Code,Name,Class,Gross,Issued,PctGrossVsIssuedPct,Date
14D,1414 DEGREES LIMITED,FPO,402859,509734108,0.07903316526741036,2026-05-26
29M,29METALS LIMITED,FPO,1474492,1750076545,0.08425300048804436,2026-05-26
360,LIFE360 INC.,CDI 3:1,63228,180930408,0.034946032952072936,2026-05-26
3DA,AMAERO LTD,FPO,15642,953327162,0.0016407798522371274,2026-05-26
4DX,4DMEDICAL LIMITED,FPO,1397588,595004942,0.23488678855376632,2026-05-26
A1M,AIC MINES LIMITED,FPO,33426,797619821,0.004190718324689175,2026-05-26
A200,BETASHARES AUSTRALIA 200 ETF,ETF UNITS,23682,65784911,0.035999136640923635,2026-05-26
A2M,THE A2 MILK COMPANY LIMITED,FPO NZ,391874,725426194,0.05401983044466685,2026-05-26
A4N,ALPHA HPA LIMITED,FPO,1657061,1451896391,0.1141308023266517,2026-05-26
AAC,AUSTRALIAN AGRICULTURAL COMPANY L,FPO,21095,602766747,0.003499695380508441,2026-05-26
AAI,ALCOA CORPORATION,CDI 1:1,37673,37745799,0.09980713350378409,2026-05-26
AAR,ASTRAL RESOURCES NL,FPO,423151,1801045606,0.02349474097659246,2026-05-26
ABB,AUSSIE BROADBAND LIMITED,FPO,215129,293393955,0.07332427827287716,2026-05-26
ABG,ABACUS GROUP,STAPLED,151688,893657633,0.01697383812308354,2026-05-26
ACDC,GLOBAL X BATTERY TECH & LITHIUM E,ETF UNITS,588,4863402,0.012090302220544384,2026-05-26
ACE,ACUSENSUS LIMITED.,FPO,78,169235550,4.608960705950966e-05,2026-05-26
ACF,ACROW LIMITED,FPO,25765,311561220,0.00826964280085949,2026-05-26
ACL,AUSTRALIAN CLINICAL LABS LIMITED,FPO,119492,187522403,0.06372145305753148,2026-05-26
AD8,AUDINATE GROUP LIMITED,FPO,1600,84328558,0.0018973406375572082,2026-05-26
ADH,ADAIRS LIMITED,FPO,101174,178614627,0.05664373724555044,2026-05-26
ADO,ANTEOTECH LTD,FPO,2145864,2973138613,0.07217504056545648,2026-05-26
AEE,AURA ENERGY LIMITED,FPO,17700,997440437,0.0017745420521787006,2026-05-26
AEF,AUSTRALIAN ETHICAL INVESTMENT LIM,FPO,13357,113830079,0.011734156839160237,2026-05-26
AEL,AMPLITUDE ENERGY LIMITED,FPO,151477,299880831,0.05051239837333917,2026-05-26
AESG,ISHARES GLOBAL AGGREGATE BOND ESG,ETF UNITS,2053,3585116,0.05726453481560986,2026-05-26
