Code,Name,Class,Gross,Issued,PctGrossVsIssuedPct,Date
1AI,ALGORAE PHARMACEUTICALS LIMITED,FPO,2843,1716791117,0.00016559964528288038,2026-03-26
29M,29METALS LIMITED,FPO,402028,1747294800,0.023008595916384572,2026-03-26
360,LIFE360 INC.,CDI 3:1,89821,182891697,0.04911157885970078,2026-03-26
3DA,AMAERO LTD,FPO,14725,952582206,0.0015457983476126365,2026-03-26
4DS,4DS MEMORY LIMITED,FPO,139100,2060898718,0.006749482581802451,2026-03-26
4DX,4DMEDICAL LIMITED,FPO,2572052,574357610,0.4478136887574276,2026-03-26
A1G,AFRICAN GOLD LTD.,FPO,267786,566418128,0.047277088560979105,2026-03-26
A1M,AIC MINES LIMITED,FPO,238443,797619821,0.029894317282769735,2026-03-26
A1N,ARN MEDIA LIMITED,FPO,17936,313050373,0.0057294293656695305,2026-03-26
A200,BETASHARES AUSTRALIA 200 ETF,ETF UNITS,39860,63613477,0.06265967823139112,2026-03-26
A2M,THE A2 MILK COMPANY LIMITED,FPO NZ,231970,725426194,0.03197706423046533,2026-03-26
A4N,ALPHA HPA LIMITED,FPO,1313815,1451896391,0.09048958370198194,2026-03-26
AAA,BETASHARES AUSTRALIAN HIGH INTERE,ETF UNITS,45379,98635681,0.04600667784713729,2026-03-26
AAC,AUSTRALIAN AGRICULTURAL COMPANY L,FPO,746,602766747,0.00012376263350838098,2026-03-26
AAI,ALCOA CORPORATION,CDI 1:1,12738,38486879,0.033096993913172335,2026-03-26
AAR,ASTRAL RESOURCES NL,FPO,38941,1801045606,0.0021621329226906875,2026-03-26
AAU,ANTILLES GOLD LIMITED,FPO,106428,3129563444,0.0034007299070432265,2026-03-26
ABB,AUSSIE BROADBAND LIMITED,FPO,178528,293393955,0.06084924278688701,2026-03-26
ABG,ABACUS GROUP,STAPLED,76136,893657633,0.008519593767068512,2026-03-26
ABY,ADORE BEAUTY GROUP LIMITED,FPO,3222,93957928,0.0034291943943250856,2026-03-26
ACE,ACUSENSUS LIMITED.,FPO,105,168724890,6.223148226678352e-05,2026-03-26
ACF,ACROW LIMITED,FPO,28705,311561220,0.009213277570295816,2026-03-26
ACL,AUSTRALIAN CLINICAL LABS LIMITED,FPO,47391,189734853,0.024977487926269405,2026-03-26
AD8,AUDINATE GROUP LIMITED,FPO,39575,84328558,0.04692953483207907,2026-03-26
ADH,ADAIRS LIMITED,FPO,113938,177337058,0.06424940240070973,2026-03-26
ADX,ADX ENERGY LTD,FPO,40146,894356366,0.004488814696937037,2026-03-26
AEE,AURA ENERGY LIMITED,FPO,20294,997440437,0.002034607706605342,2026-03-26
AEF,AUSTRALIAN ETHICAL INVESTMENT LIM,FPO,27236,113830079,0.02392689194215529,2026-03-26
AEL,AMPLITUDE ENERGY LIMITED,FPO,412167,299880831,0.13744359671992507,2026-03-26
