Code,Name,Class,Gross,Issued,PctGrossVsIssuedPct,Date
29M,29METALS LIMITED,FPO,1030258,1669276711,0.06171882667570505,2026-02-09
360,LIFE360 INC.,CDI 3:1,111525,182458716,0.06112341599510106,2026-02-09
3DA,AMAERO LTD,FPO,170251,952582206,0.017872578232896365,2026-02-09
3DP,POINTERRA LIMITED,FPO,22038,811076797,0.0027171286469436506,2026-02-09
4DX,4DMEDICAL LIMITED,FPO,148586,569791242,0.02607726989247055,2026-02-09
A11,ATLANTIC LITHIUM LIMITED,FPO,1428,748743322,0.00019071956410717745,2026-02-09
A1G,AFRICAN GOLD LTD.,FPO,49056,561916136,0.008730128369191377,2026-02-09
A1M,AIC MINES LIMITED,FPO,153021,797619821,0.01918470378634184,2026-02-09
A1N,ARN MEDIA LIMITED,FPO,3635,313050373,0.0011611549812783643,2026-02-09
A2M,THE A2 MILK COMPANY LIMITED,FPO NZ,502391,725426194,0.06925459876625299,2026-02-09
A4N,ALPHA HPA LIMITED,FPO,909755,1281282930,0.07100344340028006,2026-02-09
AAC,AUSTRALIAN AGRICULTURAL COMPANY L,FPO,888,602766747,0.00014732066830488245,2026-02-09
AAI,ALCOA CORPORATION,CDI 1:1,7729,40397012,0.019132603173719877,2026-02-09
AAR,ASTRAL RESOURCES NL,FPO,350056,1801045606,0.01943626518028328,2026-02-09
AAU,ANTILLES GOLD LIMITED,FPO,238860,3112301350,0.007674706692525131,2026-02-09
ABB,AUSSIE BROADBAND LIMITED,FPO,301072,292576043,0.10290384575335856,2026-02-09
ABG,ABACUS GROUP,STAPLED,200782,893657633,0.02246744083928168,2026-02-09
ACE,ACUSENSUS LIMITED.,FPO,6682,162348251,0.0041158435393307685,2026-02-09
ACF,ACROW LIMITED,FPO,8854,311561220,0.002841817091356877,2026-02-09
ACL,AUSTRALIAN CLINICAL LABS LIMITED,FPO,200850,192220870,0.10448917435448087,2026-02-09
AD8,AUDINATE GROUP LIMITED,FPO,101422,84328558,0.12027005133895448,2026-02-09
ADH,ADAIRS LIMITED,FPO,53945,177337058,0.030419473858644932,2026-02-09
AEBD,BETASHARES ETHICAL AUSTRALIAN COM,ETF UNITS,2066,1280003,0.16140587170498819,2026-02-09
