Code,Name,Class,Gross,Issued,PctGrossVsIssuedPct,Date
29M,29METALS LIMITED,FPO,555638,1372336435,0.04048846812115718,2025-12-23
360,LIFE360 INC.,CDI 3:1,526141,172997298,0.3041324957572459,2025-12-23
3DA,AMAERO LTD,FPO,157783,952170061,0.016570884389527134,2025-12-23
3DP,POINTERRA LIMITED,FPO,38,805076797,4.720046601964111e-06,2025-12-23
4DX,4DMEDICAL LIMITED,FPO,46761,523594980,0.00893075789229301,2025-12-23
A11,ATLANTIC LITHIUM LIMITED,FPO,15987,748743322,0.0021351776410234212,2025-12-23
A1M,AIC MINES LIMITED,FPO,9782,797619821,0.0012263988108690694,2025-12-23
A1N,ARN MEDIA LIMITED,FPO,4496,313050373,0.0014361905903239412,2025-12-23
A200,BETASHARES AUSTRALIA 200 ETF,ETF UNITS,8590,59257366,0.014496088131895705,2025-12-23
A2M,THE A2 MILK COMPANY LIMITED,FPO NZ,64609,725426194,0.008906350574928371,2025-12-23
A4N,ALPHA HPA LIMITED,FPO,57324,1141282930,0.005022768543467131,2025-12-23
AAA,BETASHARES AUSTRALIAN HIGH INTERE,ETF UNITS,38952,94406098,0.04126004657029676,2025-12-23
AAC,AUSTRALIAN AGRICULTURAL COMPANY L,FPO,11604,602766747,0.001925122787173261,2025-12-23
AAI,ALCOA CORPORATION,CDI 1:1,30629,57510240,0.053258341471014554,2025-12-23
AAM,AUMEGA METALS LTD,FPO,22380,789150363,0.002835961440215418,2025-12-23
AAR,ASTRAL RESOURCES NL,FPO,437349,1791545606,0.024411826220627063,2025-12-23
ABB,AUSSIE BROADBAND LIMITED,FPO,241263,292576043,0.08246163887041155,2025-12-23
ABG,ABACUS GROUP,STAPLED,64887,893657633,0.007260834306553728,2025-12-23
ABY,ADORE BEAUTY GROUP LIMITED,FPO,1485,93957928,0.0015804946230827907,2025-12-23
ACDC,GLOBAL X BATTERY TECH & LITHIUM E,ETF UNITS,2869,4843402,0.05923522350612235,2025-12-23
ACE,ACUSENSUS LIMITED.,FPO,3588,162188251,0.0022122440915895935,2025-12-23
ACF,ACROW LIMITED,FPO,20354,311382672,0.006536651467876157,2025-12-23
ACL,AUSTRALIAN CLINICAL LABS LIMITED,FPO,20968,193269940,0.010849074615535142,2025-12-23
AD8,AUDINATE GROUP LIMITED,FPO,13243,84328558,0.015704051289481314,2025-12-23
ADH,ADAIRS LIMITED,FPO,39583,177337058,0.022320771781383676,2025-12-23
ADV,ARDIDEN LTD,FPO,3583,214906395,0.001667237496585432,2025-12-23
AEE,AURA ENERGY LIMITED,FPO,68326,896733047,0.007619435932308179,2025-12-23
AEF,AUSTRALIAN ETHICAL INVESTMENT LIM,FPO,2623,113830079,0.002304311850648896,2025-12-23
AEL,AMPLITUDE ENERGY LIMITED,FPO,63606,297939152,0.02134865443934673,2025-12-23
AFG,AUSTRALIAN FINANCE GROUP LTD,FPO,32011,271760063,0.011779140631123565,2025-12-23
AGE,ALLIGATOR ENERGY LIMITED,FPO,1083708,4437034145,0.024424152814357034,2025-12-23
AGL,AGL ENERGY LIMITED.,FPO,130640,672747233,0.019418883288071436,2025-12-23
AGVT,BETASHARES AUSTRALIAN GOVERNMENT,ETF UNITS,18357,25751911,0.07128403014440365,2025-12-23
AGY,ARGOSY MINERALS LIMITED,FPO,182341,1543420934,0.011814081044465087,2025-12-23
AI1,ADISYN LTD,FPO,84880,725625596,0.011697492545453152,2025-12-23
AIA,AUCKLAND INTERNATIONAL AIRPORT LI,FPO NZX,91228,1695129603,0.005381771390137183,2025-12-23
AINF,GLOBAL X AI INFRASTRUCTURE ETF,ETF UNITS,11759,2700000,0.4355185185185185,2025-12-23
AIS,AERIS RESOURCES LIMITED,FPO,245962,1149199948,0.02140288993469394,2025-12-23
AJL,AJ LUCAS GROUP LIMITED,FPO,100000,1375729630,0.007268870119487069,2025-12-23
AL3,AML3D LIMITED,FPO,54872,552528577,0.009931070044907378,2025-12-23
ALA,AROVELLA THERAPEUTICS LIMITED,FPO,38040,1201183672,0.0031668762144146097,2025-12-23
ALD,AMPOL LIMITED,FPO,412927,238302099,0.17327879264714324,2025-12-23
ALFA,VANECK AUSTRALIAN LONG SHORT COMP,ETF UNITS,9390,1065077,0.8816263988425249,2025-12-23
ALK,ALKANE RESOURCES LIMITED,FPO,820906,1365794967,0.06010462915990522,2025-12-23
ALL,ARISTOCRAT LEISURE LIMITED,FPO,67491,616871882,0.010940845574154407,2025-12-23
ALQ,ALS LIMITED,FPO,225970,507542553,0.04452237524998224,2025-12-23
ALR,ALTAIR MINERALS LIMITED,FPO,10000,5972668602,0.00016742934635033012,2025-12-23
ALTB,ISHARES 15+ YEAR AUSTRALIAN GOVER,ETF UNITS,3000,1477130,0.20309654532776397,2025-12-23
AMA,AMA GROUP LIMITED,FPO,1907,478573912,0.0003984755441495942,2025-12-23
AMC,AMCOR PLC,CDI 1:1,1235603,697910317,0.1770432346252305,2025-12-23
AMI,AURELIA METALS LIMITED,FPO,253263,1692572640,0.014963198270769636,2025-12-23
AMP,AMP LIMITED,FPO,296158,2531739839,0.011697805415779928,2025-12-23
ANG,AUSTIN ENGINEERING LIMITED,FPO,263252,622851071,0.04226564137994394,2025-12-23
ANN,ANSELL LIMITED,FPO,47613,144213086,0.03301572785149331,2025-12-23
ANZ,ANZ GROUP HOLDINGS LIMITED,FPO,375997,3014198826,0.012474193698063633,2025-12-23
AOF,AUSTRALIAN UNITY OFFICE FUND,FPO,3600,164383437,0.0021900016605687594,2025-12-23
AOV,AMOTIV LIMITED,FPO,39105,133849962,0.029215548077630386,2025-12-23
APA,APA GROUP,STAPLED,481952,1315181016,0.03664529780591055,2025-12-23
APE,EAGERS AUTOMOTIVE LIMITED,FPO,157913,282364338,0.05592526347997954,2025-12-23
APX,APPEN LIMITED,FPO,95067,265610639,0.035791864496813326,2025-12-23
APZ,ASPEN GROUP,STAPLED,95882,227665433,0.04211530873903022,2025-12-23
AQD,AUSQUEST LIMITED,FPO,4368,1600184134,0.0002729685857515195,2025-12-23
AQI,ALICANTO MINERALS LIMITED,FPO,68704,928267976,0.007401311019696321,2025-12-23
AQLT,BETASHARES AUSTRALIAN QUALITY ETF,ETF UNITS,32855,24756547,0.13271236897455851,2025-12-23
AQZ,ALLIANCE AVIATION SERVICES LIMITE,FPO,310,161027077,0.0001925142067877193,2025-12-23
AR1,AUSTRAL RESOURCES AUSTRALIA LTD,FPO,167837,1698808647,0.009879688350797522,2025-12-23
ARB,ARB CORPORATION LIMITED.,FPO,6431,83455453,0.007705907485757701,2025-12-23
ARF,ARENA REIT.,STAPLED,102909,403504047,0.025503833422518316,2025-12-23
ARG,ARGO INVESTMENTS LIMITED,FPO,1,760996574,1.3140663626693278e-07,2025-12-23
ARMR,BETASHARES GLOBAL DEFENCE ETF,ETF UNITS,6244,8504178,0.07342273409611134,2025-12-23
ARR,AMERICAN RARE EARTHS LIMITED,FPO NZ,21827,573607799,0.003805213255128702,2025-12-23
ART,AIRTASKER LIMITED,FPO,45846,486902442,0.009415849263701167,2025-12-23
ARU,ARAFURA RARE EARTHS LTD,FPO,8983436,4656673628,0.19291530215868502,2025-12-23
ASB,AUSTAL LIMITED,FPO,313633,422050221,0.07431177248453567,2025-12-23
ASG,AUTOSPORTS GROUP LIMITED.,FPO,1328,202683304,0.0006552093703781344,2025-12-23
ASH,ASHLEY SERVICES GROUP LIMITED,FPO,5909,143975904,0.004104158984825683,2025-12-23
ASIA,BETASHARES ASIA TECHNOLOGY TIGERS,ETF UNITS,27667,64026318,0.04321191794911586,2025-12-23
ASK,ABACUS STORAGE KING,STAPLED,30810,1314102962,0.002344565143747085,2025-12-23
ASL,ANDEAN SILVER LIMITED,FPO,87524,208090673,0.04206051080434538,2025-12-23
ASM,AUSTRALIAN STRATEGIC MATERIALS LI,FPO,32998,268054684,0.0123101747403153,2025-12-23
ASN,ANSON RESOURCES LIMITED,FPO,233823,1618523345,0.01444668689656744,2025-12-23
ASX,ASX LIMITED,FPO,101233,194299425,0.05210154378995203,2025-12-23
AT4,AMERICAN TUNGSTEN & ANTIMONY LTD,FPO,4518,1268972564,0.00035603606635580497,2025-12-23
ATEC,BETASHARES S&P/ASX AUSTRALIAN TEC,ETF UNITS,19499,15068784,0.12939995689101388,2025-12-23
ATOM,GLOBAL X URANIUM ETF,ETF UNITS,2540,4047234,0.06275891139479457,2025-12-23
