Code,Name,Class,Gross,Issued,PctGrossVsIssuedPct,Date
10X,EXULTANT MINING LIMITED,FPO,5208,27299999,0.019076923775711494,2026-04-09
29M,29METALS LIMITED,FPO,216776,1750076545,0.012386658207570001,2026-04-09
360,LIFE360 INC.,CDI 3:1,161580,180006066,0.08976364163194367,2026-04-09
3DA,AMAERO LTD,FPO,110054,952582206,0.011553228614476135,2026-04-09
3PL,3P LEARNING LIMITED..,FPO,251,272906522,9.197288440032226e-05,2026-04-09
4DX,4DMEDICAL LIMITED,FPO,788124,589363582,0.13372458429234943,2026-04-09
5GOV,VANECK 5-10 YEAR AUSTRALIAN GOVER,ETF UNITS,5543,1740670,0.3184406004584442,2026-04-09
A11,ATLANTIC LITHIUM LIMITED,FPO,7972,801503291,0.0009946309752582162,2026-04-09
A1G,AFRICAN GOLD LTD.,FPO,14048,569418128,0.002467079867889278,2026-04-09
A1M,AIC MINES LIMITED,FPO,153703,797619821,0.019270208181047698,2026-04-09
A1N,ARN MEDIA LIMITED,FPO,25199,313050373,0.0080495032663641,2026-04-09
A200,BETASHARES AUSTRALIA 200 ETF,ETF UNITS,16542,63613477,0.026003923665420772,2026-04-09
A2M,THE A2 MILK COMPANY LIMITED,FPO NZ,1851961,725426194,0.25529282169813683,2026-04-09
A3D,AURORA LABS LIMITED,FPO,10350,523619656,0.001976625568082188,2026-04-09
A4N,ALPHA HPA LIMITED,FPO,2446632,1451896391,0.1685128508594798,2026-04-09
AAA,BETASHARES AUSTRALIAN HIGH INTERE,ETF UNITS,44,98635681,4.4608603655304004e-05,2026-04-09
AAC,AUSTRALIAN AGRICULTURAL COMPANY L,FPO,7948,602766747,0.0013185863419900965,2026-04-09
AAI,ALCOA CORPORATION,CDI 1:1,45829,38463699,0.11914870694053631,2026-04-09
AAR,ASTRAL RESOURCES NL,FPO,307594,1801045606,0.017078634709486642,2026-04-09
AAU,ANTILLES GOLD LIMITED,FPO,199092,3129563444,0.006361654063339066,2026-04-09
ABB,AUSSIE BROADBAND LIMITED,FPO,173427,293393955,0.059110624825245636,2026-04-09
ABG,ABACUS GROUP,STAPLED,425214,893657633,0.04758130902687652,2026-04-09
ABY,ADORE BEAUTY GROUP LIMITED,FPO,438,93957928,0.0004661660908486615,2026-04-09
