Code,Name,Class,Gross,Issued,PctGrossVsIssuedPct,Date
29M,29METALS LIMITED,FPO,427315,1747294800,0.024455804481304473,2026-02-24
360,LIFE360 INC.,CDI 3:1,203915,182458716,0.11175952811155374,2026-02-24
3DA,AMAERO LTD,FPO,167812,952582206,0.017616537338510815,2026-02-24
4DX,4DMEDICAL LIMITED,FPO,37760,572191242,0.006599192233005203,2026-02-24
5GOV,VANECK 5-10 YEAR AUSTRALIAN GOVER,ETF UNITS,1216,1680619,0.07235429326932517,2026-02-24
A11,ATLANTIC LITHIUM LIMITED,FPO,5000,748743322,0.0006677855886105653,2026-02-24
A1G,AFRICAN GOLD LTD.,FPO,42347,561916136,0.007536177960904829,2026-02-24
A1M,AIC MINES LIMITED,FPO,189654,797619821,0.023777493362968975,2026-02-24
A200,BETASHARES AUSTRALIA 200 ETF,ETF UNITS,7657,62263477,0.012297739170589525,2026-02-24
A2M,THE A2 MILK COMPANY LIMITED,FPO NZ,288258,725426194,0.03973636496506218,2026-02-24
A4N,ALPHA HPA LIMITED,FPO,1448871,1281282930,0.11307970832016001,2026-02-24
AAA,BETASHARES AUSTRALIAN HIGH INTERE,ETF UNITS,168616,97985737,0.17208218783923623,2026-02-24
AAC,AUSTRALIAN AGRICULTURAL COMPANY L,FPO,1669,602766747,0.00027688985968564054,2026-02-24
AAI,ALCOA CORPORATION,CDI 1:1,7078,40397012,0.017521097847533872,2026-02-24
AAJ,ARUMA RESOURCES LIMITED,FPO,575500,730608858,0.0787699182262036,2026-02-24
AAR,ASTRAL RESOURCES NL,FPO,148690,1801045606,0.008255759848870812,2026-02-24
AAU,ANTILLES GOLD LIMITED,FPO,85152,3112301350,0.002735981848287281,2026-02-24
ABB,AUSSIE BROADBAND LIMITED,FPO,186095,292576043,0.06360568626598044,2026-02-24
ABG,ABACUS GROUP,STAPLED,458826,893657633,0.051342480952098576,2026-02-24
ABY,ADORE BEAUTY GROUP LIMITED,FPO,4613,93957928,0.0049096442399198074,2026-02-24
ACF,ACROW LIMITED,FPO,22054,311561220,0.0070785446276016,2026-02-24
ACL,AUSTRALIAN CLINICAL LABS LIMITED,FPO,136512,192220870,0.07101830305939204,2026-02-24
