Code,Name,Class,Gross,Issued,PctGrossVsIssuedPct,Date
14D,1414 DEGREES LIMITED,FPO,315871,607199940,0.052020920818931574,2026-06-23
29M,29METALS LIMITED,FPO,496327,1750076545,0.028360302377516862,2026-06-23
360,LIFE360 INC.,CDI 3:1,294296,180879363,0.16270291708181214,2026-06-23
4DX,4DMEDICAL LIMITED,FPO,570450,595361350,0.09581575962228653,2026-06-23
A1M,AIC MINES LIMITED,FPO,149181,797619821,0.018703271417323517,2026-06-23
A200,BETASHARES AUSTRALIA 200 ETF,ETF UNITS,14773,67134911,0.02200494464050157,2026-06-23
A2M,THE A2 MILK COMPANY LIMITED,FPO NZ,318500,725426194,0.043905224629922864,2026-06-23
A4N,ALPHA HPA LIMITED,FPO,1289705,1451896391,0.08882899688948948,2026-06-23
AAA,BETASHARES AUSTRALIAN HIGH INTERE,ETF UNITS,159,99457023,0.0001598680467240609,2026-06-23
AAC,AUSTRALIAN AGRICULTURAL COMPANY L,FPO,5008,602766747,0.0008308354807104181,2026-06-23
AAI,ALCOA CORPORATION,CDI 1:1,37451,38131676,0.09821493290774841,2026-06-23
AAR,ASTRAL RESOURCES NL,FPO,621496,1801045606,0.03450751041114947,2026-06-23
AAU,ANTILLES GOLD LIMITED,FPO,107464,3279093233,0.003277247469468338,2026-06-23
ABB,AUSSIE BROADBAND LIMITED,FPO,97465,315425041,0.030899575915407426,2026-06-23
ABG,ABACUS GROUP,STAPLED,133169,893657633,0.014901568014694057,2026-06-23
ACDC,GLOBAL X BATTERY TECH & LITHIUM E,ETF UNITS,255,4883402,0.005221769577847574,2026-06-23
ACE,ACUSENSUS LIMITED.,FPO,263,169397853,0.0001552558048064517,2026-06-23
ACF,ACROW LIMITED,FPO,238966,312192848,0.0765443544049414,2026-06-23
ACL,AUSTRALIAN CLINICAL LABS LIMITED,FPO,24691,186518985,0.013237794533355413,2026-06-23
AD8,AUDINATE GROUP LIMITED,FPO,28398,84328558,0.0336754246408435,2026-06-23
ADH,ADAIRS LIMITED,FPO,20516,178614627,0.011486181364082797,2026-06-23
ADO,ANTEOTECH LTD,FPO,71766,3259767301,0.0022015681910173258,2026-06-23
AEE,AURA ENERGY LIMITED,FPO,10142,997441634,0.0010168013500026008,2026-06-23
AEF,AUSTRALIAN ETHICAL INVESTMENT LIM,FPO,7176,113830079,0.006304133374097017,2026-06-23
AEL,AMPLITUDE ENERGY LIMITED,FPO,348358,299880831,0.1161654777460584,2026-06-23
AESG,ISHARES GLOBAL AGGREGATE BOND ESG,ETF UNITS,172687,3655116,4.724528578573156,2026-06-23
AEU,ATOMIC EAGLE LTD,FPO,63284,381739501,0.016577797119297855,2026-06-23
AFG,AUSTRALIAN FINANCE GROUP LTD,FPO,64899,271760063,0.023880992403214157,2026-06-23
AFI,AUSTRALIAN FOUNDATION INVESTMENT,FPO,12636,1235650665,0.0010226191235044575,2026-06-23
AGE,ALLIGATOR ENERGY LIMITED,FPO,2335019,4437034145,0.052625671195956056,2026-06-23
AGL,AGL ENERGY LIMITED.,FPO,234800,672747233,0.034901667146656254,2026-06-23
AGY,ARGOSY MINERALS LIMITED,FPO,32612,1543460934,0.0021129138601184705,2026-06-23
AHC,AUSTCO HEALTHCARE LIMITED,FPO,5585,374751281,0.0014903217902542674,2026-06-23
AHE,ADHERIS HEALTH LIMITED,FPO,16422,637676844,0.0025752856097123705,2026-06-23
AI1,ADISYN LTD,FPO,504480,1176952509,0.04286324181666705,2026-06-23
AIA,AUCKLAND INTERNATIONAL AIRPORT LI,FPO NZX,218688,1699968803,0.012864236073866352,2026-06-23
AIH,ADVANCED INNERGY HOLDINGS LIMITED,FPO,988,422343593,0.00023393275436760325,2026-06-23
AII,ALMONTY INDUSTRIES INC.,CDI 1:1,158,4714407,0.0033514289283890844,2026-06-23
AINF,GLOBAL X AI INFRASTRUCTURE ETF,ETF UNITS,61671,7695000,0.8014424951267057,2026-06-23
AIS,AERIS RESOURCES LIMITED,FPO,506627,1197168782,0.042318761365763714,2026-06-23
AIZ,AIR NEW ZEALAND LIMITED,FPO NZX,69303,3233562126,0.0021432400955824406,2026-06-23
AKN,AUKING MINING LIMITED,FPO,473879,2131499657,0.022232187485639363,2026-06-23
AL3,AML3D LIMITED,FPO,207523,556528577,0.037288830902209,2026-06-23
ALD,AMPOL LIMITED,FPO,154464,238302099,0.06481856460693618,2026-06-23
ALK,ALKANE RESOURCES LIMITED,FPO,963347,1366204821,0.07051263362508658,2026-06-23
ALL,ARISTOCRAT LEISURE LIMITED,FPO,621715,601792620,0.103310505868284,2026-06-23
ALQ,ALS LIMITED,FPO,61868,507542553,0.012189716829516755,2026-06-23
AMA,AMA GROUP LIMITED,FPO,31506,481483688,0.006543523858694046,2026-06-23
AMC,AMCOR PLC,CDI 1:1,52219,144061333,0.03624775566945504,2026-06-23
AMI,AURELIA METALS LIMITED,FPO,285372,1693401832,0.01685199546896439,2026-06-23
AMP,AMP LIMITED,FPO,730377,2432792139,0.030022170340464095,2026-06-23
AMX,AEROMETREX LIMITED,FPO,6140,94990639,0.006463794816666093,2026-06-23
ANG,AUSTIN ENGINEERING LIMITED,FPO,6113,623110874,0.0009810453091210218,2026-06-23
ANN,ANSELL LIMITED,FPO,32280,140780550,0.022929303799423997,2026-06-23
ANZ,ANZ GROUP HOLDINGS LIMITED,FPO,1228153,3014198826,0.040745586834091616,2026-06-23
AOV,AMOTIV LIMITED,FPO,64853,133849962,0.04845201226131091,2026-06-23
APA,APA GROUP,STAPLED,331187,1323751413,0.02501882126414017,2026-06-23
APE,EAGERS AUTOMOTIVE LIMITED,FPO,69087,282362838,0.024467454885121958,2026-06-23
APX,APPEN LIMITED,FPO,298629,268523648,0.11121143416016753,2026-06-23
APZ,ASPEN GROUP,STAPLED,19718,227665433,0.00866095469135185,2026-06-23
AQI,ALICANTO MINERALS LIMITED,FPO,9023,185414693,0.004866388878900767,2026-06-23
AQLT,BETASHARES AUSTRALIAN QUALITY ETF,ETF UNITS,14257,35923328,0.039687302913583064,2026-06-23
AQZ,ALLIANCE AVIATION SERVICES LIMITE,FPO,27501,161060848,0.017074913202990212,2026-06-23
AR1,AUSTRAL RESOURCES AUSTRALIA LTD,FPO,90465,2495026076,0.003625813808929506,2026-06-23
ARB,ARB CORPORATION LIMITED.,FPO,61854,83660077,0.07393490684929682,2026-06-23
ARF,ARENA REIT.,STAPLED,156253,406635304,0.03842583230304076,2026-06-23
ARG,ARGO INVESTMENTS LIMITED,FPO,4783,753578128,0.0006347052577937878,2026-06-23
ARL,ARDEA RESOURCES LIMITED,FPO,444,219714106,0.00020208078947830504,2026-06-23
ARR,AMERICAN RARE EARTHS LIMITED,FPO NZ,12441,580867959,0.0021417948446352504,2026-06-23
ART,AIRTASKER LIMITED,FPO,16159,489144515,0.0033035226818397424,2026-06-23
ARU,ARAFURA RARE EARTHS LTD,FPO,5934163,5355174672,0.11081175430238141,2026-06-23
ARX,AROA BIOSURGERY LIMITED,FPO,6615,345902653,0.001912387760726426,2026-06-23
ASB,AUSTAL LIMITED,FPO,191976,422050221,0.04548652990753913,2026-06-23
ASG,AUTOSPORTS GROUP LIMITED.,FPO,1184,213035696,0.0005557754039492048,2026-06-23
ASIA,BETASHARES ASIA TECHNOLOGY TIGERS,ETF UNITS,55642,68169563,0.08162293779116642,2026-06-23
ASK,ABACUS STORAGE KING,STAPLED,262332,1314102962,0.019962819321306727,2026-06-23
ASL,ANDEAN SILVER LIMITED,FPO,167615,212667063,0.07881568383722871,2026-06-23
ASM,AUSTRALIAN STRATEGIC MATERIALS LI,FPO,25000,271730693,0.009200285666661881,2026-06-23
ASN,ANSON RESOURCES LIMITED,FPO,735014,1619523345,0.04538458814250683,2026-06-23
ASX,ASX LIMITED,FPO,234944,195409849,0.12023140143770338,2026-06-23
AT4,AMERICAN TUNGSTEN & ANTIMONY LTD,FPO,2331112,1547520596,0.15063528110872393,2026-06-23
ATG,ARTICORE GROUP LIMITED,FPO,13658,293560304,0.0046525364001530675,2026-06-23
ATH,ALTERITY THERAPEUTICS LIMITED,FPO,9755,217508862,0.004484874735816512,2026-06-23
