Code,Name,Class,Gross,Issued,PctGrossVsIssuedPct,Date
14D,1414 DEGREES LIMITED,FPO,223424,670889428,0.03330265624635838,2026-07-15
29M,29METALS LIMITED,FPO,1016610,1750076545,0.05808945916705603,2026-07-15
360,LIFE360 INC.,CDI 3:1,14879,178126863,0.008353035443059478,2026-07-15
4DX,4DMEDICAL LIMITED,FPO,158848,599638859,0.026490611409825258,2026-07-15
A1M,AIC MINES LIMITED,FPO,134650,797619821,0.016881476168832572,2026-07-15
A200,BETASHARES AUSTRALIA 200 ETF,ETF UNITS,23628,68514911,0.03448592380131677,2026-07-15
A2M,THE A2 MILK COMPANY LIMITED,FPO NZ,203516,725426194,0.028054680363527096,2026-07-15
A4N,ALPHA HPA LIMITED,FPO,396698,1451896391,0.027322748541772496,2026-07-15
AAC,AUSTRALIAN AGRICULTURAL COMPANY L,FPO,5313,602766747,0.0008814354850268473,2026-07-15
AAI,ALCOA CORPORATION,CDI 1:1,24589,36948224,0.06654988342606129,2026-07-15
AAR,ASTRAL RESOURCES NL,FPO,956478,1801045606,0.05310681732953297,2026-07-15
ABB,AUSSIE BROADBAND LIMITED,FPO,163187,315425041,0.051735588107603675,2026-07-15
ABG,ABACUS GROUP,STAPLED,312659,893657633,0.03498644094275867,2026-07-15
ACDC,GLOBAL X BATTERY TECH & LITHIUM E,ETF UNITS,42,4843402,0.0008671590753771833,2026-07-15
ACE,ACUSENSUS LIMITED.,FPO,3750,169397853,0.002213723452563475,2026-07-15
ACF,ACROW LIMITED,FPO,78450,350654545,0.022372446363129274,2026-07-15
ACL,AUSTRALIAN CLINICAL LABS LIMITED,FPO,136672,186518985,0.07327511459490303,2026-07-15
ACW,ACTINOGEN MEDICAL LIMITED,FPO,13908,3717091613,0.0003741634979175317,2026-07-15
AD8,AUDINATE GROUP LIMITED,FPO,2254,84328558,0.002672878623158717,2026-07-15
ADH,ADAIRS LIMITED,FPO,15448,178614627,0.0086487877613741,2026-07-15
ADO,ANTEOTECH LTD,FPO,280903,3259767301,0.008617271543089205,2026-07-15
AEE,AURA ENERGY LIMITED,FPO,49826,997441634,0.004995380010375625,2026-07-15
AEF,AUSTRALIAN ETHICAL INVESTMENT LIM,FPO,3338,113830079,0.002932441081763635,2026-07-15
AEL,AMPLITUDE ENERGY LIMITED,FPO,63779,299880831,0.02126811499998811,2026-07-15
AESG,ISHARES GLOBAL AGGREGATE BOND ESG,ETF UNITS,7048,4405116,0.15999578671708078,2026-07-15
AEU,ATOMIC EAGLE LTD,FPO,81055,383310581,0.021146037708779035,2026-07-15
AFG,AUSTRALIAN FINANCE GROUP LTD,FPO,31920,269799803,0.011830994554136127,2026-07-15
AFI,AUSTRALIAN FOUNDATION INVESTMENT,FPO,14077,1235650665,0.001139237844378937,2026-07-15
AGE,ALLIGATOR ENERGY LIMITED,FPO,2739686,4437034145,0.06174588498687336,2026-07-15
AGL,AGL ENERGY LIMITED.,FPO,926628,672747233,0.1377379132230485,2026-07-15
AGX1,ANTIPODES GLOBAL VALUE ACTIVE ETF,ETF UNITS,123,57117398,0.0002153459441552292,2026-07-15
AGY,ARGOSY MINERALS LIMITED,FPO,29113,1543460934,0.0018862155405871776,2026-07-15
AI1,ADISYN LTD,FPO,202115,1177021259,0.017171737422288988,2026-07-15
AIA,AUCKLAND INTERNATIONAL AIRPORT LI,FPO NZX,60486,1699968803,0.003558065294684117,2026-07-15
AIH,ADVANCED INNERGY HOLDINGS LIMITED,FPO,6353,422343593,0.00150422549443055,2026-07-15
AII,ALMONTY INDUSTRIES INC.,CDI 1:1,23,2348863,0.000979197169013263,2026-07-15
AINF,GLOBAL X AI INFRASTRUCTURE ETF,ETF UNITS,794,9145000,0.00868234007654456,2026-07-15
AIS,AERIS RESOURCES LIMITED,FPO,1591170,1497084838,0.10628455780272887,2026-07-15
AKN,AUKING MINING LIMITED,FPO,829080,2131499657,0.03889655798335416,2026-07-15
AL3,AML3D LIMITED,FPO,56389,567445783,0.009937337044233528,2026-07-15
ALD,AMPOL LIMITED,FPO,79845,238302099,0.0335057896405688,2026-07-15
ALK,ALKANE RESOURCES LIMITED,FPO,352982,1366204821,0.025836682360821504,2026-07-15
ALL,ARISTOCRAT LEISURE LIMITED,FPO,102220,601792620,0.01698591783993629,2026-07-15
ALQ,ALS LIMITED,FPO,68538,507542553,0.013503892352450692,2026-07-15
ALTB,ISHARES 15+ YEAR AUSTRALIAN GOVER,ETF UNITS,2769,2081290,0.13304248807230132,2026-07-15
AMA,AMA GROUP LIMITED,FPO,3010,481267050,0.000625432387278539,2026-07-15
AMC,AMCOR PLC,CDI 1:1,20628,140959867,0.01463395251359027,2026-07-15
AMI,AURELIA METALS LIMITED,FPO,237674,1693401832,0.014035298386284019,2026-07-15
AMP,AMP LIMITED,FPO,895598,2432792139,0.0368135849192663,2026-07-15
ANG,AUSTIN ENGINEERING LIMITED,FPO,3979,623110874,0.0006385701431363563,2026-07-15
ANN,ANSELL LIMITED,FPO,55693,140313831,0.039691739298316216,2026-07-15
