Code,Name,Class,Gross,Issued,PctGrossVsIssuedPct,Date
28BB,BETASHARES 2028 FIXED TERM CORP B,ETF UNITS,14,160004,0.008749781255468613,2025-09-17
29M,29METALS LIMITED,FPO,387083,1371336435,0.028226698432321607,2025-09-17
30BB,BETASHARES 2030 FIXED TERM CORP B,ETF UNITS,3815,400006,0.9537356939645905,2025-09-17
360,LIFE360 INC.,CDI 3:1,69016,170503887,0.04047766957946243,2025-09-17
3DA,AMAERO LTD,FPO,141702,930117491,0.01523484950784567,2025-09-17
3DP,POINTERRA LIMITED,FPO,12600,805076797,0.0015650680838091523,2025-09-17
4DX,4DMEDICAL LIMITED,FPO,67578,489359819,0.01380947053194819,2025-09-17
5GN,5G NETWORKS LIMITED.,FPO,63155,294145682,0.02147065344307859,2025-09-17
A1G,AFRICAN GOLD LTD.,FPO,35695,531377972,0.006717440669520264,2025-09-17
A1M,AIC MINES LIMITED,FPO,350946,797619821,0.043999157337891684,2025-09-17
A2M,THE A2 MILK COMPANY LIMITED,FPO NZ,324998,725426194,0.044800973922372596,2025-09-17
A4N,ALPHA HPA LIMITED,FPO,233155,1137271758,0.020501256481566473,2025-09-17
AAA,BETASHARES AUSTRALIAN HIGH INTERE,ETF UNITS,209306,84155303,0.2487139758738674,2025-09-17
AAC,AUSTRALIAN AGRICULTURAL COMPANY L,FPO,14910,602766747,0.0024735936536326546,2025-09-17
AAI,ALCOA CORPORATION,CDI 1:1,164789,63005649,0.26154638927693613,2025-09-17
AAR,ASTRAL RESOURCES NL,FPO,73973,1430949535,0.005169504457751544,2025-09-17
ABB,AUSSIE BROADBAND LIMITED,FPO,49902,292576043,0.017056078648243937,2025-09-17
ABG,ABACUS GROUP,STAPLED,94299,893657633,0.010552027590637721,2025-09-17
ABV,ADVANCED BRAKING TECHNOLOGY LTD,FPO,5000,397855885,0.0012567364687844193,2025-09-17
ACE,ACUSENSUS LIMITED.,FPO,6546,140868597,0.004646883790572572,2025-09-17
ACF,ACROW LIMITED,FPO,76675,308001571,0.02489435354211229,2025-09-17
ACL,AUSTRALIAN CLINICAL LABS LIMITED,FPO,10387,195791386,0.005305136355692379,2025-09-17
ACW,ACTINOGEN MEDICAL LIMITED,FPO,445110,3175477638,0.014017103905047243,2025-09-17
AD8,AUDINATE GROUP LIMITED,FPO,13351,84232169,0.015850238879637542,2025-09-17
ADH,ADAIRS LIMITED,FPO,19446,176742067,0.011002474017688162,2025-09-17
ADN,ANDROMEDA METALS LIMITED,FPO,235365,3816676408,0.006166752819459878,2025-09-17
ADV,ARDIDEN LTD,FPO,4171,62517506,0.006671731274756865,2025-09-17
AEE,AURA ENERGY LIMITED,FPO,12612,896733047,0.0014064386321205801,2025-09-17
AEF,AUSTRALIAN ETHICAL INVESTMENT LIM,FPO,4054,113419775,0.0035743326064612635,2025-09-17
AEL,AMPLITUDE ENERGY LIMITED,FPO,217563,2651408024,0.008205564667175496,2025-09-17
AESG,ISHARES GLOBAL AGGREGATE BOND ESG,ETF UNITS,7199,3415042,0.21080267826867138,2025-09-17
AFG,AUSTRALIAN FINANCE GROUP LTD,FPO,50365,271760063,0.018532892377199663,2025-09-17
