Code,Name,Class,Gross,Issued,PctGrossVsIssuedPct,Date
10X,EXULTANT MINING LIMITED,FPO,10824,27299999,0.03964835310067227,2026-03-25
1AI,ALGORAE PHARMACEUTICALS LIMITED,FPO,138460,1716791117,0.008065046389682595,2026-03-25
29M,29METALS LIMITED,FPO,146941,1747294800,0.008409628415308052,2026-03-25
360,LIFE360 INC.,CDI 3:1,128453,182891697,0.07023446231132077,2026-03-25
3DA,AMAERO LTD,FPO,80762,952582206,0.008478218414254108,2026-03-25
3DP,POINTERRA LIMITED,FPO,13351,818676797,0.001630802295719638,2026-03-25
3PL,3P LEARNING LIMITED..,FPO,7592,272906522,0.0027819049337340497,2026-03-25
4DX,4DMEDICAL LIMITED,FPO,2684187,574357610,0.4673372395988625,2026-03-25
A11,ATLANTIC LITHIUM LIMITED,FPO,19697,776122582,0.002537872297085153,2026-03-25
A1G,AFRICAN GOLD LTD.,FPO,90177,566418128,0.01592057096025712,2026-03-25
A1M,AIC MINES LIMITED,FPO,114352,797619821,0.014336654755724782,2026-03-25
A200,BETASHARES AUSTRALIA 200 ETF,ETF UNITS,7583,63613477,0.011920430005736048,2026-03-25
A2M,THE A2 MILK COMPANY LIMITED,FPO NZ,466563,725426194,0.06431570900788289,2026-03-25
A4N,ALPHA HPA LIMITED,FPO,2764347,1451896391,0.1903956106741228,2026-03-25
AAA,BETASHARES AUSTRALIAN HIGH INTERE,ETF UNITS,104,98635681,0.00010543851773071856,2026-03-25
AAC,AUSTRALIAN AGRICULTURAL COMPANY L,FPO,21242,602766747,0.0035240829235724243,2026-03-25
AAI,ALCOA CORPORATION,CDI 1:1,8316,38486879,0.0216073639018638,2026-03-25
AAJ,ARUMA RESOURCES LIMITED,FPO,141469,730608858,0.01936316518078679,2026-03-25
AAR,ASTRAL RESOURCES NL,FPO,444306,1801045606,0.024669336441000708,2026-03-25
AAU,ANTILLES GOLD LIMITED,FPO,648433,3129563444,0.020719599126299098,2026-03-25
ABB,AUSSIE BROADBAND LIMITED,FPO,97618,293393955,0.03327198748863111,2026-03-25
ABG,ABACUS GROUP,STAPLED,27090,893657633,0.0030313622353405224,2026-03-25
ACE,ACUSENSUS LIMITED.,FPO,4931,168724890,0.002922508943404853,2026-03-25
ACF,ACROW LIMITED,FPO,43716,311561220,0.014031271285945023,2026-03-25
ACL,AUSTRALIAN CLINICAL LABS LIMITED,FPO,93017,189734853,0.0490247303166804,2026-03-25
