Code,Name,Class,Gross,Issued,PctGrossVsIssuedPct,Date
14D,1414 DEGREES LIMITED,FPO,100309,607199940,0.01651992916863595,2026-06-18
29M,29METALS LIMITED,FPO,1452984,1750076545,0.08302402567197424,2026-06-18
360,LIFE360 INC.,CDI 3:1,129431,180879363,0.07155653240552379,2026-06-18
4DX,4DMEDICAL LIMITED,FPO,877588,595361350,0.14740426129442227,2026-06-18
A1M,AIC MINES LIMITED,FPO,272456,797619821,0.03415862956595207,2026-06-18
A1N,ARN MEDIA LIMITED,FPO,2844,313050373,0.0009084799908543792,2026-06-18
A200,BETASHARES AUSTRALIA 200 ETF,ETF UNITS,12760,67134911,0.019006504678318558,2026-06-18
A2M,THE A2 MILK COMPANY LIMITED,FPO NZ,574829,725426194,0.07924017698208455,2026-06-18
A300,GLOBAL X AUSTRALIA 300 ETF,ETF UNITS,458,240249,0.19063554895129636,2026-06-18
A3D,AURORA LABS LIMITED,FPO,22470,523619656,0.004291282755053794,2026-06-18
A4N,ALPHA HPA LIMITED,FPO,613583,1451896391,0.042260797933204586,2026-06-18
AAC,AUSTRALIAN AGRICULTURAL COMPANY L,FPO,1540,602766747,0.00025548854638459344,2026-06-18
AAI,ALCOA CORPORATION,CDI 1:1,81896,38131676,0.21477157206517752,2026-06-18
AAL,ALFABS AUSTRALIA LIMITED,FPO,5167,133431875,0.0038723880631970436,2026-06-18
AAR,ASTRAL RESOURCES NL,FPO,378469,1801045606,0.021013848774243643,2026-06-18
AAU,ANTILLES GOLD LIMITED,FPO,528024,3279093233,0.016102744340602895,2026-06-18
ABB,AUSSIE BROADBAND LIMITED,FPO,155323,315425041,0.04924244426110734,2026-06-18
ABG,ABACUS GROUP,STAPLED,269413,893657633,0.030147227534507052,2026-06-18
ACE,ACUSENSUS LIMITED.,FPO,2138,169397853,0.0012621175310881892,2026-06-18
ACL,AUSTRALIAN CLINICAL LABS LIMITED,FPO,59858,186518985,0.03209217549623702,2026-06-18
ACW,ACTINOGEN MEDICAL LIMITED,FPO,38445,3657944255,0.0010510001607446585,2026-06-18
AD8,AUDINATE GROUP LIMITED,FPO,26897,84328558,0.031895481955235144,2026-06-18
