Code,Name,Class,Gross,Issued,PctGrossVsIssuedPct,Date
14D,1414 DEGREES LIMITED,FPO,470003,713789803,0.06584613537831668,2026-08-03
1AI,ALGORAE PHARMACEUTICALS LIMITED,FPO,6754,2027570988,0.00033310794245789435,2026-08-03
29M,29METALS LIMITED,FPO,329157,1750076545,0.01880814876014466,2026-08-03
360,LIFE360 INC.,CDI 3:1,59730,178126863,0.03353228086658664,2026-08-03
4DX,4DMEDICAL LIMITED,FPO,273448,599638859,0.04560211465548132,2026-08-03
A1M,AIC MINES LIMITED,FPO,289267,797619821,0.03626627528354765,2026-08-03
A1N,ARN MEDIA LIMITED,FPO,7111,313050373,0.0022715194145448278,2026-08-03
A200,BETASHARES AUSTRALIA 200 ETF,ETF UNITS,6817,68514911,0.009949658987369917,2026-08-03
A2M,THE A2 MILK COMPANY LIMITED,FPO NZ,408329,725426194,0.05628815217554716,2026-08-03
A300,GLOBAL X AUSTRALIA 300 ETF,ETF UNITS,25,300249,0.00832642240273906,2026-08-03
A3D,AURORA LABS LIMITED,FPO,1847,523619656,0.00035273694920268616,2026-08-03
A4N,ALPHA HPA LIMITED,FPO,1437772,1451896391,0.09902717638203702,2026-08-03
AAA,BETASHARES AUSTRALIAN HIGH INTERE,ETF UNITS,691708,100288288,0.6897196210987269,2026-08-03
AAC,AUSTRALIAN AGRICULTURAL COMPANY L,FPO,305,602766747,5.060000431642922e-05,2026-08-03
AAI,ALCOA CORPORATION,CDI 1:1,32709,36948224,0.08852658249554837,2026-08-03
AAR,ASTRAL RESOURCES NL,FPO,539307,1801045606,0.029944105701896366,2026-08-03
ABB,AUSSIE BROADBAND LIMITED,FPO,117675,315425041,0.03730680342528671,2026-08-03
ABG,ABACUS GROUP,STAPLED,237317,893657633,0.02655569551880054,2026-08-03
ACDC,GLOBAL X BATTERY TECH & LITHIUM E,ETF UNITS,4,4843402,8.258657860735078e-05,2026-08-03
ACE,ACUSENSUS LIMITED.,FPO,1567,169397853,0.0009250412400445241,2026-08-03
ACF,ACROW LIMITED,FPO,107809,413316378,0.026083892567160746,2026-08-03
ACL,AUSTRALIAN CLINICAL LABS LIMITED,FPO,77462,186518985,0.0415303568159563,2026-08-03
AD8,AUDINATE GROUP LIMITED,FPO,58287,84328558,0.06911893358831062,2026-08-03
ADH,ADAIRS LIMITED,FPO,4819,178614627,0.0026979873266482256,2026-08-03
ADO,ANTEOTECH LTD,FPO,155985,3259767301,0.004785157515757288,2026-08-03
AEE,AURA ENERGY LIMITED,FPO,22021,997441634,0.0022077482280030833,2026-08-03
AEF,AUSTRALIAN ETHICAL INVESTMENT LIM,FPO,1675,113830079,0.0014714915554086543,2026-08-03
AEL,AMPLITUDE ENERGY LIMITED,FPO,114579,299880831,0.038208177434322234,2026-08-03
AEM,ADVANCED ENGINEERED MATERIALS LTD,FPO,42,365870869,1.147945998400873e-05,2026-08-03
AESG,ISHARES GLOBAL AGGREGATE BOND ESG,ETF UNITS,10085,4405116,0.22893835258821787,2026-08-03
AEU,ATOMIC EAGLE LTD,FPO,40342,383310581,0.010524624677657933,2026-08-03
AFG,AUSTRALIAN FINANCE GROUP LTD,FPO,21445,269799803,0.007948486159569211,2026-08-03
AFI,AUSTRALIAN FOUNDATION INVESTMENT,FPO,16842,1231202655,0.0013679307733461636,2026-08-03
AFP,AFT PHARMACEUTICALS LIMITED,FPO NZX,1130,104874660,0.0010774766754905333,2026-08-03
AGE,ALLIGATOR ENERGY LIMITED,FPO,2620057,4437034145,0.05904973715274395,2026-08-03
AGGG,ISHARES CORE GLOBAL AGGREGATE BON,ETF UNITS,1786,15000,11.906666666666666,2026-08-03
AGL,AGL ENERGY LIMITED.,FPO,672738,672747233,0.09999862756774802,2026-08-03
AGR,AGUIA RESOURCES LIMITED,FPO,35361,2400020748,0.001473362262783238,2026-08-03
AGVT,BETASHARES AUSTRALIAN GOVERNMENT,ETF UNITS,36666,27635983,0.13267485365004025,2026-08-03
AGX1,ANTIPODES GLOBAL VALUE ACTIVE ETF,ETF UNITS,271,57117398,0.00047446138915501715,2026-08-03
AGY,ARGOSY MINERALS LIMITED,FPO,17324,1543460934,0.001122412600045762,2026-08-03
AI1,ADISYN LTD,FPO,160351,1177021259,0.013623458265845986,2026-08-03
AIA,AUCKLAND INTERNATIONAL AIRPORT LI,FPO NZX,85236,1699968803,0.0050139743652695724,2026-08-03
AIH,ADVANCED INNERGY HOLDINGS LIMITED,FPO,15658,422343593,0.003707407963449324,2026-08-03
AII,ALMONTY INDUSTRIES INC.,CDI 1:1,17,2348863,0.0007237544292706727,2026-08-03
