Code,Name,Class,Gross,Issued,PctGrossVsIssuedPct,Date
1TT,THRIVE TRIBE TECHNOLOGIES LIMITED,FPO,275844,216566178,0.12737168959042164,2025-09-15
28BB,BETASHARES 2028 FIXED TERM CORP B,ETF UNITS,181,160004,0.11312217194570137,2025-09-15
29M,29METALS LIMITED,FPO,240072,1371336435,0.0175064261309443,2025-09-15
360,LIFE360 INC.,CDI 3:1,67792,170503887,0.039759797382214516,2025-09-15
3DA,AMAERO LTD,FPO,152118,930117491,0.016354708031181407,2025-09-15
3DP,POINTERRA LIMITED,FPO,34,805076797,4.223199591231046e-06,2025-09-15
4DX,4DMEDICAL LIMITED,FPO,6890,489359819,0.0014079619397603218,2025-09-15
A1G,AFRICAN GOLD LTD.,FPO,75286,531377972,0.01416806942836539,2025-09-15
A1M,AIC MINES LIMITED,FPO,117312,797619821,0.01470775887350974,2025-09-15
A1N,ARN MEDIA LIMITED,FPO,372,313050373,0.00011883071610331543,2025-09-15
A2M,THE A2 MILK COMPANY LIMITED,FPO NZ,373207,725426194,0.05144658451635674,2025-09-15
A4N,ALPHA HPA LIMITED,FPO,182365,1137271758,0.01603530543312762,2025-09-15
AAA,BETASHARES AUSTRALIAN HIGH INTERE,ETF UNITS,25,84155303,2.970698115126506e-05,2025-09-15
AAC,AUSTRALIAN AGRICULTURAL COMPANY L,FPO,27278,602766747,0.004525465304077233,2025-09-15
AAI,ALCOA CORPORATION,CDI 1:1,14975,63005649,0.023767710098502436,2025-09-15
AAR,ASTRAL RESOURCES NL,FPO,113326,1427814898,0.007937023220498713,2025-09-15
ABB,AUSSIE BROADBAND LIMITED,FPO,48882,292576043,0.0167074513342844,2025-09-15
ABG,ABACUS GROUP,STAPLED,48656,893657633,0.005444590657908027,2025-09-15
ACE,ACUSENSUS LIMITED.,FPO,1400,140868597,0.0009938339912620837,2025-09-15
ACF,ACROW LIMITED,FPO,4414,308001571,0.0014331095733274685,2025-09-15
ACL,AUSTRALIAN CLINICAL LABS LIMITED,FPO,24040,196391386,0.012240862743338448,2025-09-15
ACQ,ACORN CAPITAL INVESTMENT FUND LIM,FPO,398,89599002,0.00044420137626086505,2025-09-15
ACW,ACTINOGEN MEDICAL LIMITED,FPO,330683,3175477638,0.010413645999040098,2025-09-15
AD8,AUDINATE GROUP LIMITED,FPO,30324,84232169,0.03600049762460705,2025-09-15
ADH,ADAIRS LIMITED,FPO,20024,176742067,0.01132950425435502,2025-09-15
ADN,ANDROMEDA METALS LIMITED,FPO,3029894,3816676408,0.07938566637845292,2025-09-15
ADO,ANTEOTECH LTD,FPO,40638,2727438620,0.0014899693691365272,2025-09-15
ADR,ADHERIUM LIMITED,FPO,364200,1863174595,0.019547282416654033,2025-09-15
AEBD,BETASHARES ETHICAL AUSTRALIAN COM,ETF UNITS,1103,1080001,0.1021295350652453,2025-09-15
AEE,AURA ENERGY LIMITED,FPO,172089,896733047,0.01919066109760534,2025-09-15
AEF,AUSTRALIAN ETHICAL INVESTMENT LIM,FPO,3609,113419775,0.0031819847993879375,2025-09-15
AEL,AMPLITUDE ENERGY LIMITED,FPO,117068,2651408024,0.004415314389197157,2025-09-15
AESG,ISHARES GLOBAL AGGREGATE BOND ESG,ETF UNITS,3736,3415042,0.10939836171853816,2025-09-15
AFG,AUSTRALIAN FINANCE GROUP LTD,FPO,19290,271760063,0.0070981732146566355,2025-09-15
AFI,AUSTRALIAN FOUNDATION INVESTMENT,FPO,9072,1262207105,0.0007187410024918217,2025-09-15
AGE,ALLIGATOR ENERGY LIMITED,FPO,429084,4430050965,0.009685757644551162,2025-09-15
AGI,AINSWORTH GAME TECHNOLOGY LIMITED,FPO,47392,336793929,0.01407151255389761,2025-09-15
AGL,AGL ENERGY LIMITED.,FPO,352383,672747233,0.05237970261558846,2025-09-15
AGVT,BETASHARES AUSTRALIAN GOVERNMENT,ETF UNITS,11866,24670408,0.048098110092058464,2025-09-15
AI1,ADISYN LTD,FPO,67800,724125596,0.009363016633374192,2025-09-15
AIA,AUCKLAND INTERNATIONAL AIRPORT LI,FPO NZX,80002,1688109075,0.004739148742506464,2025-09-15
AIM,AI-MEDIA TECHNOLOGIES LIMITED,FPO,22464,208814047,0.010757896953168098,2025-09-15
AINF,GLOBAL X AI INFRASTRUCTURE ETF,ETF UNITS,25967,1150000,2.258,2025-09-15
AIS,AERIS RESOURCES LIMITED,FPO,263242,971422170,0.027098619748404548,2025-09-15
AIZ,AIR NEW ZEALAND LIMITED,FPO NZX,74940,3292201341,0.002276288484143473,2025-09-15
AKM,ASPIRE MINING LIMITED,FPO,2142,507636985,0.0004219550709056394,2025-09-15
AL3,AML3D LIMITED,FPO,99390,548534586,0.01811918565149509,2025-09-15
ALA,AROVELLA THERAPEUTICS LIMITED,FPO,5264,1196024484,0.00044012476921835326,2025-09-15
ALD,AMPOL LIMITED,FPO,20673,238302099,0.008675122916143512,2025-09-15
ALK,ALKANE RESOURCES LIMITED,FPO,901679,1365794967,0.0660186207876105,2025-09-15
ALL,ARISTOCRAT LEISURE LIMITED,FPO,71891,619516692,0.011604368522809714,2025-09-15
ALQ,ALS LIMITED,FPO,61528,507199638,0.012130923484610217,2025-09-15
ALTB,ISHARES 15+ YEAR AUSTRALIAN GOVER,ETF UNITS,360,1332347,0.02701998803614974,2025-09-15
AMC,AMCOR PLC,CDI 1:1,291413,699127480,0.0416823838765428,2025-09-15
AMI,AURELIA METALS LIMITED,FPO,1047692,1692572640,0.061899381760064376,2025-09-15
AMP,AMP LIMITED,FPO,1220153,2531739839,0.04819424891942856,2025-09-15
ANG,AUSTIN ENGINEERING LIMITED,FPO,100727,620530277,0.01623240698052192,2025-09-15
ANN,ANSELL LIMITED,FPO,26165,145944884,0.017928000819816336,2025-09-15
ANR,ANATARA LIFESCIENCES LTD,FPO,11830,213590339,0.005538640022477796,2025-09-15
ANZ,ANZ GROUP HOLDINGS LIMITED,FPO,386954,2983520180,0.012969712844375664,2025-09-15
AOV,AMOTIV LIMITED,FPO,98891,135336058,0.07307069635499505,2025-09-15
APA,APA GROUP,STAPLED,419561,1315181016,0.03190138808998746,2025-09-15
APE,EAGERS AUTOMOTIVE LIMITED,FPO,15801,258074137,0.006122659241906135,2025-09-15
APX,APPEN LIMITED,FPO,25393,265610639,0.00956023452057581,2025-09-15
APZ,ASPEN GROUP,STAPLED,15416,227665433,0.006771339766805969,2025-09-15
AQLT,BETASHARES AUSTRALIAN QUALITY ETF,ETF UNITS,86490,20356547,0.4248755940779151,2025-09-15
AQZ,ALLIANCE AVIATION SERVICES LIMITE,FPO,282,161027077,0.00017512582681979626,2025-09-15
AR3,AUSTRALIAN RARE EARTHS LIMITED,FPO,12023,212982244,0.0056450715206099525,2025-09-15
AR9,ARCHTIS LIMITED,FPO,117974,397482602,0.029680292774172792,2025-09-15
ARB,ARB CORPORATION LIMITED.,FPO,19002,83163152,0.022849061805641998,2025-09-15
ARD,ARGENT MINERALS LIMITED,FPO,312022,1677092861,0.018604932812960082,2025-09-15
ARF,ARENA REIT.,STAPLED,12670,401794512,0.0031533531747193204,2025-09-15
ARG,ARGO INVESTMENTS LIMITED,FPO,11708,760996574,0.001538508897413249,2025-09-15
ARI,ARIKA RESOURCES LIMITED,FPO,15000,864885141,0.0017343343397779568,2025-09-15
ARL,ARDEA RESOURCES LIMITED,FPO,12501,210412915,0.005941175236320451,2025-09-15
ARMR,BETASHARES GLOBAL DEFENCE ETF,ETF UNITS,11702,7354178,0.15912043466992504,2025-09-15
ART,AIRTASKER LIMITED,FPO,60061,454662080,0.013210030623182826,2025-09-15
ARU,ARAFURA RARE EARTHS LTD,FPO,826967,2833977994,0.029180431243673234,2025-09-15
ARV,ARTEMIS RESOURCES LIMITED,FPO,110799,3764672165,0.002943124796631528,2025-09-15
ARX,AROA BIOSURGERY LIMITED,FPO,30831,345033235,0.008935660937126826,2025-09-15
ASB,AUSTAL LIMITED,FPO,232664,421180044,0.055240983829708705,2025-09-15
ASE,ASTUTE METALS NL,FPO,136900,710870757,0.019258071689112963,2025-09-15
ASG,AUTOSPORTS GROUP LIMITED.,FPO,8560,202436781,0.0042284805941465746,2025-09-15
ASIA,BETASHARES ASIA TECHNOLOGY TIGERS,ETF UNITS,59925,61476318,0.09747655999827445,2025-09-15
ASK,ABACUS STORAGE KING,STAPLED,351095,1314102962,0.02671746508094394,2025-09-15
ASL,ANDEAN SILVER LIMITED,FPO,48453,188198918,0.025745631545023014,2025-09-15
ASM,AUSTRALIAN STRATEGIC MATERIALS LI,FPO,19756,223543199,0.008837665421438297,2025-09-15
ASN,ANSON RESOURCES LIMITED,FPO,27723,1442323345,0.00192210714026819,2025-09-15
ASX,ASX LIMITED,FPO,215271,194299425,0.11079343132384463,2025-09-15
AT1,ATOMO DIAGNOSTICS LIMITED,FPO,8776,810175282,0.0010832223834742962,2025-09-15
ATA,ATTURRA LIMITED,FPO,189,376333864,5.022136408112346e-05,2025-09-15
ATC,ALTECH BATTERIES LTD,FPO,43279,2535092919,0.0017071958063403828,2025-09-15
ATG,ARTICORE GROUP LIMITED,FPO,30594,293868877,0.01041076561503313,2025-09-15
ATOM,GLOBAL X URANIUM ETF,ETF UNITS,1123,3197234,0.03512411040292954,2025-09-15
ATP,ATLAS PEARLS LTD,FPO,43472,439042581,0.009901545289977238,2025-09-15
