Code,Name,Class,Gross,Issued,PctGrossVsIssuedPct,Date
29M,29METALS LIMITED,FPO,5731796,1750076545,0.32751687441191324,2026-04-16
360,LIFE360 INC.,CDI 3:1,600355,180006066,0.3335193159546079,2026-04-16
3DA,AMAERO LTD,FPO,105034,952582206,0.011026239975765408,2026-04-16
3DP,POINTERRA LIMITED,FPO,34,818676797,4.153043072014657e-06,2026-04-16
4DX,4DMEDICAL LIMITED,FPO,1768037,589363582,0.299990880671687,2026-04-16
A11,ATLANTIC LITHIUM LIMITED,FPO,11697,801503291,0.001459382653988379,2026-04-16
A1G,AFRICAN GOLD LTD.,FPO,17053,569418128,0.002994811573684215,2026-04-16
A1M,AIC MINES LIMITED,FPO,222007,797619821,0.027833686444961103,2026-04-16
A1N,ARN MEDIA LIMITED,FPO,8505,313050373,0.002716815162523381,2026-04-16
A200,BETASHARES AUSTRALIA 200 ETF,ETF UNITS,80508,64363477,0.12508336055244498,2026-04-16
A2M,THE A2 MILK COMPANY LIMITED,FPO NZ,424180,725426194,0.05847321250712929,2026-04-16
A3D,AURORA LABS LIMITED,FPO,59200,523619656,0.011305916292798604,2026-04-16
A4N,ALPHA HPA LIMITED,FPO,1490991,1451896391,0.10269265832206342,2026-04-16
AAC,AUSTRALIAN AGRICULTURAL COMPANY L,FPO,1626,602766747,0.0002697560885852915,2026-04-16
AAI,ALCOA CORPORATION,CDI 1:1,31765,38463699,0.08258436090611046,2026-04-16
AAJ,ARUMA RESOURCES LIMITED,FPO,50000,730608858,0.00684360714389258,2026-04-16
AAR,ASTRAL RESOURCES NL,FPO,318366,1801045606,0.017676731724027204,2026-04-16
AAU,ANTILLES GOLD LIMITED,FPO,150000,3131140179,0.0047905871799040906,2026-04-16
ABB,AUSSIE BROADBAND LIMITED,FPO,127535,293393955,0.04346885742754993,2026-04-16
ABG,ABACUS GROUP,STAPLED,68808,893657633,0.007699592937959049,2026-04-16
ACDC,GLOBAL X BATTERY TECH & LITHIUM E,ETF UNITS,405,4803402,0.008431524157253546,2026-04-16
ACE,ACUSENSUS LIMITED.,FPO,366,168724890,0.0002169211667585026,2026-04-16
ACF,ACROW LIMITED,FPO,56556,311561220,0.01815245170756489,2026-04-16
ACL,AUSTRALIAN CLINICAL LABS LIMITED,FPO,59652,188157833,0.031703171241348214,2026-04-16
ACW,ACTINOGEN MEDICAL LIMITED,FPO,13857,3591539845,0.0003858233681937615,2026-04-16
AD8,AUDINATE GROUP LIMITED,FPO,10996,84328558,0.013039473531611912,2026-04-16
ADH,ADAIRS LIMITED,FPO,45368,178614627,0.02539993547113026,2026-04-16
AEE,AURA ENERGY LIMITED,FPO,238837,997440437,0.023944988707130188,2026-04-16
AEF,AUSTRALIAN ETHICAL INVESTMENT LIM,FPO,7726,113830079,0.006787309705723739,2026-04-16
AEL,AMPLITUDE ENERGY LIMITED,FPO,110715,299880831,0.0369196655987658,2026-04-16
AESG,ISHARES GLOBAL AGGREGATE BOND ESG,ETF UNITS,649,3535068,0.01835891134201662,2026-04-16
AEU,ATOMIC EAGLE LTD,FPO,23542,381054814,0.006178113787062667,2026-04-16
AFG,AUSTRALIAN FINANCE GROUP LTD,FPO,24988,271760063,0.009194875701806118,2026-04-16
AFI,AUSTRALIAN FOUNDATION INVESTMENT,FPO,5404,1253017969,0.00043127873132679714,2026-04-16
AGD,AUSTRAL GOLD LIMITED,FPO,1305,668103679,0.00019532896480278176,2026-04-16
AGE,ALLIGATOR ENERGY LIMITED,FPO,736080,4437034145,0.01658945989472434,2026-04-16
AGL,AGL ENERGY LIMITED.,FPO,250006,672747233,0.03716195143384558,2026-04-16
AGR,AGUIA RESOURCES LIMITED,FPO,119233,2002888229,0.0059530531096850334,2026-04-16
AGY,ARGOSY MINERALS LIMITED,FPO,245905,1543420934,0.015932464992728938,2026-04-16
AI1,ADISYN LTD,FPO,7000,834125596,0.0008392021577527517,2026-04-16
AIA,AUCKLAND INTERNATIONAL AIRPORT LI,FPO NZX,71176,1699968803,0.004186900363959209,2026-04-16
AII,ALMONTY INDUSTRIES INC.,CDI 1:1,802,5483423,0.01462590064636633,2026-04-16
AIM,AI-MEDIA TECHNOLOGIES LIMITED,FPO,24897,209528175,0.011882411518164562,2026-04-16
AINF,GLOBAL X AI INFRASTRUCTURE ETF,ETF UNITS,3282,5295000,0.06198300283286119,2026-04-16
AIS,AERIS RESOURCES LIMITED,FPO,59867,1197168782,0.005000715095492692,2026-04-16
AIZ,AIR NEW ZEALAND LIMITED,FPO NZX,54396,3233562126,0.001682231479723857,2026-04-16
AL3,AML3D LIMITED,FPO,122452,553528577,0.022122073744351593,2026-04-16
ALC,ALCIDION GROUP LIMITED,FPO,5076,1342952696,0.00037797310472058505,2026-04-16
ALD,AMPOL LIMITED,FPO,349012,238302099,0.14645779515353743,2026-04-16
ALK,ALKANE RESOURCES LIMITED,FPO,1350824,1366204821,0.0988741936228316,2026-04-16
ALL,ARISTOCRAT LEISURE LIMITED,FPO,208311,603066668,0.034541952167716224,2026-04-16
ALQ,ALS LIMITED,FPO,100229,507542553,0.01974790082281042,2026-04-16
ALR,ALTAIR MINERALS LIMITED,FPO,56950,5972668602,0.0009535101274651301,2026-04-16
ALTB,ISHARES 15+ YEAR AUSTRALIAN GOVER,ETF UNITS,4344,1871535,0.23210893731616025,2026-04-16
AMA,AMA GROUP LIMITED,FPO,21921,481483688,0.004552802212481184,2026-04-16
AMC,AMCOR PLC,CDI 1:1,86110,143569311,0.05997799905858711,2026-04-16
AMI,AURELIA METALS LIMITED,FPO,243080,1693401832,0.014354537440939771,2026-04-16
AMP,AMP LIMITED,FPO,2912106,2531739839,0.11502390392332883,2026-04-16
ANG,AUSTIN ENGINEERING LIMITED,FPO,4186,623110874,0.0006717905552070337,2026-04-16
ANN,ANSELL LIMITED,FPO,257749,141900184,0.18164106115605883,2026-04-16
ANR,ANATARA LIFESCIENCES LTD,FPO,42560,315950765,0.01347045322077318,2026-04-16
