Code,Name,Class,Gross,Issued,PctGrossVsIssuedPct,Date
14D,1414 DEGREES LIMITED,FPO,218584,713789803,0.030623020822279804,2026-08-31
29M,29METALS LIMITED,FPO,1765261,1750076545,0.10086764519205643,2026-08-31
360,LIFE360 INC.,CDI 3:1,65162,175935231,0.037037493644465104,2026-08-31
4DX,4DMEDICAL LIMITED,FPO,1083422,599933300,0.18059040896713016,2026-08-31
5GG,PENTANET LIMITED,FPO,1377,433171658,0.0003178878337418834,2026-08-31
A1M,AIC MINES LIMITED,FPO,90275,797619821,0.01131804872737735,2026-08-31
A200,BETASHARES AUSTRALIA 200 ETF,ETF UNITS,14,70409903,1.9883566662490646e-05,2026-08-31
A2M,THE A2 MILK COMPANY LIMITED,FPO NZ,240367,728055850,0.03301491224883366,2026-08-31
A4N,ALPHA HPA LIMITED,FPO,4642256,1451896391,0.3197374157533807,2026-08-31
AAC,AUSTRALIAN AGRICULTURAL COMPANY L,FPO,16574,602766747,0.002749654005050813,2026-08-31
AAI,ALCOA CORPORATION,CDI 1:1,34666,38432237,0.09020031802988726,2026-08-31
AAM,AUMEGA METALS LTD,FPO,458,1455507299,3.146669208149399e-05,2026-08-31
AAR,ASTRAL RESOURCES NL,FPO,724715,1805809680,0.040132413068026083,2026-08-31
ABB,AUSSIE BROADBAND LIMITED,FPO,216785,315425041,0.06872789785894012,2026-08-31
ABG,ABACUS GROUP,STAPLED,434418,893657633,0.04861123364902765,2026-08-31
ABY,ADORE BEAUTY GROUP LIMITED,FPO,143,93957928,0.00015219577851908355,2026-08-31
ACE,ACUSENSUS LIMITED.,FPO,1184,169397853,0.0006989462847560411,2026-08-31
ACF,ACROW LIMITED,FPO,3030,413316378,0.0007330945883784939,2026-08-31
ACL,AUSTRALIAN CLINICAL LABS LIMITED,FPO,22786,186518985,0.012216450781136302,2026-08-31
AD8,AUDINATE GROUP LIMITED,FPO,30212,84328558,0.03582653458867398,2026-08-31
ADH,ADAIRS LIMITED,FPO,27116,178614627,0.015181287476529007,2026-08-31
AEE,AURA ENERGY LIMITED,FPO,39281,997441634,0.00393817529377363,2026-08-31
AEF,AUSTRALIAN ETHICAL INVESTMENT LIM,FPO,12416,113830079,0.010907486060867971,2026-08-31
AEG,ALAND EQUITY GROUP LIMITED,FPO,1182,744844257,0.0001586908926116618,2026-08-31
AEL,AMPLITUDE ENERGY LIMITED,FPO,39826,299880831,0.01328060878956281,2026-08-31
AESG,ISHARES GLOBAL AGGREGATE BOND ESG,ETF UNITS,2581,4565116,0.05653744614594679,2026-08-31
AEU,ATOMIC EAGLE LTD,FPO,85574,383310581,0.022324977248671357,2026-08-31
AFG,AUSTRALIAN FINANCE GROUP LTD,FPO,102139,270731955,0.03772698350292635,2026-08-31
AFI,AUSTRALIAN FOUNDATION INVESTMENT,FPO,6591,1234054058,0.0005340932965839329,2026-08-31
AGC,AUSTRALIAN GOLD AND COPPER LTD,FPO,243,331538379,7.329468182023053e-05,2026-08-31
AGE,ALLIGATOR ENERGY LIMITED,FPO,45792,4770367479,0.0009599260476595245,2026-08-31
AGGG,ISHARES CORE GLOBAL AGGREGATE BON,ETF UNITS,110,15000,0.7333333333333333,2026-08-31
AGL,AGL ENERGY LIMITED.,FPO,879322,672747233,0.13070614888727455,2026-08-31
AGVT,BETASHARES AUSTRALIAN GOVERNMENT,ETF UNITS,609,27876717,0.0021846187985479063,2026-08-31
AGX1,ANTIPODES GLOBAL VALUE ACTIVE ETF,ETF UNITS,104,61011573,0.00017045946348572262,2026-08-31
AI1,ADISYN LTD,FPO,80035,1177381234,0.006797713237545962,2026-08-31
AIA,AUCKLAND INTERNATIONAL AIRPORT LI,FPO NZX,218745,1699968803,0.012867589076574365,2026-08-31
AIH,ADVANCED INNERGY HOLDINGS LIMITED,FPO,9968,422343593,0.002360163659449665,2026-08-31
AIM,AI-MEDIA TECHNOLOGIES LIMITED,FPO,21581,210206965,0.010266548494242328,2026-08-31
AIS,AERIS RESOURCES LIMITED,FPO,2565218,1497084838,0.17134753721953064,2026-08-31
AKN,AUKING MINING LIMITED,FPO,57000,2375066986,0.0023999323107933594,2026-08-31
AL3,AML3D LIMITED,FPO,528381,567445783,0.0931156800930883,2026-08-31
ALC,ALCIDION GROUP LIMITED,FPO,8518,1343558756,0.0006339879042848499,2026-08-31
ALD,AMPOL LIMITED,FPO,115004,238302099,0.048259751165683186,2026-08-31
ALK,ALKANE RESOURCES LIMITED,FPO,3766114,1366204821,0.2756624733064092,2026-08-31
ALL,ARISTOCRAT LEISURE LIMITED,FPO,692176,597035578,0.11593546942691581,2026-08-31
ALQ,ALS LIMITED,FPO,200399,507542553,0.0394841770045634,2026-08-31
ALR,ALTAIR MINERALS LIMITED,FPO,113548,6628932966,0.0017129151943818283,2026-08-31
ALTB,ISHARES 15+ YEAR AUSTRALIAN GOVER,ETF UNITS,388,2365890,0.01639974808634383,2026-08-31
ALU,ALURION RESOURCES LIMITED,FPO,9942,204701236,0.004856834376906254,2026-08-31
AMA,AMA GROUP LIMITED,FPO,37863,481267050,0.007867357634394459,2026-08-31
AMC,AMCOR PLC,CDI 1:1,17742,140289945,0.01264666544704968,2026-08-31
AMI,AURELIA METALS LIMITED,FPO,897280,1720484176,0.05215276097953487,2026-08-31
AMP,AMP LIMITED,FPO,5044207,2432792139,0.20734229279750233,2026-08-31
