Code,Name,Class,Gross,Issued,PctGrossVsIssuedPct,Date
29M,29METALS LIMITED,FPO,201114,1371336435,0.014665547772746226,2025-11-03
30BB,BETASHARES 2030 FIXED TERM CORP B,ETF UNITS,4042,460011,0.8786746403890341,2025-11-03
360,LIFE360 INC.,CDI 3:1,97682,166577253,0.058640659658374845,2025-11-03
3DA,AMAERO LTD,FPO,148686,931997337,0.015953479060208945,2025-11-03
4DX,4DMEDICAL LIMITED,FPO,25065,515808482,0.0048593617349627066,2025-11-03
5GOV,VANECK 5-10 YEAR AUSTRALIAN GOVER,ETF UNITS,1040,1540453,0.06751260830418065,2025-11-03
A1G,AFRICAN GOLD LTD.,FPO,28725,533227972,0.005387001715656432,2025-11-03
A1M,AIC MINES LIMITED,FPO,86811,797619821,0.01088375661115874,2025-11-03
A1N,ARN MEDIA LIMITED,FPO,2016,313050373,0.0006439858163018384,2025-11-03
A200,BETASHARES AUSTRALIA 200 ETF,ETF UNITS,19178,56844487,0.03373766043486328,2025-11-03
A2M,THE A2 MILK COMPANY LIMITED,FPO NZ,266206,725426194,0.03669649679068523,2025-11-03
A4N,ALPHA HPA LIMITED,FPO,160526,1137271758,0.014115008033110764,2025-11-03
AAA,BETASHARES AUSTRALIAN HIGH INTERE,ETF UNITS,380979,86175449,0.442096913240336,2025-11-03
AAC,AUSTRALIAN AGRICULTURAL COMPANY L,FPO,2878,602766747,0.00047746495876289604,2025-11-03
AAI,ALCOA CORPORATION,CDI 1:1,23167,57076637,0.04058928699670935,2025-11-03
AAJ,ARUMA RESOURCES LIMITED,FPO,5000,412825268,0.0012111661730938427,2025-11-03
AAR,ASTRAL RESOURCES NL,FPO,47724,1474405445,0.0032368301515598376,2025-11-03
ABB,AUSSIE BROADBAND LIMITED,FPO,31384,292576043,0.01072678394245697,2025-11-03
ABG,ABACUS GROUP,STAPLED,119163,893657633,0.01333430114617507,2025-11-03
ABY,ADORE BEAUTY GROUP LIMITED,FPO,1000,93957928,0.001064306143490095,2025-11-03
ACDC,GLOBAL X BATTERY TECH & LITHIUM E,ETF UNITS,681,4853402,0.01403139488548445,2025-11-03
ACE,ACUSENSUS LIMITED.,FPO,10813,141613597,0.007635566237329598,2025-11-03
ACF,ACROW LIMITED,FPO,48566,310692512,0.015631532181889212,2025-11-03
ACL,AUSTRALIAN CLINICAL LABS LIMITED,FPO,29041,195791386,0.014832623943935919,2025-11-03
