Code,Name,Class,Gross,Issued,PctGrossVsIssuedPct,Date
1AI,ALGORAE PHARMACEUTICALS LIMITED,FPO,87339,1688760721,0.005171780638543167,2026-01-22
29M,29METALS LIMITED,FPO,3266909,1372336435,0.23805452633049126,2026-01-22
360,LIFE360 INC.,CDI 3:1,320753,179671506,0.17852190764182718,2026-01-22
3DA,AMAERO LTD,FPO,208153,952582206,0.02185144743297882,2026-01-22
4DX,4DMEDICAL LIMITED,FPO,53386,562605591,0.009489063182807936,2026-01-22
A1M,AIC MINES LIMITED,FPO,549908,797619821,0.06894362270367903,2026-01-22
A200,BETASHARES AUSTRALIA 200 ETF,ETF UNITS,17262,60787366,0.028397348225287472,2026-01-22
A2M,THE A2 MILK COMPANY LIMITED,FPO NZ,97252,725426194,0.013406188086999242,2026-01-22
A4N,ALPHA HPA LIMITED,FPO,753157,1141282930,0.06599213746235563,2026-01-22
AAC,AUSTRALIAN AGRICULTURAL COMPANY L,FPO,3123,602766747,0.0005181108638695359,2026-01-22
AAI,ALCOA CORPORATION,CDI 1:1,8880,52409511,0.016943489512809995,2026-01-22
AAJ,ARUMA RESOURCES LIMITED,FPO,1859084,412825268,0.4503319307479987,2026-01-22
AAM,AUMEGA METALS LTD,FPO,30350,789562451,0.0038439011330339977,2026-01-22
AAR,ASTRAL RESOURCES NL,FPO,504481,1791545606,0.028158981736800953,2026-01-22
AAU,ANTILLES GOLD LIMITED,FPO,992260,3107301350,0.031933175712101435,2026-01-22
ABB,AUSSIE BROADBAND LIMITED,FPO,228374,292576043,0.07805628842960324,2026-01-22
ABG,ABACUS GROUP,STAPLED,48368,893657633,0.005412363551087131,2026-01-22
ABY,ADORE BEAUTY GROUP LIMITED,FPO,513,93957928,0.0005459890516104187,2026-01-22
ACE,ACUSENSUS LIMITED.,FPO,3585,162348251,0.002208215966552051,2026-01-22
ACF,ACROW LIMITED,FPO,26439,311561220,0.008485972676573805,2026-01-22
ACL,AUSTRALIAN CLINICAL LABS LIMITED,FPO,63189,192220870,0.032873121425368634,2026-01-22
ACW,ACTINOGEN MEDICAL LIMITED,FPO,387023,3191718130,0.012125851476740522,2026-01-22
AD8,AUDINATE GROUP LIMITED,FPO,72168,84328558,0.08557954945701787,2026-01-22
ADH,ADAIRS LIMITED,FPO,128248,177337058,0.07231878178558708,2026-01-22
ADN,ANDROMEDA METALS LIMITED,FPO,205000,4623434295,0.004433933455520211,2026-01-22
AEBD,BETASHARES ETHICAL AUSTRALIAN COM,ETF UNITS,100,1280002,0.007812487792987824,2026-01-22
AEE,AURA ENERGY LIMITED,FPO,81675,897879461,0.009096432600099314,2026-01-22
AEF,AUSTRALIAN ETHICAL INVESTMENT LIM,FPO,68400,113830079,0.06008956560594146,2026-01-22
AEL,AMPLITUDE ENERGY LIMITED,FPO,16021,299880831,0.005342455516938327,2026-01-22
AESG,ISHARES GLOBAL AGGREGATE BOND ESG,ETF UNITS,2713,3365068,0.08062244210221012,2026-01-22
AEU,ATOMIC EAGLE LTD,FPO,77261,381054814,0.020275560670386914,2026-01-22
AFG,AUSTRALIAN FINANCE GROUP LTD,FPO,60008,271760063,0.02208124304121905,2026-01-22
AGC,AUSTRALIAN GOLD AND COPPER LTD,FPO,2550,269280313,0.0009469685962523373,2026-01-22
AGE,ALLIGATOR ENERGY LIMITED,FPO,773924,4437034145,0.017442371969846538,2026-01-22
AGL,AGL ENERGY LIMITED.,FPO,333624,672747233,0.0495912853498128,2026-01-22
AGVT,BETASHARES AUSTRALIAN GOVERNMENT,ETF UNITS,10653,26352372,0.040425203469349934,2026-01-22
AGY,ARGOSY MINERALS LIMITED,FPO,394091,1543420934,0.02553360469063069,2026-01-22
AI1,ADISYN LTD,FPO,32733,834125596,0.003924229175674403,2026-01-22
AIA,AUCKLAND INTERNATIONAL AIRPORT LI,FPO NZX,19243,1695129603,0.001135193436887905,2026-01-22
AIH,ADVANCED INNERGY HOLDINGS LIMITED,FPO,1720,422343593,0.000407251353757366,2026-01-22
AIM,AI-MEDIA TECHNOLOGIES LIMITED,FPO,25217,208814047,0.012076294848114313,2026-01-22
AIS,AERIS RESOURCES LIMITED,FPO,1024171,1197168782,0.08554942422479574,2026-01-22
AIZ,AIR NEW ZEALAND LIMITED,FPO NZX,1159,3233562126,3.584282456430528e-05,2026-01-22
AKM,ASPIRE MINING LIMITED,FPO,18900,507636985,0.003723132978579171,2026-01-22
AL3,AML3D LIMITED,FPO,241120,552528577,0.0436393717966917,2026-01-22
ALA,AROVELLA THERAPEUTICS LIMITED,FPO,13680,1201183672,0.0011388766196948439,2026-01-22
ALD,AMPOL LIMITED,FPO,78717,238302099,0.033032440893439215,2026-01-22
ALK,ALKANE RESOURCES LIMITED,FPO,603567,1366204821,0.04417836847905546,2026-01-22
ALL,ARISTOCRAT LEISURE LIMITED,FPO,119942,614819019,0.01950850515247317,2026-01-22
ALQ,ALS LIMITED,FPO,221363,507542553,0.04361466810842952,2026-01-22
ALTB,ISHARES 15+ YEAR AUSTRALIAN GOVER,ETF UNITS,2495,1746330,0.1428710495725321,2026-01-22
AMA,AMA GROUP LIMITED,FPO,1354,478573912,0.00028292390497039883,2026-01-22
AMC,AMCOR PLC,CDI 1:1,137460,140466550,0.09785959717811821,2026-01-22
AMI,AURELIA METALS LIMITED,FPO,220562,1692572640,0.013031168931101239,2026-01-22
AMP,AMP LIMITED,FPO,1261839,2531739839,0.04984078460835881,2026-01-22
ANG,AUSTIN ENGINEERING LIMITED,FPO,38,622451071,6.104897520531377e-06,2026-01-22
ANN,ANSELL LIMITED,FPO,33489,143831321,0.023283523899498913,2026-01-22
ANR,ANATARA LIFESCIENCES LTD,FPO,27512,313590339,0.008773229458449612,2026-01-22
ANZ,ANZ GROUP HOLDINGS LIMITED,FPO,513506,3014198826,0.01703623515378544,2026-01-22
AOV,AMOTIV LIMITED,FPO,11961,133849962,0.008936125062179697,2026-01-22
APA,APA GROUP,STAPLED,748489,1315181016,0.056911481453439716,2026-01-22
APE,EAGERS AUTOMOTIVE LIMITED,FPO,92855,282364338,0.03288481847874146,2026-01-22
APX,APPEN LIMITED,FPO,171329,265610639,0.06450381680682603,2026-01-22
APZ,ASPEN GROUP,STAPLED,24657,227665433,0.010830366154004591,2026-01-22
AQD,AUSQUEST LIMITED,FPO,3398,1600191134,0.00021234963297828144,2026-01-22
AQI,ALICANTO MINERALS LIMITED,FPO,15461,1279084969,0.0012087547250350028,2026-01-22
AQX,ALICE QUEEN LIMITED,FPO,35854,1506972623,0.0023792071237912593,2026-01-22
AQZ,ALLIANCE AVIATION SERVICES LIMITE,FPO,25323,161060848,0.01572262925127527,2026-01-22
AR1,AUSTRAL RESOURCES AUSTRALIA LTD,FPO,1212422,1698808647,0.0713689562471364,2026-01-22
ARB,ARB CORPORATION LIMITED.,FPO,124206,83455453,0.14882910047831147,2026-01-22
ARD,ARGENT MINERALS LIMITED,FPO,33583,1689880533,0.001987300246626369,2026-01-22
ARF,ARENA REIT.,STAPLED,70877,403504047,0.017565375248888147,2026-01-22
ARL,ARDEA RESOURCES LIMITED,FPO,9741,210814115,0.004620658346335111,2026-01-22
ART,AIRTASKER LIMITED,FPO,17176,486902442,0.003527606049673499,2026-01-22
ARU,ARAFURA RARE EARTHS LTD,FPO,507971,4656673628,0.010908451838789678,2026-01-22
AS1,ASARA RESOURCES LIMITED,FPO,5000,1603177828,0.00031188056076334413,2026-01-22
ASB,AUSTAL LIMITED,FPO,164579,422050221,0.03899512233640082,2026-01-22
ASG,AUTOSPORTS GROUP LIMITED.,FPO,1037,205791836,0.0005039072589837821,2026-01-22
ASIA,BETASHARES ASIA TECHNOLOGY TIGERS,ETF UNITS,5044,65026318,0.007756859307334609,2026-01-22
ASK,ABACUS STORAGE KING,STAPLED,53295,1314102962,0.004055618284193472,2026-01-22
ASL,ANDEAN SILVER LIMITED,FPO,111735,211783730,0.05275901033568538,2026-01-22
ASM,AUSTRALIAN STRATEGIC MATERIALS LI,FPO,336698,268054684,0.12560795244301717,2026-01-22
ASN,ANSON RESOURCES LIMITED,FPO,24460,1619523345,0.0015103209271737912,2026-01-22
ASX,ASX LIMITED,FPO,148469,194299425,0.07641247522991898,2026-01-22
AT4,AMERICAN TUNGSTEN & ANTIMONY LTD,FPO,20071,1274861871,0.0015743666397565355,2026-01-22
ATA,ATTURRA LIMITED,FPO,4702,371893925,0.00126433901817568,2026-01-22
ATG,ARTICORE GROUP LIMITED,FPO,2175,293560304,0.0007409039881631953,2026-01-22
ATH,ALTERITY THERAPEUTICS LIMITED,FPO,126384,10875416329,0.001162107235039719,2026-01-22
ATOM,GLOBAL X URANIUM ETF,ETF UNITS,4863,4697234,0.10352901303192474,2026-01-22
ATX,AMPLIA THERAPEUTICS LIMITED,FPO,58431,513071629,0.011388468334116365,2026-01-22
AUB,AUB GROUP LIMITED,FPO,68916,116587434,0.059111001619608514,2026-01-22
AUC,AUSGOLD LIMITED,FPO,23916,547659741,0.00436694505904899,2026-01-22
AUE,AURUM RESOURCES LIMITED,FPO,21457,346124265,0.006199218653450951,2026-01-22
AUMF,ISHARES EDGE MSCI AUSTRALIA MULTI,ETF UNITS,1069,3633240,0.029422774163006024,2026-01-22
AUV,AURAVELLE METALS LIMITED,FPO,1936,687462188,0.0002816154886470643,2026-01-22
AV1,ADVERITAS LIMITED,FPO,14400,924211141,0.0015580855240956244,2026-01-22
AVG,AUSTRALIAN VINTAGE LTD,FPO,30442,329462923,0.009239886456055026,2026-01-22
AVM,ADVANCE METALS LIMITED,FPO,212876,470989647,0.04519759645587284,2026-01-22
AW1,AMERICAN WEST METALS LIMITED,FPO,77000,1007347841,0.007643834320780561,2026-01-22
AX1,ACCENT GROUP LIMITED,FPO,621931,601185674,0.10345073525487901,2026-01-22
AYA,ARTRYA LIMITED,FPO,4527,158084017,0.0028636671093700762,2026-01-22
AZJ,AURIZON HOLDINGS LIMITED,FPO,624699,1714214026,0.036442298950131215,2026-01-22
AZY,ANTIPA MINERALS LIMITED,FPO,77248,662510219,0.011659895618908182,2026-01-22
B4P,BEFOREPAY GROUP LIMITED,FPO,698,49796881,0.0014016942145432764,2026-01-22
BAP,BAPCOR LIMITED,FPO,250473,339412500,0.07379604463595184,2026-01-22
BBN,BABY BUNTING GROUP LIMITED,FPO,5371,135400726,0.003966743871077915,2026-01-22
BBOZ,BETASHARES AUS EQUITIES STRONG BE,ETF UNITS,171992,8982870,1.9146664707381937,2026-01-22
BBT,BETR ENTERTAINMENT LIMITED,FPO,3517,1042656983,0.00033731131688972726,2026-01-22
BC8,BLACK CAT SYNDICATE LIMITED,FPO,498921,727711656,0.06856025953224527,2026-01-22
BCI,BCI MINERALS LIMITED,FPO,22623,2937579809,0.000770123757342315,2026-01-22
BCN,BEACON MINERALS LIMITED,FPO,6070,109283008,0.005554385911485892,2026-01-22
BEMG,BETASHARES MSCI EMERGING MARKETS,ETF UNITS,23,400109,0.005748433551857119,2026-01-22
BEN,BENDIGO AND ADELAIDE BANK LIMITED,FPO,383385,567992004,0.0674983093600029,2026-01-22
BET,BETMAKERS TECHNOLOGY GROUP LTD,FPO,6024,1120282275,0.0005377216202050505,2026-01-22
BEZ,BESRA GOLD INC.,CDI 1:1,11160,390661216,0.002856695147337073,2026-01-22
BFG,BELL FINANCIAL GROUP LIMITED,FPO,6093,320743948,0.0018996461314369055,2026-01-22
BGA,BEGA CHEESE LIMITED,FPO,44887,305377396,0.014698861339429329,2026-01-22
BGBL,BETASHARES GLOBAL SHARES ETF,ETF UNITS,38343,40868781,0.09381977896526936,2026-01-22
BGD,BARTON GOLD HOLDINGS LIMITED,FPO,28741,238663081,0.012042499359169841,2026-01-22
BGL,BELLEVUE GOLD LIMITED,FPO,5727290,1480748913,0.3867833330633011,2026-01-22
BHL,BLACK HORSE MINING LIMITED,FPO,2100,40000000,0.00525,2026-01-22
BHM,BROKEN HILL MINES LIMITED,FPO,9558,162964093,0.00586509569319666,2026-01-22
BHP,BHP GROUP LIMITED,FPO,905333,5078913175,0.017825329333376525,2026-01-22
BILL,ISHARES CORE CASH ETF,ETF UNITS,9619,10806567,0.0890106913694238,2026-01-22
