Code,Name,Class,Gross,Issued,PctGrossVsIssuedPct,Date
29M,29METALS LIMITED,FPO,2196663,1669276711,0.13159370076421079,2026-02-11
360,LIFE360 INC.,CDI 3:1,116948,182458716,0.06409559519206526,2026-02-11
3DA,AMAERO LTD,FPO,191465,952582206,0.020099577631623324,2026-02-11
3DP,POINTERRA LIMITED,FPO,10038,811076797,0.0012376140011807044,2026-02-11
4DX,4DMEDICAL LIMITED,FPO,262567,569791242,0.046081262863636646,2026-02-11
5GG,PENTANET LIMITED,FPO,28500,433171658,0.006579377822544429,2026-02-11
5GOV,VANECK 5-10 YEAR AUSTRALIAN GOVER,ETF UNITS,91,1680619,0.005414671618016933,2026-02-11
A11,ATLANTIC LITHIUM LIMITED,FPO,6,748743322,8.013427063326783e-07,2026-02-11
A1G,AFRICAN GOLD LTD.,FPO,25550,561916136,0.004546941858953842,2026-02-11
A1M,AIC MINES LIMITED,FPO,130840,797619821,0.016403804990197203,2026-02-11
A1N,ARN MEDIA LIMITED,FPO,799,313050373,0.0002552304896950243,2026-02-11
A200,BETASHARES AUSTRALIA 200 ETF,ETF UNITS,9667,62263477,0.015525955930793906,2026-02-11
A2M,THE A2 MILK COMPANY LIMITED,FPO NZ,142745,725426194,0.01967739808413921,2026-02-11
A4N,ALPHA HPA LIMITED,FPO,1160450,1281282930,0.09056937955147813,2026-02-11
AAC,AUSTRALIAN AGRICULTURAL COMPANY L,FPO,6026,602766747,0.0009997233639698442,2026-02-11
AAI,ALCOA CORPORATION,CDI 1:1,13796,40397012,0.03415104067597871,2026-02-11
AAR,ASTRAL RESOURCES NL,FPO,83103,1801045606,0.0046141530077389945,2026-02-11
AAU,ANTILLES GOLD LIMITED,FPO,411420,3112301350,0.013219156943141127,2026-02-11
ABB,AUSSIE BROADBAND LIMITED,FPO,1187492,292576043,0.4058746532435672,2026-02-11
ABG,ABACUS GROUP,STAPLED,654593,893657633,0.07324874491392612,2026-02-11
ABX,ABX GROUP LIMITED,FPO,352,362848153,9.701027746446873e-05,2026-02-11
ABY,ADORE BEAUTY GROUP LIMITED,FPO,234,93957928,0.0002490476375766822,2026-02-11
ACDC,GLOBAL X BATTERY TECH & LITHIUM E,ETF UNITS,214,4883402,0.00438219093984071,2026-02-11
ACE,ACUSENSUS LIMITED.,FPO,13848,162348251,0.008529811633141647,2026-02-11
ACF,ACROW LIMITED,FPO,19137,311561220,0.006142292034932975,2026-02-11
ACL,AUSTRALIAN CLINICAL LABS LIMITED,FPO,104235,192220870,0.054226682045503176,2026-02-11
AD8,AUDINATE GROUP LIMITED,FPO,22583,84328558,0.02677977726122152,2026-02-11
ADH,ADAIRS LIMITED,FPO,71764,177337058,0.040467571081505144,2026-02-11
ADN,ANDROMEDA METALS LIMITED,FPO,200000,4623562866,0.004325668446529132,2026-02-11
ADV,ARDIDEN LTD,FPO,3367,214906395,0.0015667286215470693,2026-02-11
AEE,AURA ENERGY LIMITED,FPO,254477,997440437,0.02551300213628696,2026-02-11
AEF,AUSTRALIAN ETHICAL INVESTMENT LIM,FPO,124433,113830079,0.10931469176965079,2026-02-11
AEL,AMPLITUDE ENERGY LIMITED,FPO,166235,299880831,0.05543368658999081,2026-02-11
AESG,ISHARES GLOBAL AGGREGATE BOND ESG,ETF UNITS,3301,3455068,0.09554081135306165,2026-02-11
AEU,ATOMIC EAGLE LTD,FPO,1140,381054814,0.00029916955727004674,2026-02-11
AFG,AUSTRALIAN FINANCE GROUP LTD,FPO,57520,271760063,0.02116572956490667,2026-02-11
AFI,AUSTRALIAN FOUNDATION INVESTMENT,FPO,2264,1252983544,0.00018068872578904356,2026-02-11
AGD,AUSTRAL GOLD LIMITED,FPO,773,621125901,0.00012445141939105837,2026-02-11
AGE,ALLIGATOR ENERGY LIMITED,FPO,348822,4437034145,0.007861602786921985,2026-02-11
AGL,AGL ENERGY LIMITED.,FPO,1051096,672747233,0.1562393642724949,2026-02-11
AGVT,BETASHARES AUSTRALIAN GOVERNMENT,ETF UNITS,2822,26932969,0.010477864508736485,2026-02-11
AGY,ARGOSY MINERALS LIMITED,FPO,224080,1543420934,0.014518398387876214,2026-02-11
AIA,AUCKLAND INTERNATIONAL AIRPORT LI,FPO NZX,16021,1695129603,0.0009451194747378852,2026-02-11
AIH,ADVANCED INNERGY HOLDINGS LIMITED,FPO,980,422343593,0.00023203856202454572,2026-02-11
AII,ALMONTY INDUSTRIES INC.,CDI 1:1,37,6618190,0.0005590652429138481,2026-02-11
AIM,AI-MEDIA TECHNOLOGIES LIMITED,FPO,12852,209528175,0.006133781292181827,2026-02-11
AINF,GLOBAL X AI INFRASTRUCTURE ETF,ETF UNITS,21879,4020000,0.5442537313432836,2026-02-11
AIS,AERIS RESOURCES LIMITED,FPO,239553,1197168782,0.020009960466877592,2026-02-11
AKM,ASPIRE MINING LIMITED,FPO,980,507636985,0.00019305133963003107,2026-02-11
AL3,AML3D LIMITED,FPO,50197,552528577,0.009084959962170427,2026-02-11
ALD,AMPOL LIMITED,FPO,41753,238302099,0.017521037445834668,2026-02-11
ALK,ALKANE RESOURCES LIMITED,FPO,991568,1366204821,0.07257828290155038,2026-02-11
ALL,ARISTOCRAT LEISURE LIMITED,FPO,113193,614819019,0.018410783743174997,2026-02-11
ALQ,ALS LIMITED,FPO,246776,507542553,0.048621735959152174,2026-02-11
ALR,ALTAIR MINERALS LIMITED,FPO,75420,5972668602,0.0012627521301741898,2026-02-11
AMA,AMA GROUP LIMITED,FPO,2629,481379521,0.0005461387294869986,2026-02-11
AMC,AMCOR PLC,CDI 1:1,60290,141555089,0.04259119218243012,2026-02-11
AMI,AURELIA METALS LIMITED,FPO,336575,1692572640,0.019885409467566485,2026-02-11
AMP,AMP LIMITED,FPO,2227331,2531739839,0.08797629857891572,2026-02-11
ANN,ANSELL LIMITED,FPO,15772,143831321,0.010965622710230131,2026-02-11
ANZ,ANZ GROUP HOLDINGS LIMITED,FPO,500981,3014198826,0.01662070184881692,2026-02-11
AON,APOLLO MINERALS LIMITED,FPO,40816,1141364306,0.0035760711795029625,2026-02-11
AOV,AMOTIV LIMITED,FPO,156669,133849962,0.11704822150042896,2026-02-11
APA,APA GROUP,STAPLED,321269,1315181016,0.024427740067075297,2026-02-11
APE,EAGERS AUTOMOTIVE LIMITED,FPO,61024,282364338,0.02161179433360313,2026-02-11
APX,APPEN LIMITED,FPO,219042,265610639,0.08246732917953636,2026-02-11
APZ,ASPEN GROUP,STAPLED,9855,227665433,0.004328720381543385,2026-02-11
AQD,AUSQUEST LIMITED,FPO,141077,1603692337,0.008797011542993985,2026-02-11
AQLT,BETASHARES AUSTRALIAN QUALITY ETF,ETF UNITS,40593,28023328,0.14485431566158025,2026-02-11
AQN,AQUIRIAN LIMITED,FPO,95,105978422,8.964088935009808e-05,2026-02-11
AQZ,ALLIANCE AVIATION SERVICES LIMITE,FPO,4006,161060848,0.0024872587284527395,2026-02-11
AR1,AUSTRAL RESOURCES AUSTRALIA LTD,FPO,973741,1698808647,0.05731905130807825,2026-02-11
ARB,ARB CORPORATION LIMITED.,FPO,112920,83455453,0.13530571812964695,2026-02-11
ARD,ARGENT MINERALS LIMITED,FPO,1666,1693881544,9.835398501750251e-05,2026-02-11
ARF,ARENA REIT.,STAPLED,103035,405121169,0.025433131587354798,2026-02-11
ARI,ARIKA RESOURCES LIMITED,FPO,623,1117443682,5.57522504297447e-05,2026-02-11
ARL,ARDEA RESOURCES LIMITED,FPO,55,210814115,2.6089334672870458e-05,2026-02-11
ARR,AMERICAN RARE EARTHS LIMITED,FPO NZ,75512,574607799,0.01314148539776433,2026-02-11
