Code,Name,Class,Gross,Issued,PctGrossVsIssuedPct,Date
10X,EXULTANT MINING LIMITED,FPO,6407,27299999,0.023468865328529865,2026-04-01
1AE,AURORA ENERGY METALS LIMITED,FPO,7500,179063737,0.0041884527407132135,2026-04-01
1AI,ALGORAE PHARMACEUTICALS LIMITED,FPO,123096,1716791117,0.0071701209763424005,2026-04-01
29M,29METALS LIMITED,FPO,238852,1750076545,0.013648088746883924,2026-04-01
360,LIFE360 INC.,CDI 3:1,124879,182891697,0.06828030033533998,2026-04-01
3DA,AMAERO LTD,FPO,227629,952582206,0.023895995386670074,2026-04-01
4DX,4DMEDICAL LIMITED,FPO,951891,574357610,0.16573141600752883,2026-04-01
88E,88 ENERGY LIMITED,FPO,24598,1157350417,0.0021253718526979197,2026-04-01
A1G,AFRICAN GOLD LTD.,FPO,214005,566418128,0.03778215940150842,2026-04-01
A1M,AIC MINES LIMITED,FPO,138592,797619821,0.01737569658515294,2026-04-01
A1N,ARN MEDIA LIMITED,FPO,703,313050373,0.00022456449844255577,2026-04-01
A200,BETASHARES AUSTRALIA 200 ETF,ETF UNITS,1544,63613477,0.0024271586349540364,2026-04-01
A2M,THE A2 MILK COMPANY LIMITED,FPO NZ,263787,725426194,0.03636303764349596,2026-04-01
A4N,ALPHA HPA LIMITED,FPO,442305,1451896391,0.030463950647012798,2026-04-01
AAC,AUSTRALIAN AGRICULTURAL COMPANY L,FPO,6523,602766747,0.0010821764857575993,2026-04-01
AAI,ALCOA CORPORATION,CDI 1:1,41584,38486879,0.10804721266174895,2026-04-01
AAR,ASTRAL RESOURCES NL,FPO,268613,1801045606,0.014914280854695913,2026-04-01
AAU,ANTILLES GOLD LIMITED,FPO,170144,3129563444,0.005436668821212113,2026-04-01
ABB,AUSSIE BROADBAND LIMITED,FPO,225718,293393955,0.07693341875431618,2026-04-01
ABG,ABACUS GROUP,STAPLED,78572,893657633,0.008792181378928591,2026-04-01
ABY,ADORE BEAUTY GROUP LIMITED,FPO,500,93957928,0.0005321530717450475,2026-04-01
ACE,ACUSENSUS LIMITED.,FPO,34653,168724890,0.02053816719038904,2026-04-01
ACF,ACROW LIMITED,FPO,100540,311561220,0.03226974140106397,2026-04-01
ACL,AUSTRALIAN CLINICAL LABS LIMITED,FPO,278597,189301678,0.14717090886008946,2026-04-01
ACW,ACTINOGEN MEDICAL LIMITED,FPO,86417,3591539845,0.0024061267236198517,2026-04-01
AD8,AUDINATE GROUP LIMITED,FPO,85372,84328558,0.10123735306845873,2026-04-01
ADH,ADAIRS LIMITED,FPO,75354,177337058,0.04249196465185522,2026-04-01
AEBD,BETASHARES ETHICAL AUSTRALIAN COM,ETF UNITS,1120,1380007,0.08115900861372442,2026-04-01
AEE,AURA ENERGY LIMITED,FPO,136360,997440437,0.013670991764694215,2026-04-01
AEF,AUSTRALIAN ETHICAL INVESTMENT LIM,FPO,9414,113830079,0.008270221792607207,2026-04-01
AEL,AMPLITUDE ENERGY LIMITED,FPO,159034,299880831,0.05303239939334436,2026-04-01
AEU,ATOMIC EAGLE LTD,FPO,162584,381054814,0.042666827455432696,2026-04-01
AFG,AUSTRALIAN FINANCE GROUP LTD,FPO,28577,271760063,0.010515525969685987,2026-04-01
AFI,AUSTRALIAN FOUNDATION INVESTMENT,FPO,178,1253017969,1.4205702105138765e-05,2026-04-01
AGD,AUSTRAL GOLD LIMITED,FPO,2600,668103679,0.00038916115592891383,2026-04-01
AGE,ALLIGATOR ENERGY LIMITED,FPO,517483,4437034145,0.01166281311094125,2026-04-01
AGL,AGL ENERGY LIMITED.,FPO,316091,672747233,0.046985105920160655,2026-04-01
AGVT,BETASHARES AUSTRALIAN GOVERNMENT,ETF UNITS,54,27873518,0.00019373227304856171,2026-04-01
AIA,AUCKLAND INTERNATIONAL AIRPORT LI,FPO NZX,126989,1695129603,0.00749140359387612,2026-04-01
AIH,ADVANCED INNERGY HOLDINGS LIMITED,FPO,17225,422343593,0.004078432888645714,2026-04-01
AIM,AI-MEDIA TECHNOLOGIES LIMITED,FPO,28132,209528175,0.013426356622444692,2026-04-01
AINF,GLOBAL X AI INFRASTRUCTURE ETF,ETF UNITS,13363,4645000,0.28768568353067814,2026-04-01
AIS,AERIS RESOURCES LIMITED,FPO,4612625,1197168782,0.3852944605099133,2026-04-01
AIZ,AIR NEW ZEALAND LIMITED,FPO NZX,196641,3233562126,0.006081250099352506,2026-04-01
AL3,AML3D LIMITED,FPO,451302,552528577,0.08167939519986131,2026-04-01
ALA,AROVELLA THERAPEUTICS LIMITED,FPO,8010,1207183672,0.0006635278612350217,2026-04-01
ALC,ALCIDION GROUP LIMITED,FPO,18492,1342952696,0.001376965849584921,2026-04-01
ALD,AMPOL LIMITED,FPO,75494,238302099,0.0316799559537241,2026-04-01
