Code,Name,Class,Gross,Issued,PctGrossVsIssuedPct,Date
14D,1414 DEGREES LIMITED,FPO,700434,509734108,0.13741164050179666,2026-05-28
1AE,AURORA ENERGY METALS LIMITED,FPO,13104,179063737,0.007318064628574126,2026-05-28
29M,29METALS LIMITED,FPO,1618851,1750076545,0.0925017254031023,2026-05-28
360,LIFE360 INC.,CDI 3:1,131777,180930408,0.07283297564884726,2026-05-28
3DA,AMAERO LTD,FPO,132284,953327162,0.013876033881430518,2026-05-28
4DX,4DMEDICAL LIMITED,FPO,1430292,595004942,0.24038321348934275,2026-05-28
A1M,AIC MINES LIMITED,FPO,91156,797619821,0.01142850235162348,2026-05-28
A200,BETASHARES AUSTRALIA 200 ETF,ETF UNITS,51302,65784911,0.07798444843985576,2026-05-28
A2M,THE A2 MILK COMPANY LIMITED,FPO NZ,356230,725426194,0.049106305086082956,2026-05-28
A4N,ALPHA HPA LIMITED,FPO,698065,1451896391,0.048079532694423506,2026-05-28
AAC,AUSTRALIAN AGRICULTURAL COMPANY L,FPO,2186,602766747,0.0003626610145433255,2026-05-28
AAI,ALCOA CORPORATION,CDI 1:1,32813,37745799,0.0869315284596307,2026-05-28
AAR,ASTRAL RESOURCES NL,FPO,560384,1801045606,0.03111437034870954,2026-05-28
AAU,ANTILLES GOLD LIMITED,FPO,275000,3278923947,0.008386897788575027,2026-05-28
ABB,AUSSIE BROADBAND LIMITED,FPO,125430,293393955,0.042751392066002175,2026-05-28
ABG,ABACUS GROUP,STAPLED,320821,893657633,0.035899766102036976,2026-05-28
ACE,ACUSENSUS LIMITED.,FPO,564,169235550,0.00033326331258414676,2026-05-28
ACF,ACROW LIMITED,FPO,21800,311561220,0.006997019718949617,2026-05-28
ACL,AUSTRALIAN CLINICAL LABS LIMITED,FPO,178803,187522403,0.09535020730296422,2026-05-28
AD8,AUDINATE GROUP LIMITED,FPO,6930,84328558,0.008217856636419657,2026-05-28
ADH,ADAIRS LIMITED,FPO,25486,178614627,0.014268708239667291,2026-05-28
ADO,ANTEOTECH LTD,FPO,918374,2973138613,0.03088904082656707,2026-05-28
AEF,AUSTRALIAN ETHICAL INVESTMENT LIM,FPO,10355,113830079,0.009096892570899472,2026-05-28
AEL,AMPLITUDE ENERGY LIMITED,FPO,61743,299880831,0.020589178639430942,2026-05-28
