Code,Name,Class,Gross,Issued,PctGrossVsIssuedPct,Date
14D,1414 DEGREES LIMITED,FPO,315569,713789803,0.04421035417901592,2026-08-05
29M,29METALS LIMITED,FPO,563349,1750076545,0.03218996343957058,2026-08-05
360,LIFE360 INC.,CDI 3:1,293193,178126863,0.16459785742704064,2026-08-05
3DP,POINTERRA LIMITED,FPO,1049,818676797,0.00012813359360421694,2026-08-05
4DX,4DMEDICAL LIMITED,FPO,404508,599638859,0.06745860344584506,2026-08-05
5GG,PENTANET LIMITED,FPO,12000,433171658,0.0027702643463344964,2026-08-05
5GN,5G NETWORKS LIMITED.,FPO,340,264100416,0.00012873891118747802,2026-08-05
A1M,AIC MINES LIMITED,FPO,140908,797619821,0.017666060482717117,2026-08-05
A1N,ARN MEDIA LIMITED,FPO,12174,313050373,0.0038888310157036616,2026-08-05
A200,BETASHARES AUSTRALIA 200 ETF,ETF UNITS,5787,68514911,0.00844633659379635,2026-08-05
A2M,THE A2 MILK COMPANY LIMITED,FPO NZ,398435,725426194,0.054924264287043376,2026-08-05
A4N,ALPHA HPA LIMITED,FPO,462409,1451896391,0.03184862245449304,2026-08-05
AAI,ALCOA CORPORATION,CDI 1:1,48393,38432237,0.12591772891075792,2026-08-05
AAR,ASTRAL RESOURCES NL,FPO,540191,1801045606,0.029993188301307237,2026-08-05
ABB,AUSSIE BROADBAND LIMITED,FPO,188309,315425041,0.05970007942394149,2026-08-05
ABG,ABACUS GROUP,STAPLED,182497,893657633,0.020421355255184175,2026-08-05
ACDC,GLOBAL X BATTERY TECH & LITHIUM E,ETF UNITS,8376,4843402,0.17293629560379253,2026-08-05
ACE,ACUSENSUS LIMITED.,FPO,3357,169397853,0.001981725234734823,2026-08-05
ACF,ACROW LIMITED,FPO,41427,413316378,0.010023072446454081,2026-08-05
ACL,AUSTRALIAN CLINICAL LABS LIMITED,FPO,67446,186518985,0.036160394074629995,2026-08-05
ACW,ACTINOGEN MEDICAL LIMITED,FPO,72,3717491616,1.936789842110568e-06,2026-08-05
AD8,AUDINATE GROUP LIMITED,FPO,6958,84328558,0.00825106009757691,2026-08-05
ADH,ADAIRS LIMITED,FPO,22262,178614627,0.012463704890193567,2026-08-05
AEE,AURA ENERGY LIMITED,FPO,26524,997441634,0.0026592032150925832,2026-08-05
AEF,AUSTRALIAN ETHICAL INVESTMENT LIM,FPO,12730,113830079,0.011183335821105773,2026-08-05
AEL,AMPLITUDE ENERGY LIMITED,FPO,44991,299880831,0.015002959625652098,2026-08-05
AEM,ADVANCED ENGINEERED MATERIALS LTD,FPO,146,365870869,3.990478946822082e-05,2026-08-05
AESG,ISHARES GLOBAL AGGREGATE BOND ESG,ETF UNITS,5652,4405116,0.1283053613117112,2026-08-05
AEU,ATOMIC EAGLE LTD,FPO,72592,383310581,0.018938167532609802,2026-08-05
AFG,AUSTRALIAN FINANCE GROUP LTD,FPO,86513,269799803,0.03206562756459833,2026-08-05
AFI,AUSTRALIAN FOUNDATION INVESTMENT,FPO,10626,1227117155,0.0008659319900062843,2026-08-05
AGGG,ISHARES CORE GLOBAL AGGREGATE BON,ETF UNITS,3905,15000,26.033333333333335,2026-08-05
AGL,AGL ENERGY LIMITED.,FPO,1434935,672747233,0.21329482004721975,2026-08-05
AGVT,BETASHARES AUSTRALIAN GOVERNMENT,ETF UNITS,34,27635983,0.00012302801025749655,2026-08-05
AGX1,ANTIPODES GLOBAL VALUE ACTIVE ETF,ETF UNITS,143,57117398,0.0002503615448308762,2026-08-05
AGY,ARGOSY MINERALS LIMITED,FPO,28886,1543460934,0.001871508333232618,2026-08-05
AI1,ADISYN LTD,FPO,1056599,1177021259,0.08976889685898189,2026-08-05
AIA,AUCKLAND INTERNATIONAL AIRPORT LI,FPO NZX,70113,1699968803,0.0041243698046851745,2026-08-05
