Code,Name,Class,Gross,Issued,PctGrossVsIssuedPct,Date
29M,29METALS LIMITED,FPO,174171,1372336435,0.012691567137470923,2025-11-13
360,LIFE360 INC.,CDI 3:1,771199,164610297,0.46849985332327054,2025-11-13
3DA,AMAERO LTD,FPO,28293,935537469,0.003024250865146268,2025-11-13
3DP,POINTERRA LIMITED,FPO,38,805076797,4.720046601964111e-06,2025-11-13
4DX,4DMEDICAL LIMITED,FPO,36498,515808482,0.007075882090671009,2025-11-13
5GOV,VANECK 5-10 YEAR AUSTRALIAN GOVER,ETF UNITS,11788,1580492,0.7458436993037612,2025-11-13
A1G,AFRICAN GOLD LTD.,FPO,21403,533227972,0.004013855447178229,2025-11-13
A1M,AIC MINES LIMITED,FPO,103904,797619821,0.013026757518354097,2025-11-13
A1N,ARN MEDIA LIMITED,FPO,2146,313050373,0.0006855126794562228,2025-11-13
A200,BETASHARES AUSTRALIA 200 ETF,ETF UNITS,20513,58357366,0.035150661186455885,2025-11-13
A2M,THE A2 MILK COMPANY LIMITED,FPO NZ,97342,725426194,0.013418594586894666,2025-11-13
A4N,ALPHA HPA LIMITED,FPO,193062,1137271758,0.016975889767940584,2025-11-13
AAA,BETASHARES AUSTRALIAN HIGH INTERE,ETF UNITS,479643,92135539,0.5205841363776035,2025-11-13
AAC,AUSTRALIAN AGRICULTURAL COMPANY L,FPO,3455,602766747,0.0005731902128303704,2025-11-13
AAI,ALCOA CORPORATION,CDI 1:1,14936,55279222,0.027019193576928415,2025-11-13
AAR,ASTRAL RESOURCES NL,FPO,58206,1474405445,0.003947760787060848,2025-11-13
ABB,AUSSIE BROADBAND LIMITED,FPO,116159,292576043,0.03970215702179006,2025-11-13
ABG,ABACUS GROUP,STAPLED,59697,893657633,0.0066800749857188315,2025-11-13
ACDC,GLOBAL X BATTERY TECH & LITHIUM E,ETF UNITS,700,4843402,0.014452651256286387,2025-11-13
ACE,ACUSENSUS LIMITED.,FPO,3585,141613597,0.002531536572720485,2025-11-13
ACF,ACROW LIMITED,FPO,167240,310692512,0.05382813989414717,2025-11-13
ACL,AUSTRALIAN CLINICAL LABS LIMITED,FPO,25142,195791386,0.012841218663215347,2025-11-13
ACW,ACTINOGEN MEDICAL LIMITED,FPO,152500,3178477638,0.004797894381159086,2025-11-13
AD8,AUDINATE GROUP LIMITED,FPO,25149,84328558,0.02982263730870389,2025-11-13
ADH,ADAIRS LIMITED,FPO,219130,177337058,0.1235669535016195,2025-11-13
ADX,ADX ENERGY LTD,FPO,400000,586099939,0.06824774639671137,2025-11-13
AEBD,BETASHARES ETHICAL AUSTRALIAN COM,ETF UNITS,11674,1160001,1.0063784427772045,2025-11-13
AEE,AURA ENERGY LIMITED,FPO,198879,896733047,0.02217817227382722,2025-11-13
AEF,AUSTRALIAN ETHICAL INVESTMENT LIM,FPO,20419,113419775,0.01800303342164098,2025-11-13
AESG,ISHARES GLOBAL AGGREGATE BOND ESG,ETF UNITS,5379,3220068,0.16704616175807468,2025-11-13
AFG,AUSTRALIAN FINANCE GROUP LTD,FPO,47892,271760063,0.017622898475704283,2025-11-13
AFI,AUSTRALIAN FOUNDATION INVESTMENT,FPO,5186,1253819099,0.000413616286762274,2025-11-13
AGE,ALLIGATOR ENERGY LIMITED,FPO,727018,4437034145,0.01638522436928418,2025-11-13
AGH,ALTHEA GROUP HOLDINGS LIMITED,FPO,14511,1001813856,0.0014484726791401056,2025-11-13
AGL,AGL ENERGY LIMITED.,FPO,297951,672747233,0.044288699437876396,2025-11-13
AIA,AUCKLAND INTERNATIONAL AIRPORT LI,FPO NZX,223880,1694973503,0.0132084660676846,2025-11-13
AIM,AI-MEDIA TECHNOLOGIES LIMITED,FPO,667,208814047,0.00031942295529572304,2025-11-13
AINF,GLOBAL X AI INFRASTRUCTURE ETF,ETF UNITS,16844,2400000,0.7018333333333333,2025-11-13
AIS,AERIS RESOURCES LIMITED,FPO,100692,1149199948,0.008761921733049016,2025-11-13
AIZ,AIR NEW ZEALAND LIMITED,FPO NZX,34469,3239800893,0.0010639234057399835,2025-11-13
AKM,ASPIRE MINING LIMITED,FPO,9809,507636985,0.001932286316766301,2025-11-13
ALC,ALCIDION GROUP LIMITED,FPO,2418,1342952696,0.00018005101796973494,2025-11-13
ALD,AMPOL LIMITED,FPO,74213,238302099,0.031142402988233855,2025-11-13
ALK,ALKANE RESOURCES LIMITED,FPO,1259595,1365794967,0.09222431114728219,2025-11-13
ALL,ARISTOCRAT LEISURE LIMITED,FPO,353148,616871882,0.05724819209704229,2025-11-13
ALQ,ALS LIMITED,FPO,157485,507199638,0.031049903864481858,2025-11-13
ALTB,ISHARES 15+ YEAR AUSTRALIAN GOVER,ETF UNITS,11133,1420130,0.7839423151401632,2025-11-13
AMC,AMCOR PLC,CDI 1:1,3529940,686718904,0.5140298278435044,2025-11-13
AMI,AURELIA METALS LIMITED,FPO,204705,1692572640,0.012094311060114974,2025-11-13
AMP,AMP LIMITED,FPO,468710,2531739839,0.01851335562919188,2025-11-13
AMS,ATOMOS LIMITED,FPO,31756,1224188412,0.0025940451395156648,2025-11-13
ANG,AUSTIN ENGINEERING LIMITED,FPO,207611,627084223,0.03310735502270801,2025-11-13
ANN,ANSELL LIMITED,FPO,73184,144578692,0.05061880072894835,2025-11-13
ANZ,ANZ GROUP HOLDINGS LIMITED,FPO,846043,2983520180,0.028357207223582447,2025-11-13
AOV,AMOTIV LIMITED,FPO,41469,133849962,0.030981704723980423,2025-11-13
APA,APA GROUP,STAPLED,420390,1315181016,0.03196442123827006,2025-11-13
APE,EAGERS AUTOMOTIVE LIMITED,FPO,84577,282364338,0.029953145145404307,2025-11-13
APX,APPEN LIMITED,FPO,43457,265610639,0.0163611669184682,2025-11-13
APZ,ASPEN GROUP,STAPLED,27851,227665433,0.012233302013837119,2025-11-13
AQLT,BETASHARES AUSTRALIAN QUALITY ETF,ETF UNITS,37932,23356547,0.16240414304391826,2025-11-13
AQZ,ALLIANCE AVIATION SERVICES LIMITE,FPO,80245,161027077,0.049833233947356566,2025-11-13
AR1,AUSTRAL RESOURCES AUSTRALIA LTD,FPO,2887642,1698808647,0.1699804156930454,2025-11-13
AR3,AUSTRALIAN RARE EARTHS LIMITED,FPO,1568,221128033,0.0007090914610541487,2025-11-13
ARB,ARB CORPORATION LIMITED.,FPO,53807,83455453,0.0644739176000878,2025-11-13
ARD,ARGENT MINERALS LIMITED,FPO,279071,1677378046,0.01663733471804364,2025-11-13
ARF,ARENA REIT.,STAPLED,87322,403504047,0.021640922971957206,2025-11-13
ARL,ARDEA RESOURCES LIMITED,FPO,7053,210412915,0.0033519805568968998,2025-11-13
ARMR,BETASHARES GLOBAL DEFENCE ETF,ETF UNITS,24,8504178,0.0002822142245846689,2025-11-13
ARN,ALDORO RESOURCES LIMITED,FPO,2592,226217778,0.0011457985410854843,2025-11-13
ARR,AMERICAN RARE EARTHS LIMITED,FPO NZ,28661,573107799,0.005000978882159655,2025-11-13
ARU,ARAFURA RARE EARTHS LTD,FPO,1030113,3377693994,0.03049752292036672,2025-11-13
ARX,AROA BIOSURGERY LIMITED,FPO,228,345033235,6.608059075816276e-05,2025-11-13
ASB,AUSTAL LIMITED,FPO,536092,422050221,0.1270209025669483,2025-11-13
ASG,AUTOSPORTS GROUP LIMITED.,FPO,30940,202683304,0.01526519421649057,2025-11-13
ASK,ABACUS STORAGE KING,STAPLED,26443,1314102962,0.0020122471955892297,2025-11-13
