Code,Name,Class,Gross,Issued,PctGrossVsIssuedPct,Date
14D,1414 DEGREES LIMITED,FPO,372078,713789803,0.05212711059140754,2026-08-26
29M,29METALS LIMITED,FPO,640124,1750076545,0.03657691441147793,2026-08-26
360,LIFE360 INC.,CDI 3:1,113955,175935231,0.06477099518515425,2026-08-26
4DX,4DMEDICAL LIMITED,FPO,133481,599933300,0.02224930671459644,2026-08-26
A1M,AIC MINES LIMITED,FPO,291193,797619821,0.036507743706133404,2026-08-26
A1N,ARN MEDIA LIMITED,FPO,650,313050373,0.00020763431577192212,2026-08-26
A200,BETASHARES AUSTRALIA 200 ETF,ETF UNITS,13,70409903,1.8463311900884168e-05,2026-08-26
A2M,THE A2 MILK COMPANY LIMITED,FPO NZ,556846,728055850,0.0764839675417758,2026-08-26
A4N,ALPHA HPA LIMITED,FPO,1380359,1451896391,0.09507283085463637,2026-08-26
AAC,AUSTRALIAN AGRICULTURAL COMPANY L,FPO,609,602766747,0.00010103410697936196,2026-08-26
AAI,ALCOA CORPORATION,CDI 1:1,15330,38432237,0.03988838849011053,2026-08-26
AAR,ASTRAL RESOURCES NL,FPO,499651,1801045606,0.02774227361791748,2026-08-26
ABB,AUSSIE BROADBAND LIMITED,FPO,238385,315425041,0.07557580059092392,2026-08-26
ABG,ABACUS GROUP,STAPLED,173106,893657633,0.019370505393534753,2026-08-26
ABX,ABX GROUP LIMITED,FPO,39,374917940,1.0402276295447479e-05,2026-08-26
ABY,ADORE BEAUTY GROUP LIMITED,FPO,225,93957928,0.00023946888228527135,2026-08-26
ACE,ACUSENSUS LIMITED.,FPO,1416,169397853,0.0008359019756879681,2026-08-26
ACF,ACROW LIMITED,FPO,92824,413316378,0.022458340617704724,2026-08-26
ACL,AUSTRALIAN CLINICAL LABS LIMITED,FPO,20462,186518985,0.010970465017274247,2026-08-26
AD8,AUDINATE GROUP LIMITED,FPO,6665,84328558,0.007903609593324245,2026-08-26
ADH,ADAIRS LIMITED,FPO,20284,178614627,0.011356292785584688,2026-08-26
AEE,AURA ENERGY LIMITED,FPO,387936,997441634,0.03889310279181709,2026-08-26
AEF,AUSTRALIAN ETHICAL INVESTMENT LIM,FPO,8316,113830079,0.007305626134196041,2026-08-26
AEL,AMPLITUDE ENERGY LIMITED,FPO,32472,299880831,0.010828301326135782,2026-08-26
AESG,ISHARES GLOBAL AGGREGATE BOND ESG,ETF UNITS,67,4565116,0.0014676516434631672,2026-08-26
AEU,ATOMIC EAGLE LTD,FPO,27690,383310581,0.00722390702801914,2026-08-26
AFG,AUSTRALIAN FINANCE GROUP LTD,FPO,134550,269799803,0.04987031069107193,2026-08-26
