Code,Name,Class,Gross,Issued,PctGrossVsIssuedPct,Date
29M,29METALS LIMITED,FPO,284459,1750076545,0.016254089046145122,2026-04-14
360,LIFE360 INC.,CDI 3:1,85391,180006066,0.04743784578904135,2026-04-14
3DA,AMAERO LTD,FPO,28125,952582206,0.0029525010883942548,2026-04-14
4DX,4DMEDICAL LIMITED,FPO,1141641,589363582,0.19370742184745307,2026-04-14
5GOV,VANECK 5-10 YEAR AUSTRALIAN GOVER,ETF UNITS,4179,1780722,0.23468009043522797,2026-04-14
88E,88 ENERGY LIMITED,FPO,9968,1330952980,0.0007489370511045401,2026-04-14
A1G,AFRICAN GOLD LTD.,FPO,100150,569418128,0.0175881298952955,2026-04-14
A1M,AIC MINES LIMITED,FPO,35045,797619821,0.004393697232356015,2026-04-14
A1N,ARN MEDIA LIMITED,FPO,1227,313050373,0.00039194970069561297,2026-04-14
A200,BETASHARES AUSTRALIA 200 ETF,ETF UNITS,7459,64363477,0.011588870501822019,2026-04-14
A2M,THE A2 MILK COMPANY LIMITED,FPO NZ,885604,725426194,0.12208051037098339,2026-04-14
A3D,AURORA LABS LIMITED,FPO,1307,523619656,0.00024960865869405027,2026-04-14
A4N,ALPHA HPA LIMITED,FPO,672849,1451896391,0.04634276964739697,2026-04-14
AAC,AUSTRALIAN AGRICULTURAL COMPANY L,FPO,7114,602766747,0.0011802243629740247,2026-04-14
AAI,ALCOA CORPORATION,CDI 1:1,17522,38463699,0.0455546410135957,2026-04-14
AAJ,ARUMA RESOURCES LIMITED,FPO,50000,730608858,0.00684360714389258,2026-04-14
AAR,ASTRAL RESOURCES NL,FPO,191668,1801045606,0.010642040343757958,2026-04-14
AAU,ANTILLES GOLD LIMITED,FPO,1620,3131071700,5.1739473101174915e-05,2026-04-14
ABB,AUSSIE BROADBAND LIMITED,FPO,91094,293393955,0.03104835612581043,2026-04-14
ABG,ABACUS GROUP,STAPLED,115311,893657633,0.012903263592445587,2026-04-14
ACE,ACUSENSUS LIMITED.,FPO,2626,168724890,0.001556379737453081,2026-04-14
ACF,ACROW LIMITED,FPO,31444,311561220,0.010092398534066595,2026-04-14
ACL,AUSTRALIAN CLINICAL LABS LIMITED,FPO,26486,188697276,0.0140362386577324,2026-04-14
ACW,ACTINOGEN MEDICAL LIMITED,FPO,37657,3591539845,0.001048491778600886,2026-04-14
AD8,AUDINATE GROUP LIMITED,FPO,4907,84328558,0.005818906567808263,2026-04-14
ADH,ADAIRS LIMITED,FPO,158403,178614627,0.08868422629239654,2026-04-14
AEE,AURA ENERGY LIMITED,FPO,160359,997440437,0.016077050222899673,2026-04-14
AEF,AUSTRALIAN ETHICAL INVESTMENT LIM,FPO,8035,113830079,0.0070587669538558434,2026-04-14
AEL,AMPLITUDE ENERGY LIMITED,FPO,156309,299880831,0.05212370509937662,2026-04-14
AESG,ISHARES GLOBAL AGGREGATE BOND ESG,ETF UNITS,1624,3535068,0.045939710353520784,2026-04-14
AEU,ATOMIC EAGLE LTD,FPO,87945,381054814,0.023079356766766895,2026-04-14
AFG,AUSTRALIAN FINANCE GROUP LTD,FPO,31685,271760063,0.011659181871767524,2026-04-14
AFI,AUSTRALIAN FOUNDATION INVESTMENT,FPO,6827,1253017969,0.0005448445408527098,2026-04-14
AGD,AUSTRAL GOLD LIMITED,FPO,1595,668103679,0.00023873540142562216,2026-04-14
AGE,ALLIGATOR ENERGY LIMITED,FPO,711782,4437034145,0.016041841841629552,2026-04-14
AGL,AGL ENERGY LIMITED.,FPO,187051,672747233,0.027804053413327083,2026-04-14
AGR,AGUIA RESOURCES LIMITED,FPO,41803,2002888229,0.0020871359367302966,2026-04-14
AGY,ARGOSY MINERALS LIMITED,FPO,28800,1543420934,0.0018659847981561718,2026-04-14
AIA,AUCKLAND INTERNATIONAL AIRPORT LI,FPO NZX,108046,1699958231,0.0063558032209086665,2026-04-14
AIH,ADVANCED INNERGY HOLDINGS LIMITED,FPO,108,422343593,2.5571596631276468e-05,2026-04-14
AII,ALMONTY INDUSTRIES INC.,CDI 1:1,5000,5483423,0.09118391924168535,2026-04-14
AINF,GLOBAL X AI INFRASTRUCTURE ETF,ETF UNITS,1867,5295000,0.03525967894239849,2026-04-14
AIS,AERIS RESOURCES LIMITED,FPO,257446,1197168782,0.021504570104969544,2026-04-14
AIZ,AIR NEW ZEALAND LIMITED,FPO NZX,20545,3233562126,0.0006353674121429266,2026-04-14
AJL,AJ LUCAS GROUP LIMITED,FPO,130000,1375729630,0.00944953115533319,2026-04-14
AL3,AML3D LIMITED,FPO,15550,553528577,0.0028092497200916874,2026-04-14
ALA,AROVELLA THERAPEUTICS LIMITED,FPO,32020,1208783672,0.0026489437888436336,2026-04-14
ALC,ALCIDION GROUP LIMITED,FPO,390,1342952696,2.904048676931209e-05,2026-04-14
ALD,AMPOL LIMITED,FPO,97722,238302099,0.04100761193882728,2026-04-14
ALK,ALKANE RESOURCES LIMITED,FPO,715046,1366204821,0.05233812595366328,2026-04-14
ALL,ARISTOCRAT LEISURE LIMITED,FPO,103533,606653010,0.01706626329934471,2026-04-14
ALQ,ALS LIMITED,FPO,130804,507542553,0.02577202625215151,2026-04-14
ALR,ALTAIR MINERALS LIMITED,FPO,427891,5972668602,0.00716415104391891,2026-04-14
ALTB,ISHARES 15+ YEAR AUSTRALIAN GOVER,ETF UNITS,2034,1871535,0.10868084219637891,2026-04-14
AMA,AMA GROUP LIMITED,FPO,4218,481483688,0.0008760421391471937,2026-04-14
AMC,AMCOR PLC,CDI 1:1,163674,143569311,0.11400347251091844,2026-04-14
AMI,AURELIA METALS LIMITED,FPO,139726,1693401832,0.00825120165572137,2026-04-14
AMP,AMP LIMITED,FPO,1083376,2531739839,0.04279175858874653,2026-04-14
ANG,AUSTIN ENGINEERING LIMITED,FPO,136159,623110874,0.02185148834362984,2026-04-14
ANN,ANSELL LIMITED,FPO,146045,141900184,0.10292093772055998,2026-04-14
ANZ,ANZ GROUP HOLDINGS LIMITED,FPO,1172604,3014198826,0.038902675891361385,2026-04-14
AON,APOLLO MINERALS LIMITED,FPO,11120,1254232823,0.000886597750918531,2026-04-14
AOV,AMOTIV LIMITED,FPO,31922,133849962,0.02384909156716832,2026-04-14
APA,APA GROUP,STAPLED,565743,1323751413,0.0427378580633855,2026-04-14
APE,EAGERS AUTOMOTIVE LIMITED,FPO,64757,282364338,0.02293384513734167,2026-04-14
APX,APPEN LIMITED,FPO,38752,268019910,0.014458627346005752,2026-04-14
APZ,ASPEN GROUP,STAPLED,35127,227665433,0.015429219770925873,2026-04-14
AQI,ALICANTO MINERALS LIMITED,FPO,32648,161893186,0.02016638303727002,2026-04-14
AQLT,BETASHARES AUSTRALIAN QUALITY ETF,ETF UNITS,113703,30723328,0.37008686038179195,2026-04-14
AQZ,ALLIANCE AVIATION SERVICES LIMITE,FPO,11749,161060848,0.007294758562304354,2026-04-14
AR1,AUSTRAL RESOURCES AUSTRALIA LTD,FPO,190739,2495026076,0.007644769801596255,2026-04-14
ARB,ARB CORPORATION LIMITED.,FPO,208296,83455453,0.24958944264552732,2026-04-14
ARD,ARGENT MINERALS LIMITED,FPO,1694,1701131544,9.958077645287612e-05,2026-04-14
ARF,ARENA REIT.,STAPLED,138267,405121169,0.03412978895704164,2026-04-14
ARL,ARDEA RESOURCES LIMITED,FPO,36548,219714106,0.016634343905074532,2026-04-14
ARR,AMERICAN RARE EARTHS LIMITED,FPO NZ,25741,574607799,0.004479751239853951,2026-04-14
ART,AIRTASKER LIMITED,FPO,30758,487477849,0.006309620029524665,2026-04-14
ARU,ARAFURA RARE EARTHS LTD,FPO,7640580,4680048385,0.1632585685329405,2026-04-14
ARX,AROA BIOSURGERY LIMITED,FPO,230,345902653,6.649269614014785e-05,2026-04-14
AS1,ASARA RESOURCES LIMITED,FPO,5854,1606177828,0.0003644677381264411,2026-04-14
ASB,AUSTAL LIMITED,FPO,107848,422050221,0.025553357073114766,2026-04-14
ASG,AUTOSPORTS GROUP LIMITED.,FPO,1765,213035696,0.0008284996520019818,2026-04-14
ASK,ABACUS STORAGE KING,STAPLED,71036,1314102962,0.005405664704680881,2026-04-14
ASL,ANDEAN SILVER LIMITED,FPO,21383,212667063,0.010054683456083654,2026-04-14
ASN,ANSON RESOURCES LIMITED,FPO,24000,1619523345,0.0014819175082653718,2026-04-14
ASX,ASX LIMITED,FPO,101042,195409849,0.05170773147672818,2026-04-14
AT4,AMERICAN TUNGSTEN & ANTIMONY LTD,FPO,182214,1343867725,0.013558923740057823,2026-04-14
ATA,ATTURRA LIMITED,FPO,159,369581524,4.302163113543522e-05,2026-04-14
ATEC,BETASHARES S&P/ASX AUSTRALIAN TEC,ETF UNITS,75470,23696688,0.31848332560229514,2026-04-14
ATH,ALTERITY THERAPEUTICS LIMITED,FPO,33333,10875416329,0.0003064986111025047,2026-04-14
ATX,AMPLIA THERAPEUTICS LIMITED,FPO,5000,513071629,0.0009745227990378708,2026-04-14
AUB,AUB GROUP LIMITED,FPO,50506,130640517,0.03866028791052626,2026-04-14
AUC,AUSGOLD LIMITED,FPO,17559,547859741,0.0032050173951365412,2026-04-14
AUE,AURUM RESOURCES LIMITED,FPO,43551,403117783,0.010803542249090014,2026-04-14
AUMF,ISHARES EDGE MSCI AUSTRALIA MULTI,ETF UNITS,63,3755381,0.0016775927662199919,2026-04-14
AVL,AUSTRALIAN VANADIUM LIMITED,FPO,31677,375629796,0.008433037085268923,2026-04-14
AVM,ADVANCE METALS LIMITED,FPO,7821,478809370,0.001633426680852131,2026-04-14
AVSV,AVANTIS GLOBAL SMALL CAP VALUE AC,ETF UNITS,486,1169175,0.041567772147026755,2026-04-14
AWJ,AURIC MINING LIMITED,FPO,13461,187093602,0.007194794400291679,2026-04-14
AX1,ACCENT GROUP LIMITED,FPO,265738,601185674,0.044202317435794385,2026-04-14
AYA,ARTRYA LIMITED,FPO,45227,159299493,0.028391176361119996,2026-04-14
AZJ,AURIZON HOLDINGS LIMITED,FPO,2791615,1683307283,0.1658410813161081,2026-04-14
AZY,ANTIPA MINERALS LIMITED,FPO,74026,662685219,0.01117061281549423,2026-04-14
BAK,BARKLY RARE EARTHS LIMITED,FPO,4380,57021021,0.007681377715071079,2026-04-14
BAP,BAPCOR LIMITED,FPO,397732,672753078,0.05912005652689114,2026-04-14
BAS,BASS OIL LIMITED,FPO,11750,367005947,0.0032015829977817775,2026-04-14
BBN,BABY BUNTING GROUP LIMITED,FPO,16114,135400726,0.01190097016171095,2026-04-14
BBT,BETR ENTERTAINMENT LIMITED,FPO,4886,1041064064,0.0004693275052859763,2026-04-14
BBUS,BETASHARES US EQY STRONG BEAR CCY,ETF UNITS,43402,4692914,0.9248411541315269,2026-04-14
BC8,BLACK CAT SYNDICATE LIMITED,FPO,249719,728850674,0.034262024980990825,2026-04-14
BCOM,GLOBAL X BLOOMBERG COMMODITY COMP,ETF UNITS,809,5292163,0.015286755150965682,2026-04-14
BEMG,BETASHARES MSCI EMERGING MARKETS,ETF UNITS,6122,1575509,0.3885728358263901,2026-04-14
BEN,BENDIGO AND ADELAIDE BANK LIMITED,FPO,158018,579791197,0.02725429444559159,2026-04-14
BFG,BELL FINANCIAL GROUP LIMITED,FPO,8700,320743948,0.0027124440084524996,2026-04-14
BGA,BEGA CHEESE LIMITED,FPO,160568,305572912,0.052546542476251956,2026-04-14
BGBL,BETASHARES GLOBAL SHARES ETF,ETF UNITS,26380,47754115,0.055241312712003984,2026-04-14
BGD,BARTON GOLD HOLDINGS LIMITED,FPO,9450,238782194,0.0039575815272055,2026-04-14
BGL,BELLEVUE GOLD LIMITED,FPO,522667,1490655618,0.035062894050690116,2026-04-14
BHM,BROKEN HILL MINES LIMITED,FPO,17160,162964093,0.010529926982135875,2026-04-14
BHP,BHP GROUP LIMITED,FPO,1984878,5081391706,0.03906170031442957,2026-04-14
BIO,BIOME AUSTRALIA LIMITED,FPO,1251,227998033,0.0005486889441717245,2026-04-14
BIS,BISALLOY STEEL GROUP LIMITED,FPO,787,48041013,0.0016381836078269206,2026-04-14
BKB,BLACK BEAR MINERALS LIMITED,FPO,1916,152435043,0.001256928828366585,2026-04-14
BLX,BEACON LIGHTING GROUP LIMITED,FPO,6301,229342146,0.002747423493630342,2026-04-14
