Code,Name,Class,Gross,Issued,PctGrossVsIssuedPct,Date
14D,1414 DEGREES LIMITED,FPO,935514,509734108,0.18352980216893786,2026-05-13
29M,29METALS LIMITED,FPO,3183465,1750076545,0.1819043292189257,2026-05-13
360,LIFE360 INC.,CDI 3:1,1009842,180930408,0.5581383533938641,2026-05-13
3DA,AMAERO LTD,FPO,72773,952933460,0.007636734678200931,2026-05-13
4DX,4DMEDICAL LIMITED,FPO,1210728,592730213,0.2042629131172701,2026-05-13
5GOV,VANECK 5-10 YEAR AUSTRALIAN GOVER,ETF UNITS,4110,1882303,0.218349543086315,2026-05-13
A11,ATLANTIC LITHIUM LIMITED,FPO,4965,801503291,0.0006194609623879885,2026-05-13
A1M,AIC MINES LIMITED,FPO,219261,797619821,0.027489412151907894,2026-05-13
A1N,ARN MEDIA LIMITED,FPO,19200,313050373,0.0061331982504937,2026-05-13
A200,BETASHARES AUSTRALIA 200 ETF,ETF UNITS,3136,65784911,0.004767050608307428,2026-05-13
A2M,THE A2 MILK COMPANY LIMITED,FPO NZ,415858,725426194,0.05732602481679893,2026-05-13
A4N,ALPHA HPA LIMITED,FPO,408563,1451896391,0.028139955614780505,2026-05-13
AAA,BETASHARES AUSTRALIAN HIGH INTERE,ETF UNITS,32310,103346405,0.03126378706641997,2026-05-13
AAC,AUSTRALIAN AGRICULTURAL COMPANY L,FPO,14409,602766747,0.0023904769252309135,2026-05-13
AAI,ALCOA CORPORATION,CDI 1:1,24389,37745799,0.06461381304976482,2026-05-13
AAR,ASTRAL RESOURCES NL,FPO,192925,1801045606,0.01071183313500169,2026-05-13
AAU,ANTILLES GOLD LIMITED,FPO,135870,3278907322,0.004143758473695585,2026-05-13
ABB,AUSSIE BROADBAND LIMITED,FPO,92487,293393955,0.031523144367442746,2026-05-13
ABG,ABACUS GROUP,STAPLED,129019,893657633,0.014437184357379064,2026-05-13
ACE,ACUSENSUS LIMITED.,FPO,56,169235550,3.308997429913514e-05,2026-05-13
ACF,ACROW LIMITED,FPO,28436,311561220,0.009126938198534464,2026-05-13
ACL,AUSTRALIAN CLINICAL LABS LIMITED,FPO,524445,187672403,0.2794470532782596,2026-05-13
AD8,AUDINATE GROUP LIMITED,FPO,13774,84328558,0.016333731213570613,2026-05-13
ADH,ADAIRS LIMITED,FPO,207105,178614627,0.11595075021487461,2026-05-13
ADV,ARDIDEN LTD,FPO,1210,214906395,0.000563035827761198,2026-05-13
AEE,AURA ENERGY LIMITED,FPO,37005,997440437,0.003709995968410894,2026-05-13
AEF,AUSTRALIAN ETHICAL INVESTMENT LIM,FPO,18273,113830079,0.016052874741481996,2026-05-13
