Code,Name,Class,Gross,Issued,PctGrossVsIssuedPct,Date
14D,1414 DEGREES LIMITED,FPO,1150370,607199940,0.1894548935561489,2026-06-15
29M,29METALS LIMITED,FPO,670721,1750076545,0.0383252379398068,2026-06-15
31BB,BETASHARES 2031 FIXED TERM CORP B,ETF UNITS,75,40000,0.1875,2026-06-15
360,LIFE360 INC.,CDI 3:1,129154,180879363,0.07140339166276255,2026-06-15
4DX,4DMEDICAL LIMITED,FPO,1163957,595097682,0.19559091477019064,2026-06-15
A11,ATLANTIC LITHIUM LIMITED,FPO,1700,801503291,0.00021210143727282588,2026-06-15
A1M,AIC MINES LIMITED,FPO,105777,797619821,0.013261581171263295,2026-06-15
A200,BETASHARES AUSTRALIA 200 ETF,ETF UNITS,76370,67134911,0.11375601585291444,2026-06-15
A2M,THE A2 MILK COMPANY LIMITED,FPO NZ,1893762,725426194,0.2610550894995667,2026-06-15
A4N,ALPHA HPA LIMITED,FPO,282857,1451896391,0.019481899793495665,2026-06-15
AAA,BETASHARES AUSTRALIAN HIGH INTERE,ETF UNITS,115,99457023,0.00011562783253627047,2026-06-15
AAC,AUSTRALIAN AGRICULTURAL COMPANY L,FPO,230,602766747,3.8157380304192523e-05,2026-06-15
AAI,ALCOA CORPORATION,CDI 1:1,115109,38131676,0.30187238557256174,2026-06-15
AAR,ASTRAL RESOURCES NL,FPO,234301,1801045606,0.013009165299282267,2026-06-15
ABB,AUSSIE BROADBAND LIMITED,FPO,232243,293393955,0.07915739095578844,2026-06-15
ABE,AUSTRALIAN BOND EXCHANGE HOLDINGS,FPO,50000,162483324,0.030772388679099153,2026-06-15
ABG,ABACUS GROUP,STAPLED,179527,893657633,0.020089013216093684,2026-06-15
ACE,ACUSENSUS LIMITED.,FPO,795,169397853,0.00046930937194345667,2026-06-15
ACF,ACROW LIMITED,FPO,204099,312192848,0.065375937119482,2026-06-15
ACL,AUSTRALIAN CLINICAL LABS LIMITED,FPO,78460,187522403,0.04184033413863622,2026-06-15
ACW,ACTINOGEN MEDICAL LIMITED,FPO,76068,3657944255,0.002079528683249439,2026-06-15
AD8,AUDINATE GROUP LIMITED,FPO,7186,84328558,0.008521431138428811,2026-06-15
ADH,ADAIRS LIMITED,FPO,55117,178614627,0.030858055090863302,2026-06-15
ADO,ANTEOTECH LTD,FPO,44940,3259767301,0.0013786260137714046,2026-06-15
AEE,AURA ENERGY LIMITED,FPO,2597680,997441634,0.2604342862231075,2026-06-15
AEF,AUSTRALIAN ETHICAL INVESTMENT LIM,FPO,14555,113830079,0.01278660273968535,2026-06-15
AEL,AMPLITUDE ENERGY LIMITED,FPO,121041,299880831,0.04036303340776056,2026-06-15
AESG,ISHARES GLOBAL AGGREGATE BOND ESG,ETF UNITS,7749,3655116,0.21200421546128767,2026-06-15
AEU,ATOMIC EAGLE LTD,FPO,17330,381739501,0.004539745023662092,2026-06-15
AFG,AUSTRALIAN FINANCE GROUP LTD,FPO,106724,271760063,0.03927140685127086,2026-06-15
