Code,Name,Class,Gross,Issued,PctGrossVsIssuedPct,Date
14D,1414 DEGREES LIMITED,FPO,3888,327382525,0.0011876015679211955,2025-10-13
1MC,MORELLA CORPORATION LIMITED,FPO,42017,368428985,0.011404368741509303,2025-10-13
29M,29METALS LIMITED,FPO,190982,1371336435,0.013926706468642759,2025-10-13
360,LIFE360 INC.,CDI 3:1,91343,166577253,0.05483521810748074,2025-10-13
3DA,AMAERO LTD,FPO,109878,931614327,0.011794365631304853,2025-10-13
4DX,4DMEDICAL LIMITED,FPO,355134,509890434,0.069649080727802,2025-10-13
A1G,AFRICAN GOLD LTD.,FPO,19323,531377972,0.003636394622696178,2025-10-13
A1M,AIC MINES LIMITED,FPO,270434,797619821,0.03390512533414086,2025-10-13
A200,BETASHARES AUSTRALIA 200 ETF,ETF UNITS,11405,56844487,0.020063511172156413,2025-10-13
A2M,THE A2 MILK COMPANY LIMITED,FPO NZ,267463,725426194,0.03686977423922467,2025-10-13
A4N,ALPHA HPA LIMITED,FPO,205679,1137271758,0.018085299186687446,2025-10-13
AAC,AUSTRALIAN AGRICULTURAL COMPANY L,FPO,20045,602766747,0.003325498644337127,2025-10-13
AAI,ALCOA CORPORATION,CDI 1:1,10210,57076637,0.017888229819847303,2025-10-13
AAR,ASTRAL RESOURCES NL,FPO,355193,1437337196,0.02471187700342516,2025-10-13
ABB,AUSSIE BROADBAND LIMITED,FPO,304898,292576043,0.10421153997219108,2025-10-13
ABG,ABACUS GROUP,STAPLED,20031,893657633,0.002241462419199188,2025-10-13
ABX,ABX GROUP LIMITED,FPO,394041,297194009,0.132587127622751,2025-10-13
ACDC,GLOBAL X BATTERY TECH & LITHIUM E,ETF UNITS,6095,4853402,0.12558201443029032,2025-10-13
ACE,ACUSENSUS LIMITED.,FPO,2450,140868597,0.0017392094847086465,2025-10-13
ACF,ACROW LIMITED,FPO,14036,308001571,0.004557119612873663,2025-10-13
ACL,AUSTRALIAN CLINICAL LABS LIMITED,FPO,24449,195791386,0.012487270507396071,2025-10-13
ACW,ACTINOGEN MEDICAL LIMITED,FPO,67200,3175477638,0.0021162170753727724,2025-10-13
AD8,AUDINATE GROUP LIMITED,FPO,820,84232169,0.0009734998038575974,2025-10-13
ADG,ADELONG GOLD LIMITED,FPO,203182,2566836362,0.007915658473907811,2025-10-13
ADH,ADAIRS LIMITED,FPO,16803,177337058,0.009475176925513222,2025-10-13
ADO,ANTEOTECH LTD,FPO,13151,2727438620,0.00048217400397446896,2025-10-13
ADV,ARDIDEN LTD,FPO,61687,62517506,0.09867156249003278,2025-10-13
AEE,AURA ENERGY LIMITED,FPO,322459,896733047,0.03595930818862751,2025-10-13
AEF,AUSTRALIAN ETHICAL INVESTMENT LIM,FPO,8129,113419775,0.007167180502694525,2025-10-13
AEL,AMPLITUDE ENERGY LIMITED,FPO,1870850,3197560715,0.05850866228196077,2025-10-13
AESG,ISHARES GLOBAL AGGREGATE BOND ESG,ETF UNITS,1092,3105042,0.03516860641498569,2025-10-13
AFG,AUSTRALIAN FINANCE GROUP LTD,FPO,39941,271760063,0.014697155851042028,2025-10-13
AFI,AUSTRALIAN FOUNDATION INVESTMENT,FPO,19076,1260952711,0.0015128243774401148,2025-10-13
AFL,AF LEGAL GROUP LTD,FPO,1500,91435568,0.0016404994607787638,2025-10-13
AGC,AUSTRALIAN GOLD AND COPPER LTD,FPO,14010,262347222,0.005340250944223835,2025-10-13
AGE,ALLIGATOR ENERGY LIMITED,FPO,1253314,4437034145,0.02824666114891933,2025-10-13
AGH,ALTHEA GROUP HOLDINGS LIMITED,FPO,204202,1001813856,0.020383227760028107,2025-10-13
AGL,AGL ENERGY LIMITED.,FPO,567358,672747233,0.08433449773846934,2025-10-13
AGVT,BETASHARES AUSTRALIAN GOVERNMENT,ETF UNITS,8905,25270878,0.03523818998295192,2025-10-13
AGY,ARGOSY MINERALS LIMITED,FPO,29086,1535920934,0.0018937172712563603,2025-10-13
AHX,APIAM ANIMAL HEALTH LIMITED,FPO,10675,183942523,0.005803443285378879,2025-10-13
AI1,ADISYN LTD,FPO,97390,725625596,0.013421522137154598,2025-10-13
AIA,AUCKLAND INTERNATIONAL AIRPORT LI,FPO NZX,67084,1694973503,0.003957819982510959,2025-10-13
AIM,AI-MEDIA TECHNOLOGIES LIMITED,FPO,6295,208814047,0.0030146439334131575,2025-10-13
AINF,GLOBAL X AI INFRASTRUCTURE ETF,ETF UNITS,15617,1600000,0.9760625,2025-10-13
AIS,AERIS RESOURCES LIMITED,FPO,751219,971422170,0.07733187724138518,2025-10-13
AIV,ACTIVEX LIMITED,FPO,18194,215502577,0.008442590456818527,2025-10-13
AIZ,AIR NEW ZEALAND LIMITED,FPO NZX,38,3262876664,1.1646164998898651e-06,2025-10-13
AJL,AJ LUCAS GROUP LIMITED,FPO,164898,1375729630,0.011986221449631785,2025-10-13
AL3,AML3D LIMITED,FPO,93015,548534586,0.016956998222897837,2025-10-13
ALA,AROVELLA THERAPEUTICS LIMITED,FPO,3795,1197024484,0.0003170361217106065,2025-10-13
ALB,ALBION RESOURCES LIMITED,FPO,1190,142183333,0.0008369476048222895,2025-10-13
ALC,ALCIDION GROUP LIMITED,FPO,26580,1342952696,0.0019792208675085006,2025-10-13
ALD,AMPOL LIMITED,FPO,95469,238302099,0.04006217335081048,2025-10-13
ALK,ALKANE RESOURCES LIMITED,FPO,469312,1365794967,0.034361819404771614,2025-10-13
ALL,ARISTOCRAT LEISURE LIMITED,FPO,63809,616871882,0.010343963124582812,2025-10-13
ALPH,SCHRODER GLOBAL EQUITY ALPHA FUND,ETF UNITS,20672,750000,2.7562666666666664,2025-10-13
ALQ,ALS LIMITED,FPO,253642,507199638,0.0500083164491533,2025-10-13
ALTB,ISHARES 15+ YEAR AUSTRALIAN GOVER,ETF UNITS,1197,1427736,0.08383902906419674,2025-10-13
ALY,ALCHEMY RESOURCES LIMITED,FPO,269500,1178076256,0.02287627805309065,2025-10-13
AMA,AMA GROUP LIMITED,FPO,122832,4785720517,0.002566635464057543,2025-10-13
AMC,AMCOR PLC,CDI 1:1,1780658,689054345,0.258420545914996,2025-10-13
AMI,AURELIA METALS LIMITED,FPO,240499,1692572640,0.014209079971894144,2025-10-13
AMP,AMP LIMITED,FPO,521498,2531739839,0.020598403989486695,2025-10-13
ANG,AUSTIN ENGINEERING LIMITED,FPO,115334,621463525,0.018558450393367815,2025-10-13
ANN,ANSELL LIMITED,FPO,39809,145944884,0.027276735510646608,2025-10-13
ANZ,ANZ GROUP HOLDINGS LIMITED,FPO,1392505,2983520180,0.04667322209967422,2025-10-13
AOA,AUSMON RESOURCES LIMITED,FPO,50000,1311213424,0.0038132617531835148,2025-10-13
AOV,AMOTIV LIMITED,FPO,18008,133849962,0.013453870087762892,2025-10-13
APA,APA GROUP,STAPLED,735894,1315181016,0.055953818603476556,2025-10-13
APE,EAGERS AUTOMOTIVE LIMITED,FPO,44797,258074137,0.017358190371474538,2025-10-13
APX,APPEN LIMITED,FPO,115191,265610639,0.043368368237689456,2025-10-13
APZ,ASPEN GROUP,STAPLED,3374,227665433,0.0014819992457967917,2025-10-13
AQLT,BETASHARES AUSTRALIAN QUALITY ETF,ETF UNITS,11293,21556547,0.05238779661696282,2025-10-13
AQZ,ALLIANCE AVIATION SERVICES LIMITE,FPO,8283,161027077,0.005143855402653804,2025-10-13
AR3,AUSTRALIAN RARE EARTHS LIMITED,FPO,206709,213296950,0.09691137168159225,2025-10-13
AR9,ARCHTIS LIMITED,FPO,1926,475674685,0.00040489857054301723,2025-10-13
ARB,ARB CORPORATION LIMITED.,FPO,29973,83326085,0.03597072873398528,2025-10-13
ARD,ARGENT MINERALS LIMITED,FPO,320258,1677092861,0.01909602070627382,2025-10-13
ARF,ARENA REIT.,STAPLED,83594,402127591,0.02078792947087284,2025-10-13
ARL,ARDEA RESOURCES LIMITED,FPO,3296,210412915,0.0015664437708113117,2025-10-13
ARR,AMERICAN RARE EARTHS LIMITED,FPO NZ,281109,562548299,0.04997064260965795,2025-10-13
ART,AIRTASKER LIMITED,FPO,1681,454947367,0.00036949329129758434,2025-10-13
ARU,ARAFURA RARE EARTHS LTD,FPO,5046933,2937125213,0.17183240869887967,2025-10-13
ARX,AROA BIOSURGERY LIMITED,FPO,23578,345033235,0.0068335446004208844,2025-10-13
