Code,Name,Class,Gross,Issued,PctGrossVsIssuedPct,Date
14D,1414 DEGREES LIMITED,FPO,173507,713789803,0.024307856356418137,2026-07-30
29M,29METALS LIMITED,FPO,445100,1750076545,0.025433173267287,2026-07-30
360,LIFE360 INC.,CDI 3:1,179008,178126863,0.10049466822979979,2026-07-30
4DX,4DMEDICAL LIMITED,FPO,227924,599638859,0.03801021174313188,2026-07-30
A1M,AIC MINES LIMITED,FPO,208197,797619821,0.026102285138673853,2026-07-30
A200,BETASHARES AUSTRALIA 200 ETF,ETF UNITS,61144,68514911,0.08924188779870122,2026-07-30
A2M,THE A2 MILK COMPANY LIMITED,FPO NZ,421593,725426194,0.058116594560135224,2026-07-30
A4N,ALPHA HPA LIMITED,FPO,1373476,1451896391,0.0945987612142222,2026-07-30
AAC,AUSTRALIAN AGRICULTURAL COMPANY L,FPO,49353,602766747,0.008187744305012233,2026-07-30
AAI,ALCOA CORPORATION,CDI 1:1,68065,36948224,0.18421724410894552,2026-07-30
AAL,ALFABS AUSTRALIA LIMITED,FPO,3460,133431875,0.002593083549189427,2026-07-30
AAR,ASTRAL RESOURCES NL,FPO,135437,1801045606,0.007519909520825316,2026-07-30
ABB,AUSSIE BROADBAND LIMITED,FPO,191946,315425041,0.06085312674969265,2026-07-30
ABG,ABACUS GROUP,STAPLED,175536,893657633,0.019642421607336064,2026-07-30
ACDC,GLOBAL X BATTERY TECH & LITHIUM E,ETF UNITS,802,4843402,0.01655860901077383,2026-07-30
ACE,ACUSENSUS LIMITED.,FPO,3136,169397853,0.0018512631325970819,2026-07-30
ACF,ACROW LIMITED,FPO,89599,369425133,0.024253628677721826,2026-07-30
ACL,AUSTRALIAN CLINICAL LABS LIMITED,FPO,106993,186518985,0.05736306145993664,2026-07-30
ACW,ACTINOGEN MEDICAL LIMITED,FPO,12013,3717491616,0.0003231480051843646,2026-07-30
AD8,AUDINATE GROUP LIMITED,FPO,70156,84328558,0.08319364360528968,2026-07-30
ADH,ADAIRS LIMITED,FPO,20370,178614627,0.011404441137958986,2026-07-30
ADO,ANTEOTECH LTD,FPO,632897,3259767301,0.019415404277656444,2026-07-30
AEE,AURA ENERGY LIMITED,FPO,400774,997441634,0.04018019564641513,2026-07-30
AEF,AUSTRALIAN ETHICAL INVESTMENT LIM,FPO,7945,113830079,0.006979701735953289,2026-07-30
AEL,AMPLITUDE ENERGY LIMITED,FPO,63051,299880831,0.02102535190053545,2026-07-30
AEM,ADVANCED ENGINEERED MATERIALS LTD,FPO,160,365870869,4.3731276129557064e-05,2026-07-30
AESG,ISHARES GLOBAL AGGREGATE BOND ESG,ETF UNITS,7552,4405116,0.17143702912704228,2026-07-30
AEU,ATOMIC EAGLE LTD,FPO,7949,383310581,0.0020737752605895325,2026-07-30
AFG,AUSTRALIAN FINANCE GROUP LTD,FPO,119808,269799803,0.04440625925883274,2026-07-30
AFI,AUSTRALIAN FOUNDATION INVESTMENT,FPO,10272,1231202655,0.000834306193077532,2026-07-30
AGE,ALLIGATOR ENERGY LIMITED,FPO,3920709,4437034145,0.08836328213561674,2026-07-30
AGGG,ISHARES CORE GLOBAL AGGREGATE BON,ETF UNITS,676,15000,4.506666666666667,2026-07-30
AGI,AINSWORTH GAME TECHNOLOGY LIMITED,FPO,1387,336793929,0.0004118245254949355,2026-07-30
AGL,AGL ENERGY LIMITED.,FPO,650916,672747233,0.09675491300014014,2026-07-30
AGVT,BETASHARES AUSTRALIAN GOVERNMENT,ETF UNITS,1,27635983,3.618470889926369e-06,2026-07-30
AGX1,ANTIPODES GLOBAL VALUE ACTIVE ETF,ETF UNITS,297,57117398,0.0005199816700333583,2026-07-30
AGY,ARGOSY MINERALS LIMITED,FPO,68337,1543460934,0.004427517308319512,2026-07-30
AHE,ADHERIS HEALTH LIMITED,FPO,43847,637981044,0.0068727747340405305,2026-07-30
AHL,ADRAD HOLDINGS LIMITED,FPO,102,81321356,0.00012542830692591992,2026-07-30
AI1,ADISYN LTD,FPO,222394,1177021259,0.018894645980221843,2026-07-30
AIA,AUCKLAND INTERNATIONAL AIRPORT LI,FPO NZX,113555,1699968803,0.006679828465063896,2026-07-30
