Code,Name,Class,Gross,Issued,PctGrossVsIssuedPct,Date
14D,1414 DEGREES LIMITED,FPO,774802,607199940,0.12760245002659257,2026-06-16
29M,29METALS LIMITED,FPO,535063,1750076545,0.030573691278172062,2026-06-16
360,LIFE360 INC.,CDI 3:1,71342,180879363,0.039441757653690984,2026-06-16
4DX,4DMEDICAL LIMITED,FPO,716076,595361350,0.12027586271765878,2026-06-16
A1M,AIC MINES LIMITED,FPO,208979,797619821,0.026200326834656232,2026-06-16
A1N,ARN MEDIA LIMITED,FPO,34530,313050373,0.011030173728622262,2026-06-16
A200,BETASHARES AUSTRALIA 200 ETF,ETF UNITS,12969,67134911,0.019317818117015155,2026-06-16
A2M,THE A2 MILK COMPANY LIMITED,FPO NZ,2780015,725426194,0.38322506451979593,2026-06-16
A4N,ALPHA HPA LIMITED,FPO,1319226,1451896391,0.09086226869751893,2026-06-16
AAA,BETASHARES AUSTRALIAN HIGH INTERE,ETF UNITS,29,99457023,2.9158322987407335e-05,2026-06-16
AAC,AUSTRALIAN AGRICULTURAL COMPANY L,FPO,148,602766747,2.4553444717480408e-05,2026-06-16
AAI,ALCOA CORPORATION,CDI 1:1,86898,38131676,0.22788927504786308,2026-06-16
AAL,ALFABS AUSTRALIA LIMITED,FPO,10110,133431875,0.007576900197198009,2026-06-16
AAR,ASTRAL RESOURCES NL,FPO,343501,1801045606,0.019072309932389352,2026-06-16
ABB,AUSSIE BROADBAND LIMITED,FPO,153416,315425041,0.04863786321898267,2026-06-16
ABG,ABACUS GROUP,STAPLED,193520,893657633,0.021654825388818674,2026-06-16
ACE,ACUSENSUS LIMITED.,FPO,32,169397853,1.889044012854165e-05,2026-06-16
ACF,ACROW LIMITED,FPO,207130,312192848,0.06634681137858738,2026-06-16
ACL,AUSTRALIAN CLINICAL LABS LIMITED,FPO,107956,186518985,0.057879362789798584,2026-06-16
ACW,ACTINOGEN MEDICAL LIMITED,FPO,188282,3657944255,0.0051472080183463595,2026-06-16
AD8,AUDINATE GROUP LIMITED,FPO,13956,84328558,0.01654955371109275,2026-06-16
ADH,ADAIRS LIMITED,FPO,69231,178614627,0.03875998352587327,2026-06-16
ADO,ANTEOTECH LTD,FPO,423886,3259767301,0.013003566232165233,2026-06-16
ADX,ADX ENERGY LTD,FPO,5500,898727986,0.0006119760467768498,2026-06-16
AEE,AURA ENERGY LIMITED,FPO,1854173,997441634,0.18589288202902507,2026-06-16
AEF,AUSTRALIAN ETHICAL INVESTMENT LIM,FPO,10760,113830079,0.009452686051460968,2026-06-16
AEL,AMPLITUDE ENERGY LIMITED,FPO,138890,299880831,0.04631506439969816,2026-06-16
AESG,ISHARES GLOBAL AGGREGATE BOND ESG,ETF UNITS,4725,3655116,0.12927086308615102,2026-06-16
AEU,ATOMIC EAGLE LTD,FPO,38131,381739501,0.009988748845773757,2026-06-16
AFG,AUSTRALIAN FINANCE GROUP LTD,FPO,33551,271760063,0.012345816979001804,2026-06-16
AFI,AUSTRALIAN FOUNDATION INVESTMENT,FPO,5757,1239794253,0.0004643512410280547,2026-06-16
AGE,ALLIGATOR ENERGY LIMITED,FPO,152530,4437034145,0.003437656664686316,2026-06-16
AGL,AGL ENERGY LIMITED.,FPO,404845,672747233,0.06017787664390141,2026-06-16
AGVT,BETASHARES AUSTRALIAN GOVERNMENT,ETF UNITS,160000,27555327,0.5806499774072723,2026-06-16
AGY,ARGOSY MINERALS LIMITED,FPO,38500,1543460934,0.0024943941989010524,2026-06-16
AHC,AUSTCO HEALTHCARE LIMITED,FPO,115811,374751281,0.030903430053918882,2026-06-16
AI1,ADISYN LTD,FPO,632229,1176952509,0.053717460574273686,2026-06-16
AIA,AUCKLAND INTERNATIONAL AIRPORT LI,FPO NZX,73657,1699968803,0.004332844218671229,2026-06-16
AIH,ADVANCED INNERGY HOLDINGS LIMITED,FPO,9770,422343593,0.0023132823989589915,2026-06-16
AII,ALMONTY INDUSTRIES INC.,CDI 1:1,288,4714407,0.006108933742886433,2026-06-16
AINF,GLOBAL X AI INFRASTRUCTURE ETF,ETF UNITS,50948,7695000,0.6620922677063028,2026-06-16
AIS,AERIS RESOURCES LIMITED,FPO,929718,1197168782,0.07765972634592137,2026-06-16
AIZ,AIR NEW ZEALAND LIMITED,FPO NZX,21744,3233562126,0.0006724472625765781,2026-06-16
AJL,AJ LUCAS GROUP LIMITED,FPO,232750,1375729630,0.016918295203106153,2026-06-16
AKM,ASPIRE MINING LIMITED,FPO,2021,507636985,0.00039811914019621716,2026-06-16
AKN,AUKING MINING LIMITED,FPO,254854,2116625366,0.012040581394033996,2026-06-16
AL3,AML3D LIMITED,FPO,50499,556528577,0.009073927572995051,2026-06-16
ALD,AMPOL LIMITED,FPO,113769,238302099,0.04774150142924255,2026-06-16
ALK,ALKANE RESOURCES LIMITED,FPO,660521,1366204821,0.04834714311112799,2026-06-16
ALL,ARISTOCRAT LEISURE LIMITED,FPO,243240,603066668,0.040333849125947716,2026-06-16
ALQ,ALS LIMITED,FPO,99942,507542553,0.019691353840039498,2026-06-16
AMA,AMA GROUP LIMITED,FPO,19568,481483688,0.004064104452070243,2026-06-16
AMC,AMCOR PLC,CDI 1:1,38441,144061333,0.026683773639662213,2026-06-16
AMI,AURELIA METALS LIMITED,FPO,194435,1693401832,0.011481917423601795,2026-06-16
AMP,AMP LIMITED,FPO,1258820,2472845042,0.0509057372629336,2026-06-16
ANG,AUSTIN ENGINEERING LIMITED,FPO,1118584,623110874,0.1795160454863126,2026-06-16
ANN,ANSELL LIMITED,FPO,74746,140780550,0.05309398208772448,2026-06-16
ANR,ANATARA LIFESCIENCES LTD,FPO,172201,315950765,0.05450247920748032,2026-06-16
ANX,ANAX METALS LIMITED,FPO,35859,1741838817,0.0020586864668546423,2026-06-16
ANZ,ANZ GROUP HOLDINGS LIMITED,FPO,710841,3014198826,0.023583082637694583,2026-06-16
AOV,AMOTIV LIMITED,FPO,101394,133849962,0.07575198265652104,2026-06-16
APA,APA GROUP,STAPLED,239892,1323751413,0.018122133630538377,2026-06-16
