Code,Name,Class,Gross,Issued,PctGrossVsIssuedPct,Date
1MC,MORELLA CORPORATION LIMITED,FPO,77034,368428985,0.020908778390494983,2026-01-28
29M,29METALS LIMITED,FPO,390366,1372336435,0.028445357132852046,2026-01-28
30BB,BETASHARES 2030 FIXED TERM CORP B,ETF UNITS,1572,620022,0.2535393905377551,2026-01-28
360,LIFE360 INC.,CDI 3:1,318924,179671506,0.17750393877145995,2026-01-28
3DA,AMAERO LTD,FPO,211750,952582206,0.022229052638843855,2026-01-28
3DP,POINTERRA LIMITED,FPO,34,811076797,4.191958162995014e-06,2026-01-28
4DS,4DS MEMORY LIMITED,FPO,6,2060898718,2.9113512214820063e-07,2026-01-28
4DX,4DMEDICAL LIMITED,FPO,293719,568723171,0.05164533730594212,2026-01-28
5GG,PENTANET LIMITED,FPO,64987,433171658,0.015002597422936659,2026-01-28
A11,ATLANTIC LITHIUM LIMITED,FPO,8539,748743322,0.0011404442282291233,2026-01-28
A1M,AIC MINES LIMITED,FPO,282183,797619821,0.03537813286111906,2026-01-28
A1N,ARN MEDIA LIMITED,FPO,242,313050373,7.7303852948931e-05,2026-01-28
A200,BETASHARES AUSTRALIA 200 ETF,ETF UNITS,4487,60787366,0.007381468050449826,2026-01-28
A2M,THE A2 MILK COMPANY LIMITED,FPO NZ,83727,725426194,0.011541766852714448,2026-01-28
A3D,AURORA LABS LIMITED,FPO,50400,523359732,0.009630087474899579,2026-01-28
A4N,ALPHA HPA LIMITED,FPO,934967,1141282930,0.0819224554598394,2026-01-28
AAC,AUSTRALIAN AGRICULTURAL COMPANY L,FPO,17513,602766747,0.0029054356576840162,2026-01-28
AAI,ALCOA CORPORATION,CDI 1:1,18266,52409511,0.03485245263975083,2026-01-28
AAJ,ARUMA RESOURCES LIMITED,FPO,93500,412825268,0.022648807436854858,2026-01-28
AAM,AUMEGA METALS LTD,FPO,24669,789562451,0.0031243887001916205,2026-01-28
AAR,ASTRAL RESOURCES NL,FPO,260781,1791545606,0.014556202148950485,2026-01-28
AAU,ANTILLES GOLD LIMITED,FPO,529411,3107301350,0.017037645865921568,2026-01-28
ABB,AUSSIE BROADBAND LIMITED,FPO,87163,292576043,0.029791571143779533,2026-01-28
ABG,ABACUS GROUP,STAPLED,247291,893657633,0.027671782891826986,2026-01-28
ABV,ADVANCED BRAKING TECHNOLOGY LTD,FPO,4000,397855885,0.0010053891750275354,2026-01-28
ABX,ABX GROUP LIMITED,FPO,10494,362848153,0.0028921188969094737,2026-01-28
ACE,ACUSENSUS LIMITED.,FPO,3764,162348251,0.002318472774923827,2026-01-28
ACF,ACROW LIMITED,FPO,14056,311561220,0.004511472897686047,2026-01-28
ACL,AUSTRALIAN CLINICAL LABS LIMITED,FPO,86310,192220870,0.0449014719369442,2026-01-28
