Date,Code,Gross_num,PctGrossVsIssuedPct_num
2025-12-03,MI6,5005543,0.24212558855887223
2025-12-03,RAD,4952681,0.17811198323650637
2025-12-03,LTR,4848162,0.16492309815344253
2025-12-03,PRU,4819841,0.3567001814736515
2025-12-03,ARU,4536967,0.13432143373731564
2025-12-03,IPH,4128199,1.5787779546631784
2025-12-03,PDI,3236997,0.12326228354813079
2025-12-03,PLS,3220837,0.10003657417883498
2025-12-03,CXO,3053576,0.1147738279862596
2025-12-03,WBND,2845233,7113.0825
2025-12-03,NSR,2507593,0.1785958776972158
2025-12-03,ZIP,2366061,0.1846114809736772
2025-12-03,HVN,1412555,0.11336656954963581
2025-12-03,DRO,1401205,0.15345956325969365
2025-12-03,GNC,936634,0.42133653723412084
2025-12-03,MP1,897179,0.510348333974033
2025-12-03,CHN,855758,0.21992950494509858
2025-12-03,BC8,853017,0.11754016918956972
2025-12-03,GGP,852481,0.12709338408165252
2025-12-03,AX1,804163,0.13376283480767043
2025-12-03,CSC,726946,0.3685922468664809
2025-12-03,QPON,671468,0.9976690576552566
2025-12-03,HMC,581732,0.1409863842539731
2025-12-03,BHM,564275,0.36817619089803205
2025-12-03,BOE,544754,0.13129085515163855
2025-12-03,CAT,539243,0.1766688115865684
2025-12-03,PDN,467451,0.10403325900455339
2025-12-03,SS1,431269,0.32544693006776954
2025-12-03,RIO,380821,0.10258738321166111
2025-12-03,POL,380200,0.1419643702513371
2025-12-03,CRED,366839,0.5586182897401563
2025-12-03,BAP,342108,0.1007941663904541
2025-12-03,XYZ,275701,0.6841967818249802
2025-12-03,ELD,227548,0.10657399367213283
2025-12-03,TLS,3314111,0.02935432041298385
2025-12-03,S32,3307937,0.07365623390224792
2025-12-03,FMG,2951774,0.09586903646558535
2025-12-03,SIG,2937584,0.025447501912808246
2025-12-03,NIC,2114825,0.04871818107656335
2025-12-03,SVL,1844227,0.08608357816448546
2025-12-03,SWM,1528930,0.09933661014139175
2025-12-03,STO,1429175,0.0440047693346136
2025-12-03,NTU,1410289,0.014776469274307494
2025-12-03,LOT,1376299,0.0506522175164435
2025-12-03,TAH,1364323,0.05959774052860787
2025-12-03,RSG,1267016,0.059492809878308205
2025-12-03,ALK,1266301,0.09271530724567387
2025-12-03,SGQ,1186268,0.031206807236228467
2025-12-03,QOR,1148728,0.08517743989511889
2025-12-03,LKE,1147686,0.050507461258971216
2025-12-03,VCX,1103460,0.02398982075550806
2025-12-03,SCG,1066161,0.020438567618215747
2025-12-03,SDF,1041626,0.09367210811410893
2025-12-03,RMS,1041287,0.054096631450165
2025-12-03,SGP,1001900,0.0413603387252476
2025-12-03,WAF,968042,0.08483677737126366
2025-12-03,BGL,967887,0.06536469427750982
2025-12-03,DYL,910199,0.09353215766741567
2025-12-03,BRN,905591,0.04050517042389961
2025-12-03,IMM,902103,0.06128748796458304
2025-12-03,MGR,860923,0.021818385666346578
2025-12-03,APA,857574,0.06520577696659818
2025-12-03,OVT,840000,0.015229007149543675
2025-12-03,EUR,837590,0.04880077637275678
2025-12-03,MPL,831456,0.03019081415459773
2025-12-03,RGN,819655,0.07058496363625913
2025-12-03,MTS,789570,0.07184511291028607
2025-12-03,LYC,767083,0.07621272083815765
2025-12-03,EVN,762056,0.03752821737892037
2025-12-03,IGO,755662,0.09978794648703761
