Date,Code,Gross_num,PctGrossVsIssuedPct_num
2026-03-17,BPT,16398991,0.7188335190194555
2026-03-17,IMM,13432879,0.9114938452277489
2026-03-17,ZIP,9904414,0.7794555709323533
2026-03-17,VCX,7012703,0.15112488829465257
2026-03-17,LTR,4538488,0.1427596607067264
2026-03-17,OOO,4226044,23.647989519338072
2026-03-17,PLS,3403567,0.10566803793614343
2026-03-17,DYL,3178754,0.32599648691141986
2026-03-17,AMP,2679544,0.10583804697161855
2026-03-17,NST,2477248,0.17314509394033883
2026-03-17,RMS,2103034,0.10933588856792004
2026-03-17,OBM,1974457,0.1026607076799557
2026-03-17,ALK,1948001,0.14258484306724606
2026-03-17,HVN,1869869,0.15006894176666252
2026-03-17,DNL,1828107,0.10313445089515245
2026-03-17,TWE,1811572,0.22436071379713143
2026-03-17,DRO,1809369,0.1961423094267712
2026-03-17,VEA,1804601,0.1110078345270573
2026-03-17,WGX,1799472,0.190454263867078
2026-03-17,EOS,1691860,0.8768290206576089
2026-03-17,PRU,1667079,0.12337231506035368
2026-03-17,BAP,1661066,0.2767038355772998
2026-03-17,BGL,1633070,0.1102867600079069
2026-03-17,GGP,1580058,0.23481092666803688
2026-03-17,LYC,1501470,0.14917696514831977
2026-03-17,WHC,1481559,0.17934497396175073
2026-03-17,AX1,1210325,0.20132299426682612
2026-03-17,NHC,1146736,0.13597040559188373
2026-03-17,KAR,1017203,0.14172751396935657
2026-03-17,LOT,938310,0.3434286506472701
2026-03-17,CU6,896592,0.24085298757990167
2026-03-17,VUL,876659,0.18343856891521787
2026-03-17,ILU,857781,0.19895007097291625
2026-03-17,USL,854038,0.13557878751522565
2026-03-17,PDN,816227,0.18164275149969872
2026-03-17,SUBD,809370,0.5876042446317198
2026-03-17,AL3,784525,0.1419881310500977
2026-03-17,IPX,750868,0.22124432652363443
2026-03-17,WEB,713381,0.19742615305548297
2026-03-17,CAR,702314,0.18558438169044553
2026-03-17,DGT,671411,0.12130189262431934
2026-03-17,TLX,614534,0.18133674631617888
2026-03-17,SLX,594759,0.21375836101963888
2026-03-17,CMM,561906,0.12303110001851533
2026-03-17,APX,498046,0.18582425462347182
2026-03-17,CHN,486516,0.12490791681702086
2026-03-17,SDR,442922,0.1568034878897112
2026-03-17,CAT,396901,0.1292408340247869
2026-03-17,BMN,367654,0.17703715421694977
2026-03-17,TPW,344248,0.2862178729379649
2026-03-17,FAIR,339712,0.5617057433549144
2026-03-17,FLOT,310039,0.760940487581234
2026-03-17,GLIN,305033,0.5807514331394761
2026-03-17,ASM,300595,0.1109626912235789
2026-03-17,KCN,293687,0.10989705475616346
2026-03-17,HLI,282911,0.10318917320743203
2026-03-17,BBOZ,277766,2.898567965546856
2026-03-17,ASX,273517,0.1407708746436074
2026-03-17,VGB,264517,0.9290243935590329
2026-03-17,QFN,261893,6.5206409072473175
2026-03-17,FLT,246565,0.11602252671714362
2026-03-17,PNI,244408,0.10690427869757549
2026-03-17,MIN,240219,0.12154874901316495
2026-03-17,GNC,237212,0.10670772433029367
2026-03-17,IVV,216690,0.11111149226795232
2026-03-17,MP1,203574,0.11445996432789826
2026-03-17,TLS,5892786,0.052357342000798904
2026-03-17,SIG,3254762,0.02819512981441062
2026-03-17,NMG,2321074,0.021364344484646008
2026-03-17,SCG,2237933,0.042847842542834545
2026-03-17,SGQ,2228243,0.05841244647181082
2026-03-17,MPL,2226256,0.08083708717786403
2026-03-17,S32,2070954,0.046159825773194066
2026-03-17,MGR,2066046,0.05235983756086512
2026-03-17,ARU,2055051,0.04391089217339363
2026-03-17,PDI,1914291,0.07263667567439672
2026-03-17,EVN,1905829,0.09385447394817498
2026-03-17,STO,1823103,0.0561339423011472
2026-03-17,SVL,1733497,0.0805275533362874
2026-03-17,IAG,1626062,0.06874701416381737
2026-03-17,STX,1573177,0.04370668200462838
2026-03-17,DTR,1569780,0.04308559652740401
2026-03-17,NIC,1282204,0.029530698677119455
2026-03-17,FMG,1271094,0.04128315956343092
2026-03-17,CVN,1260915,0.07047813120123252
2026-03-17,NTU,1255954,0.01315940611530232
2026-03-17,MEK,1242932,0.04219209688186292
2026-03-17,WBC,1227620,0.03589213851898436
2026-03-17,L1G,1201138,0.04680112096964179
2026-03-17,EQR,1083823,0.022206055995585824
2026-03-17,RSG,1066482,0.04989581790257288
2026-03-17,BHP,1018766,0.020058740224477258
2026-03-17,CWY,1015512,0.045332948081187166
2026-03-17,SBM,967262,0.0799524970436314
2026-03-17,QAN,946038,0.0625190623025667
2026-03-17,NEC,922904,0.058199397413656095
2026-03-17,MYR,920539,0.05318740555558488
2026-03-17,TCL,916501,0.02937330195438242
2026-03-17,AZJ,896283,0.052285361477960514
