Date,Code,Gross_num,PctGrossVsIssuedPct_num
2026-05-21,ARU,26975104,0.5763851520522261
2026-05-21,TLS,12755687,0.11399675671608539
2026-05-21,IMM,6017574,0.40832510024117136
2026-05-21,PDI,5678534,0.11606237946930956
2026-05-21,LLC,5328128,0.7711964077237431
2026-05-21,JHX,4693412,1.3927349110092622
2026-05-21,PLS,4322701,0.13420371429579767
2026-05-21,CSC,3857983,2.0897253930026767
2026-05-21,BPT,3569758,0.1564768042855718
2026-05-21,EVN,3528580,0.1737283457843998
2026-05-21,SVL,3483428,0.16161527817143626
2026-05-21,MEK,3331563,0.11309197032824796
2026-05-21,NST,3275305,0.22907316544960402
2026-05-21,SBM,2909146,0.24046585823126734
2026-05-21,4DX,2439335,0.4099688637544123
2026-05-21,ZIP,2357393,0.18755661214723307
2026-05-21,EOS,2177662,1.128602389549543
2026-05-21,BAP,1527534,0.22705715513649422
2026-05-21,IGO,1501487,0.1982768809427795
2026-05-21,TCG,1460086,0.13845396109936656
2026-05-21,AW1,1367548,0.1113017755967179
2026-05-21,DYL,1327958,0.1361261654332824
2026-05-21,LOT,1287994,0.4714156744165361
2026-05-21,DRO,1231098,0.13334356281908255
2026-05-21,IEL,1210631,0.4349527485663732
2026-05-21,MTS,1178588,0.10717104367282955
2026-05-21,GMD,1175603,0.10291289379041
2026-05-21,WEB,1076517,0.29745588301552406
2026-05-21,CAR,1072226,0.28301478889038
2026-05-21,OOO,1019958,6.76785378604354
2026-05-21,14D,899602,0.17648456045637032
2026-05-21,FFM,882194,0.11475156965592914
2026-05-21,GEM,863971,0.11197734383818897
2026-05-21,GDG,822602,0.20569291747921026
2026-05-21,APX,812325,0.3030838268694292
2026-05-21,AX1,797902,0.13272139282547174
2026-05-21,HLS,781659,0.10764342547355274
2026-05-21,CMM,637386,0.13953830441456308
2026-05-21,SFR,620845,0.13295709773020523
2026-05-21,TYR,599242,0.11280706596826166
2026-05-21,TPW,490485,0.40780359917262476
2026-05-21,IPX,480855,0.14168461118401934
2026-05-21,FLT,471848,0.22887881593620513
2026-05-21,BOE,457465,0.11018598118982602
2026-05-21,ELD,421347,0.19645164447865496
2026-05-21,REIT,384585,0.8868742473035757
2026-05-21,MIN,372642,0.18855364866960492
2026-05-21,GNC,306105,0.13769863226196208
2026-05-21,SNAS,305696,5.941419211189994
2026-05-21,ELV,293382,0.1522161723044609
2026-05-21,XRO,289710,0.16981902600174834
2026-05-21,RHC,288219,0.12486212190330997
2026-05-21,SDR,287179,0.1014462563977325
2026-05-21,PGA1,232807,0.2606653922288779
2026-05-21,NXG,231155,0.1774073322311113
2026-05-21,EQR,3268146,0.06452375013462981
2026-05-21,NTU,2692352,0.028209435515430054
2026-05-21,CXO,2579550,0.07969441033999666
2026-05-21,FMG,2570971,0.0835011462771074
2026-05-21,SIG,2548368,0.022075828148076557
2026-05-21,LTR,2241727,0.0705142738985115
2026-05-21,BHP,2095552,0.04123972567447647
2026-05-21,VCX,2073918,0.04469326963971941
2026-05-21,NAB,2033695,0.06629581396290711
2026-05-21,TLC,1937341,0.08704131683356206
2026-05-21,S32,1917174,0.0427321986953344
2026-05-21,SGP,1728865,0.07109860297229793
