Date,Code,Gross_num,PctGrossVsIssuedPct_num
2025-12-29,SVL,12254839,0.5714264451627021
2025-12-29,SCG,5666602,0.10863014886355493
2025-12-29,NIC,5509585,0.1269215938371815
2025-12-29,PLS,4071368,0.1264065041214717
2025-12-29,AR1,2457710,0.14467256240661225
2025-12-29,DRO,2150820,0.23546949853335822
2025-12-29,TWE,1699725,0.21050861586446976
2025-12-29,ZIP,1590806,0.12519292902867482
2025-12-29,USL,1205892,0.19870678250200421
2025-12-29,LYC,1109907,0.11027363707358533
2025-12-29,BC8,943877,0.129828894785518
2025-12-29,AMC,937888,0.1343851748791385
2025-12-29,BML,860985,0.17039573071342964
2025-12-29,BOE,726598,0.17503160911900909
2025-12-29,AVM,509202,0.1305674647684427
2025-12-29,BAP,489353,0.1441764814201009
2025-12-29,PDN,479670,0.10675265075208763
2025-12-29,WCE,439612,0.13295778120449597
2025-12-29,WBT,414428,0.19767403086396085
2025-12-29,SS1,354882,0.2678032908377606
2025-12-29,CSC,305080,0.15468841244607714
2025-12-29,IEL,296336,0.1064669231988647
2025-12-29,360,260882,0.15080119921872998
2025-12-29,BHM,253271,0.15541521775597522
2025-12-29,LTR,2519952,0.08572285559722712
2025-12-29,S32,2132567,0.04748483836427814
2025-12-29,BPT,1749838,0.07670241463355679
2025-12-29,FMG,1644325,0.05340512294852981
2025-12-29,CVN,1584367,0.08855729791215361
2025-12-29,MMI,1573172,0.025744164697704044
2025-12-29,OBM,1409408,0.0733354875480171
2025-12-29,STX,1392588,0.0386894805094795
2025-12-29,VCX,1343096,0.029199637773403522
2025-12-29,RSG,1336160,0.06273947041473849
2025-12-29,BNL,1323089,0.03672303973615897
2025-12-29,PDI,1286318,0.0489783803974555
2025-12-29,BGL,1271465,0.08586634701112221
2025-12-29,ALK,1268140,0.09282215553873675
2025-12-29,LKE,1193996,0.05181700025208447
2025-12-29,MI6,1175098,0.05681788365905954
2025-12-29,QOR,1160096,0.08566465892509892
2025-12-29,SIG,1138348,0.009861203256635876
2025-12-29,RMS,1111976,0.05776686316066743
2025-12-29,MKR,1063783,0.07573782644354296
2025-12-29,AGY,1060480,0.06870970690099504
2025-12-29,EVN,1011993,0.04983661737450497
2025-12-29,TLS,979291,0.008700990296492078
2025-12-29,BRN,966204,0.04288994445420066
2025-12-29,BKT,895833,0.04171080126992
2025-12-29,CXO,879649,0.03306309815582951
2025-12-29,KAI,838842,0.02491074516048776
2025-12-29,YAL,834016,0.06316200324150117
2025-12-29,MGR,819621,0.020771668404998646
2025-12-29,SBM,818716,0.06767389659634486
2025-12-29,RML,796494,0.039440274598322875
2025-12-29,WCN,775100,0.030457547854452406
2025-12-29,AZJ,768921,0.043927198200643024
2025-12-29,SYR,700406,0.05340337873161366
2025-12-29,MYR,665137,0.03843064918382062
2025-12-29,KAR,664663,0.0915378620846934
2025-12-29,NVX,664160,0.0790597208937113
2025-12-29,LOT,661247,0.02433425864791578
2025-12-29,SGP,646304,0.02668065910717879
2025-12-29,WDS,632604,0.03327567999662183
2025-12-29,FME,570535,0.05952989456110901
2025-12-29,CMW,569790,0.021757121132494877
2025-12-29,STO,565388,0.01740848288317282
2025-12-29,MTS,558228,0.050794677722916494
2025-12-29,CEL,555913,0.022970476268696253
2025-12-29,SVG,535955,0.025026183519891578
2025-12-29,AX1,528328,0.08788100296614852
2025-12-29,RRL,516093,0.06815338412770988
2025-12-29,PRU,512021,0.037892947841706916
2025-12-29,AMP,506938,0.020023305404090534
2025-12-29,IVR,502586,0.025377855269837813
2025-12-29,GMG,491651,0.02404404706706953
2025-12-29,TTT,474639,0.029676064967152867
2025-12-29,VAU,457791,0.043835589773981956
2025-12-29,WC8,455597,0.033662427772901064
2025-12-29,TAH,454531,0.01985528397616156
2025-12-29,GMD,451457,0.03952077894658072
2025-12-29,BHP,450396,0.008867960220643071
2025-12-29,TER,449563,0.056127584454293514
2025-12-29,AQI,433530,0.03736248683202445
2025-12-29,ILU,428082,0.09962255288324642
2025-12-29,GLN,427991,0.03719366321328495
2025-12-29,MPL,407604,0.01480041831759065
2025-12-29,VUL,385698,0.09358428957323739
2025-12-29,AIS,384809,0.03214325379894512
2025-12-29,PEN,380185,0.0932697968409716
2025-12-29,WGX,377066,0.03990827723871426
2025-12-29,CHN,374038,0.09612763441376508
2025-12-29,NST,371154,0.025941485953902284
2025-12-29,IMM,358512,0.024326987642804696
2025-12-29,QPM,357386,0.009310159907861736
2025-12-29,DEV,356631,0.06459380265868526
2025-12-29,INR,355970,0.013309110918462775
2025-12-29,PVT,353418,0.026959488575226176
2025-12-29,POD,345597,0.03499246780592115
2025-12-29,IGO,343844,0.0454058648865352
2025-12-29,DGT,340558,0.06152763351859433
2025-12-29,MLX,339901,0.03834659802449513
2025-12-29,GPT,338213,0.01765592947083324
2025-12-29,NEC,337527,0.02128484437258816
2025-12-29,SDF,336297,0.030242763662245844
2025-12-29,BOT,334601,0.016939592959717018
2025-12-29,CU6,333864,0.08974113278063482
2025-12-29,STM,328412,0.0048363610625239434
2025-12-29,AEE,324400,0.03612957129442568
2025-12-29,TLC,321544,0.014446405243026851
2025-12-29,VEA,320617,0.019722364601682883
2025-12-29,AAR,311864,0.017407538996247023
2025-12-29,SFR,307266,0.06654285251333072
2025-12-29,DYL,307033,0.031522980104446464
2025-12-29,EDV,306433,0.01706457754697368
2025-12-29,IAG,297628,0.01258318337895396
2025-12-29,DRE,291704,0.005169833892342389
2025-12-29,NXL,291131,0.08699379856141025
2025-12-29,NAB,288795,0.009416229521320863
2025-12-29,EQR,286810,0.006217493878260427
2025-12-29,MSB,280643,0.021874526709933697
2025-12-29,MTM,276221,0.04401323723831509
2025-12-29,DXS,265934,0.024725045829530272
2025-12-29,WEB,264867,0.0733011853152055
2025-12-29,MEK,264541,0.008980008159114818
2025-12-29,CWY,263748,0.011773838606059754
2025-12-29,ARU,263352,0.005655367350988421
2025-12-29,ASN,259415,0.01602788126605613
2025-12-29,APA,256169,0.019477851100612297
2025-12-29,TLX,254959,0.07526186870096335
2025-12-29,L1G,254478,0.009915476541506891
2025-12-29,GGP,252769,0.037563762294139214
2025-12-29,WWI,250000,0.006509570305558102
2025-12-29,WHC,249790,0.030168189012454254
2025-12-29,CAT,243705,0.07935640740640786
2025-12-29,HVN,236598,0.018988502127212557
2025-12-29,HMC,228454,0.05536725404199386
2025-12-29,WAF,223384,0.01955513955392141
2025-12-29,KSN,219504,0.026124706280191746
2025-12-29,TCG,218820,0.020785181222430196
2025-12-29,MMA,218008,0.08670135176764444
2025-12-29,ANG,215217,0.03455352491478657
2025-12-29,TDO,215214,0.04105360472945218
2025-12-29,KCN,211251,0.0797961666903775
2025-12-29,TUA,208612,0.03804038230602452
2025-12-29,NSR,207258,0.014761336636276122
2025-12-29,GBR,205732,0.019769691169800634
2025-12-29,29M,205208,0.014953184566581882
2025-12-29,VGS,183508,0.20261759478777644
2025-12-29,NXG,181925,0.1198085247389078
2025-12-29,WIRE,168598,0.7937011954477543
2025-12-29,BBUS,130521,2.8233490824185785
2025-12-29,GDX,123418,1.0911487324716698
2025-12-29,BAOR,103423,0.15148941620350118
2025-12-29,URNM,97726,0.44970731474537573
2025-12-29,XMET,96614,2.219393632825359
2025-12-29,MMKT,91067,0.9423565505406182
2025-12-29,VAF,86686,0.12288322670038776
2025-12-29,MQAE,85444,0.12600052102551482
2025-12-29,GCQF,81357,0.17787973443517888
2025-12-29,GLIN,73009,0.1477359982863118
2025-12-29,JNDQ,66831,12.116262162764853
2025-12-29,MNRS,62889,0.454144996526519
2025-12-29,FLOT,52499,0.14353903068734275
2025-12-29,DHHF,51564,0.19866185651516033
2025-12-29,QAU,41983,0.10224661753610713
2025-12-29,AGVT,28175,0.10940935606681772
2025-12-29,IEM,27318,0.15847485442972545
2025-12-29,ZYAU,21848,0.24547313407329566
2025-12-29,DTEC,21798,0.36635294117647055
2025-12-29,ECRD,21281,53.2025
2025-12-29,IESG,20852,0.15904406371769542
2025-12-29,VDAL,18893,0.5049182290633851
2025-12-29,VLC,18654,0.5224791515301576
2025-12-29,VDBA,18371,0.1326848284999298
2025-12-29,GGUS,17738,0.254331981379194
2025-12-29,FASI,16906,1.0239147630024334
2025-12-29,EMXC,15688,0.13186968739705562
2025-12-29,VEQ,11382,0.19662340502607567
2025-12-29,IJP,11017,0.11664054068189561
2025-12-29,HQUS,9804,0.19563606264664224
2025-12-29,WBND,9063,1.71
2025-12-29,LPHD,8658,0.1228426800703004
2025-12-29,NUGG,6455,0.18651956230461317
2025-12-29,IBIT,6406,3.2030000000000003
2025-12-29,AESG,5152,0.15401779575183525
2025-12-29,ROBO,5045,0.18066235941818484
2025-12-29,J100,4591,22.955000000000002
2025-12-29,ALTB,4502,0.30478021568853114
2025-12-29,BTXX,4434,0.27127395977999524
2025-12-29,IHCB,4184,0.12066340648600417
2025-12-29,EXUS,3470,0.41309523809523807
2025-12-29,G200,2715,0.3740648379052369
2025-12-29,JPEQ,2625,0.1810898088174525
2025-12-29,IYLD,2097,0.2445649321644288
2025-12-29,5GOV,1967,0.12137974272678018
2025-12-29,IGRO,930,0.15460858260503824
2025-12-29,ORA,199910,0.01620299443413808
2025-12-29,NXT,198234,0.030932951640614888
2025-12-29,GEM,193329,0.025056938145948456
2025-12-29,CLW,193324,0.027123085759643693
2025-12-29,SLX,192536,0.06926322432274232
2025-12-29,IPH,191727,0.07332358757746592
2025-12-29,ADR,191111,0.007609883891654286
2025-12-29,TPG,190286,0.009693487015528142
2025-12-29,A4N,188053,0.016477333977123445
2025-12-29,NWH,186564,0.04060444408723824
2025-12-29,NTI,184600,0.014240386656706482
2025-12-29,WBC,184019,0.005380195368375378
2025-12-29,EMR,183169,0.027729361432419587
2025-12-29,MAH,181932,0.00844237574467416
2025-12-29,MIN,180759,0.0914625001472435
2025-12-29,RGN,179221,0.015520252761207899
2025-12-29,HLS,178427,0.02457222555349972
2025-12-29,COL,174194,0.012978838980363382
2025-12-29,AI1,173166,0.02386437316359496
2025-12-29,RMY,172672,0.025991837567717703
2025-12-29,LIN,170258,0.010174038814124797
2025-12-29,CBO,167260,0.03503478828170159
2025-12-29,SGQ,167236,0.004399138471623222
2025-12-29,TAM,165461,0.014080624282328423
2025-12-29,QUB,163140,0.009215845271306406
2025-12-29,RXL,162546,0.01170862681735254
2025-12-29,SLC,162297,0.031531497829610754
2025-12-29,CBA,161255,0.009636009990252796
2025-12-29,COD,160227,0.04306962511187815
2025-12-29,BWP,159873,0.022070365227305697
2025-12-29,TNE,156759,0.04788456444872631
2025-12-29,MAN,155585,0.024803912228283292
2025-12-29,IPD,154625,0.007585980286764753
2025-12-29,PFE,152480,0.03216999116175486
2025-12-29,CIA,145141,0.027218139249212583
2025-12-29,WOW,144438,0.011823681690843817
2025-12-29,ANZ,143094,0.004747331156979224
2025-12-29,MHC,140908,0.02510057374943777
2025-12-29,MTH,139617,0.07566212939202303
2025-12-29,ROC,139444,0.08139704137013208
2025-12-29,RWC,139378,0.018185282613386977
2025-12-29,SKY,137128,0.016628621939602586
2025-12-29,AMI,136360,0.008056375057557352
2025-12-29,DNL,136296,0.007633055795567976
2025-12-29,RNU,134800,0.005298605865886559
2025-12-29,QBE,133552,0.008843350038852317
2025-12-29,PL9,133333,0.0023893456419730483
2025-12-29,TYR,132434,0.02495303777770161
2025-12-29,AW1,131480,0.013052095279171796
2025-12-29,LRV,130384,0.025193774625709923
2025-12-29,IPX,128683,0.038261767057344354
2025-12-29,IDX,125049,0.033531793890532305
2025-12-29,LLC,124290,0.017996145931834746
2025-12-29,RIO,121810,0.032813760661865914
2025-12-29,ING,121769,0.032761819500554186
2025-12-29,SRG,120780,0.019275694105248566
2025-12-29,LDR,120231,0.07165814147695541
2025-12-29,BXB,119691,0.008813604823289144
2025-12-29,SPK,119398,0.006316989245025563
2025-12-29,BVS,119326,0.02661744516046426
2025-12-29,ALL,118789,0.019256672814274907
2025-12-29,NHC,117894,0.013978888773745254
2025-12-29,LDX,116121,0.014750831617654604
2025-12-29,JDO,116013,0.010348494639907408
2025-12-29,SUN,115278,0.010644640226548615
2025-12-29,PNR,115131,0.029207655154134596
2025-12-29,IMD,114910,0.022450295244631838
2025-12-29,ORI,114879,0.024599035022504333
2025-12-29,GPR,114470,0.0035707207807214323
2025-12-29,EL8,114455,0.024562839086232597
2025-12-29,QAN,114023,0.00753522695803505
2025-12-29,CMM,113922,0.024973700855079727
2025-12-29,TCL,113335,0.0036386061748270777
2025-12-29,SKK,112771,0.0036443340818895697
2025-12-29,WTC,111497,0.03318046468678794
2025-12-29,CAR,109851,0.029027799407497404
2025-12-29,NWL,108791,0.04433736031786486
2025-12-29,OVT,107555,0.0019499474571061546
2025-12-29,PRN,105771,0.011253668274686851
2025-12-29,STK,105512,0.0046114179418886925
2025-12-29,CYL,104527,0.040108732203253776
2025-12-29,TM1,103651,0.0130975045903278
2025-12-29,APZ,103550,0.045483408981107816
2025-12-29,AZY,103508,0.015625966664019716
2025-12-29,POL,102797,0.0333694275775406
2025-12-29,BOQ,102408,0.01548189402033689
2025-12-29,INA,100332,0.024616319869306506
2025-12-29,CGF,99193,0.014341264147974144
2025-12-29,CLE,98621,0.008917151683248392
2025-12-29,WES,98405,0.008673308831499566
2025-12-29,RHC,98031,0.042468951291564326
2025-12-29,REH,97191,0.015729589710295432
2025-12-29,EUR,97000,0.005649876252973784
2025-12-29,DRR,96970,0.01832625415541718
2025-12-29,GL1,95533,0.03650029614439035
2025-12-29,CYM,94491,0.019199382518306635
2025-12-29,FFM,92982,0.012192802455560287
2025-12-29,SHL,92955,0.018807742188912797
2025-12-29,PGC,92782,0.0056051288551686096
2025-12-29,SPD,92585,0.0739550493406027
2025-12-29,MFG,92193,0.05464611017117671
2025-12-29,SSM,91190,0.01474599001325037
2025-12-29,ZEU,90500,0.012609187342027784
2025-12-29,FRS,90066,0.015076114214703588
2025-12-29,GDG,89282,0.022340427214266583
2025-12-29,LKY,89116,0.024963703031826833
2025-12-29,TTM,88692,0.03095538566732905
2025-12-29,NUF,86866,0.022625739553498666
2025-12-29,DBI,86793,0.01750700100013985
2025-12-29,WGR,86256,0.02957411525425226
2025-12-29,BEN,85725,0.01509265091863055
2025-12-29,ASL,85440,0.041059024303314165
2025-12-29,MGX,84799,0.007183745827739444
2025-12-29,ADH,84391,0.047587910249418934
2025-12-29,FXG,84221,0.017115095715402092
2025-12-29,RTR,84200,0.006387770720076748
2025-12-29,AGL,83200,0.012367200624368826
2025-12-29,APX,82543,0.031076691924226723
2025-12-29,EOS,81740,0.04236284571332909
2025-12-29,DVP,81330,0.02464653936661909
2025-12-29,4DX,80820,0.015435594894358995
2025-12-29,ORG,79472,0.004613095773559749
2025-12-29,JMS,79456,0.004041812840736132
2025-12-29,FLT,79277,0.03713367957896533
2025-12-29,ARF,78831,0.01953660702689309
2025-12-29,RPL,78302,0.021197092407108483
2025-12-29,CVV,75828,0.013570701707611555
2025-12-29,IVV,74993,0.03979447620003988
2025-12-29,ELD,74261,0.0346239455143371
2025-12-29,ABG,73884,0.00826759569567734
2025-12-29,ABB,73516,0.025127142757891494
2025-12-29,VHY,72917,0.09409729040659948
2025-12-29,EML,72657,0.018739305890765813
2025-12-29,CTT,71104,0.018650805787520465
2025-12-29,NAN,70790,0.023336385842926643
2025-12-29,STN,69831,0.012776971425341122
2025-12-29,COB,69254,0.011933720398817443
2025-12-29,DCC,69051,0.004638931574764318
2025-12-29,CNI,68899,0.0083001650690675
2025-12-29,VNT,68321,0.008253971487884693
2025-12-29,AAM,67680,0.008576312344672899
2025-12-29,MP1,66002,0.037175143098138304
