Date,Code,Gross_num,PctGrossVsIssuedPct_num
2026-06-17,ARU,12925705,0.24136850414204378
2026-06-17,SGQ,10537995,0.2666415927299644
2026-06-17,LTR,6333062,0.19920858716706139
2026-06-17,DTR,6238947,0.16304180738827523
2026-06-17,NVX,5979234,0.6934634093437101
2026-06-17,S32,5915248,0.1318459111526546
2026-06-17,PLS,5440640,0.1689115430714011
2026-06-17,KAR,3491503,0.4914583071270554
2026-06-17,WCN,2970760,0.10863721740950252
2026-06-17,YAL,2910715,0.22043532769765342
2026-06-17,BPT,2883872,0.1264116711913358
2026-06-17,CWY,2442146,0.10896552558970311
2026-06-17,AEE,2436885,0.2443135434629351
2026-06-17,MYR,2410854,0.13929564030780228
2026-06-17,ZIP,2358205,0.18803149402679858
2026-06-17,VUL,2357960,0.4926161303261437
2026-06-17,AIS,2255442,0.18839799649904335
2026-06-17,SBM,2204701,0.18223743947822946
2026-06-17,A2M,2041399,0.28140684977802166
2026-06-17,FRS,1999838,0.1498406380162964
2026-06-17,IMM,1878234,0.12744838473550574
2026-06-17,IGO,1752182,0.23138207776962522
2026-06-17,QOR,1535236,0.11171613673316512
2026-06-17,4DX,1429055,0.24003153714966552
2026-06-17,DRO,1401715,0.15182355276099083
2026-06-17,WC8,1388855,0.1008747519620183
2026-06-17,TCG,1281112,0.12148259144456675
2026-06-17,WEB,1248028,0.3448466403857054
2026-06-17,DXS,1121322,0.10454339846871809
2026-06-17,RRL,1088070,0.14368660816526727
2026-06-17,FLT,1038693,0.5038377273215627
2026-06-17,WHC,993033,0.12060922658561146
2026-06-17,GDG,987817,0.2470051867921073
2026-06-17,EOS,902421,0.41643377789650293
2026-06-17,14D,828098,0.13637978949734417
2026-06-17,HLS,810920,0.11167300137913513
2026-06-17,GEM,780017,0.1010962541666707
2026-06-17,IEL,729090,0.261945794756831
2026-06-17,DRR,705563,0.13326174898302223
2026-06-17,SDR,691809,0.24438219087140395
2026-06-17,BEN,589638,0.1016978582636778
2026-06-17,LOT,589308,0.21569124410444462
2026-06-17,SLC,564443,0.10966150470704314
2026-06-17,BOE,524739,0.12638973819542068
2026-06-17,IPX,488207,0.14385088846391642
2026-06-17,CYL,473601,0.1814945622565809
2026-06-17,TLX,437575,0.12893408781881271
2026-06-17,POL,420899,0.13687998176308125
2026-06-17,WTC,418958,0.12464944296657236
2026-06-17,PNR,408497,0.10459730313550912
2026-06-17,RIO,391426,0.10527263783286986
2026-06-17,PGA1,356154,0.37326573688856074
2026-06-17,NAN,355017,0.11877018565741439
2026-06-17,ALD,320187,0.13436180434147163
2026-06-17,OZBD,317938,1.1532028821040496
2026-06-17,DDR,311700,0.17184812659105964
2026-06-17,HGCQ,307873,8.03845953002611
2026-06-17,IVV,305499,0.15594522467053568
2026-06-17,QPON,288670,0.3677941985373648
2026-06-17,360,286312,0.15828892542041959
2026-06-17,TPW,283820,0.23597626332543167
2026-06-17,ASX,270473,0.13841318714697948
2026-06-17,ELS,263520,0.11880955798547771
2026-06-17,CSC,257819,0.12601455256224134
2026-06-17,SGM,249146,0.12893553979092526
